,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
240,Donnie Abraham,NYJ,31,cb/LCB/rcb,16,16,2,66,1,66,13,0,0,2,39,1,,53,38,15,3,0,
241,Chris Claiborne,MIN,26,LB,12,12,1,15,1,15,5,1,0,1,0,0,1.0,56,38,18,2,0,
242,Russell Davis,ARI,29,NT,16,16,0,0,0,0,3,1,0,0,0,0,1.0,49,38,11,4,0,
243,Shaun Ellis,NYJ,27,DE,15,15,0,0,0,0,4,2,0,1,0,0,11.0,57,38,19,11,3,
244,James Hall,DET,27,DE,16,16,1,30,0,30,5,4,0,1,0,0,11.5,48,38,10,10,1,
245,Bhawoh Jue,GNB,25,fs/ss,16,4,1,23,0,23,5,,,,,,,42,38,4,0,0,
246,Leonard Little,STL,30,DE,16,16,0,0,0,0,2,1,0,4,66,2,7.0,46,38,8,7,1,
247,Chris McAlister,BAL,27,cb/LCB,15,14,1,51,1,51,9,0,0,2,65,1,,42,38,4,2,0,
248,Marcus Stroud,JAX,26,de/LDT,16,16,0,0,0,0,3,2,0,1,0,0,4.5,54,38,16,5,0,
249,Ty Warren,NWE,23,DE,16,16,0,0,0,0,1,2,0,0,0,0,3.5,48,38,10,7,0,
250,Jason Webster,ATL,27,RCB,10,9,1,18,0,18,10,1,0,0,0,0,,40,38,2,1,0,
251,Aeneas Williams,STL,36,FS/lcb/s,13,10,0,0,0,0,2,2,0,0,0,0,,46,38,8,0,0,
252,Jimmy Williams,SFO,25,fs/lcb/rcb,12,6,0,0,0,0,5,0,0,1,0,0,1.0,47,38,9,3,0,
253,Nnamdi Asomugha,OAK,23,cb/lb/lcb/ss,16,7,0,0,0,0,3,,,,,,1.0,45,37,8,1,0,
254,Rich Coady,STL,28,fs/ss,16,5,0,0,0,0,4,1,0,1,0,0,,44,37,7,1,0,
255,Bryce Fisher,STL,27,DE,16,14,0,0,0,0,1,2,0,0,0,0,8.5,48,37,11,7,2,
256,Renaldo Hill,ARI,26,fs/LCB/rcb,13,10,1,2,0,2,10,1,0,0,0,0,1.0,44,37,7,6,1,
257,Hannibal Navies,GNB,27,LB,15,14,,,,,,,,,,,0.5,47,37,10,4,0,
258,John Thornton,CIN,28,LDT,16,16,0,0,0,0,4,,,,,,3.0,57,37,20,9,0,
259,Pat Williams,BUF,32,RDT,16,15,1,20,1,20,1,0,0,1,0,0,2.5,53,37,16,9,0,1
260,Tyler Brayton,OAK,25,DE/lb,15,15,1,24,0,24,7,,,,,,2.5,45,36,9,4,0,
261,Raheem Brock,IND,26,DE/ldt,16,16,0,0,0,0,4,1,0,2,0,0,6.5,47,36,11,13,0,
262,Glenn Earl,HOU,23,SS,12,9,,,,,,,,,,,,44,36,8,2,0,
263,Jason Ferguson,NYJ,30,NT/rdt,16,14,,,,,,2,0,0,0,0,3.5,58,36,22,4,0,
264,James Harrison,PIT,26,lolb/rolb,16,4,0,0,0,0,3,0,0,1,18,1,1.0,45,36,9,8,0,
265,Michael Hawthorne,GNB,27,lcb,16,5,0,0,0,0,7,2,0,2,34,1,,49,36,13,0,0,
266,Darren Howard,NOR,28,DE,13,12,0,0,0,0,1,3,0,3,0,0,11.0,46,36,10,10,1,
267,Willie McGinest,NWE,33,LB/rolb,16,16,1,27,0,27,6,2,0,1,0,0,9.5,51,36,15,7,0,
268,Keith Newman,MIN,27,LB,15,14,0,0,0,0,3,,,,,,3.5,48,36,12,4,0,
269,Seth Payne,HOU,29,NT,16,12,,,,,,,,,,,2.0,51,36,15,5,0,
270,Joey Porter,PIT,27,ROLB,15,15,1,3,0,3,12,3,0,0,0,0,7.0,53,36,17,9,0,
271,Dewayne Robertson,NYJ,23,DT/ldt,16,16,,,,,,1,0,0,0,0,3.0,52,36,16,6,1,
272,Michael Waddell,TEN,23,rcb,16,4,1,0,0,0,4,0,3,2,33,0,,39,36,3,0,0,
273,Bryant Young,SFO,32,RDT,16,16,0,0,0,0,1,1,0,1,4,0,3.0,46,36,10,11,0,
274,Andre Dyson,TEN,25,LCB,16,16,6,135,0,44,15,,,,,,,41,35,6,0,0,
275,Roderick Hood,PHI,23,cb/lcb,16,2,1,20,0,20,7,1,1,3,1,0,,39,35,4,1,0,
276,Mike Rucker,CAR,29,DE,16,16,0,0,0,0,5,1,0,1,0,0,3.5,38,35,3,7,1,
277,Anthony Weaver,BAL,24,DE,16,15,1,1,0,1,4,0,0,1,0,0,4.0,39,35,4,6,0,
278,Jerome Woods,KAN,31,FS,10,10,0,0,0,0,1,1,0,0,0,0,1.0,41,35,6,2,0,
279,Cory Bird,IND,26,ss,13,4,,,,,,,,,,,,44,34,10,0,0,
280,Jamar Fletcher,SDG,25,,16,0,1,0,0,0,5,0,0,1,7,0,,37,34,3,1,0,
281,Lance Frazier,DAL,23,RCB,12,8,2,2,0,2,8,1,2,2,0,0,,40,34,6,2,0,
282,Bobby Hamilton,OAK,33,DE/lb,16,15,0,0,0,0,3,,,,,,1.0,57,34,23,4,0,
283,Bradie James,DAL,23,lb,16,2,0,0,0,0,2,,,,,,,46,34,12,1,0,
284,Deltha O'Neal,CIN,27,LCB,12,10,4,60,1,31,15,1,0,0,0,0,1.0,39,34,5,1,0,
285,Montae Reagor,IND,27,LDT/rdt,16,16,0,0,0,0,2,1,0,1,0,0,5.0,41,34,7,11,0,
286,Cory Redding,DET,24,DE,16,16,,,,,,1,0,2,0,0,3.0,40,34,6,6,0,1
287,Simeon Rice,TAM,30,DE,16,16,0,0,0,0,5,1,0,0,0,0,12.0,40,34,6,12,1,
288,Asante Samuel,NWE,23,lcb/rcb,13,8,1,34,1,34,12,3,0,0,0,0,,36,34,2,2,0,
289,Ian Scott,CHI,23,nt/RDT,14,13,0,0,0,0,3,0,0,1,9,0,2.0,44,34,10,9,0,
290,Jason Simmons,HOU,28,fs/ss,10,6,1,0,0,0,3,1,0,0,0,0,,40,34,6,0,0,
291,Alshermond Singleton,DAL,29,LB,13,12,0,0,0,0,1,,,,,,,47,34,13,1,0,
292,John Abraham,NYJ,26,de,12,12,0,0,0,0,2,3,0,1,0,0,9.5,48,33,15,13,2,
293,James Allen,NOR,25,LB,16,10,0,0,0,0,1,2,0,2,1,0,,49,33,16,0,0,
294,Quinton Caver,KAN,26,rolb,16,4,0,0,0,0,2,,,,,,,39,33,6,0,0,
295,Deke Cooper,JAX,27,,16,0,1,0,0,0,2,2,0,0,0,0,1.0,37,33,4,0,0,
296,Darnell Dockett,ARI,23,DT,16,15,1,20,0,20,3,1,0,1,-4,0,3.5,39,33,6,10,1,
297,Kabeer Gbaja-Biamila,GNB,27,DE,16,15,0,0,0,0,2,2,0,0,0,0,13.5,47,33,14,13,0,
298,Lynn Scott,DAL,27,SS,16,9,1,2,0,2,3,0,0,1,26,0,1.0,42,33,9,1,0,
299,Mark Simoneau,PHI,27,lb/MLB,14,13,0,0,0,0,1,1,0,1,7,0,1.5,48,33,15,3,0,
300,Robaire Smith,HOU,27,DE/rdt,16,16,0,0,0,0,9,,,,,,2.0,53,33,20,6,1,
301,Ted Washington,OAK,36,de/dt/NT,16,16,0,0,0,0,1,1,0,0,0,0,3.0,41,33,8,1,1,
302,Dre' Bly,DET,27,cb/RCB,13,13,4,107,1,55,19,,,,,,,38,32,6,1,0,
303,John Browning,KAN,31,de/ldt/nt,16,7,0,0,0,0,1,1,0,0,0,0,4.5,39,32,7,5,0,
304,Stephen Cooper,SDG,25,lb,16,2,0,0,0,0,2,0,0,1,0,0,,42,32,10,2,0,
305,Terry Cousin,NYG,29,fs/ss,16,5,1,6,0,6,3,,,,,,,39,32,7,4,0,
306,Sammy Davis,SDG,24,RCB,12,10,1,4,0,4,10,,,,,,,38,32,6,0,0,
307,La'Roi Glover,DAL,30,RDT,16,16,0,0,0,0,1,1,0,0,0,0,7.0,41,32,9,10,0,
308,Quentin Harris,ARI,27,fs,16,4,1,-1,0,-1,1,1,0,1,0,0,1.0,35,32,3,1,0,
309,Von Hutchins,IND,23,lcb,16,1,1,77,1,77,2,,,,,,,45,32,13,1,0,
310,Robert Mathis,IND,23,de,16,1,,,,,,6,0,3,26,0,10.5,36,32,4,5,0,
311,Rashad Moore,SEA,25,RDT,16,12,0,0,0,0,2,0,0,3,0,0,2.0,46,32,14,2,0,
312,Jermaine Phillips,TAM,25,FS,9,9,1,0,0,0,4,,,,,,1.0,43,32,11,4,0,
313,Travian Smith,OAK,29,lb,8,4,0,0,0,0,2,0,0,1,0,0,,43,32,11,2,0,
314,Kevin Thomas,BUF,26,cb,16,1,0,0,0,0,1,1,0,0,0,0,1.0,45,32,13,0,0,
315,Charles Tillman,CHI,23,lcb,8,7,0,0,0,0,5,1,0,1,4,0,,39,32,7,3,0,
316,Jeff Zgonina,MIA,34,ldt/RDT,16,14,0,0,0,0,3,,,,,,5.0,63,32,31,8,0,
317,Duane Clemons,CIN,30,DE/rdt,14,14,0,0,0,0,1,2,0,0,0,0,6.5,49,31,18,9,0,
318,Roderick Coleman,ATL,28,dt/LDT,13,13,1,39,1,39,6,3,0,1,0,0,11.5,40,31,9,14,2,
319,Tony Dixon,DAL,25,ss,16,7,0,0,0,0,4,2,0,0,0,0,3.0,35,31,4,3,0,
320,Travis Fisher,STL,25,RCB,10,10,1,30,0,30,5,1,0,0,0,0,,34,31,3,0,0,
321,Drayton Florence,SDG,24,rcb,13,5,4,54,0,40,8,0,1,0,0,0,,36,31,5,2,0,
322,Dwight Freeney,IND,24,DE,16,16,0,0,0,0,3,3,0,0,0,0,16.0,34,31,3,17,0,
323,Reggie Hayward,DEN,25,DE,16,15,1,76,0,76,3,1,0,1,0,0,10.5,43,31,12,13,1,
324,Nate Jones,DAL,22,cb,16,1,0,0,0,0,2,,,,,,1.0,32,31,1,2,0,
325,Sam Madison,MIA,30,RCB,16,16,0,0,0,0,7,3,1,0,4,0,,44,31,13,2,0,
326,Scott McGarrahan,TEN,30,ss,16,1,1,11,0,11,3,,,,,,0.5,40,31,9,1,0,
327,Jon McGraw,NYJ,25,cb,12,1,2,0,0,0,6,1,0,0,0,0,,39,31,8,0,0,
328,Mike McKenzie,2TM,28,,11,10,5,19,0,14,12,,,,,,,33,31,2,0,0,
329,Kindal Moorehead,CAR,26,ldt/RDT,14,12,1,17,1,17,4,0,0,1,0,0,2.0,38,31,7,7,0,
330,Junior Seau,MIA,35,LB,8,8,0,0,0,0,1,0,0,1,0,0,1.0,57,31,26,5,0,
331,Terrance Shaw,MIN,31,lcb/rcb,15,4,1,22,0,22,5,,,,,,,35,31,4,0,0,
332,Aaron Smith,PIT,28,DE,16,15,0,0,0,0,1,3,0,2,54,0,8.0,43,31,12,10,1,
333,Marcellus Wiley,DAL,30,DE,16,15,,,,,,1,0,0,0,0,3.0,38,31,7,6,0,
334,Chad Williams,BAL,25,db,16,1,3,156,1,94,7,,,,,,2.0,38,31,7,5,2,
335,Clark Haggans,PIT,27,LOLB,13,13,0,0,0,0,1,2,0,1,0,0,6.0,37,30,7,7,0,
336,Victor Hobson,NYJ,24,LB,12,10,1,2,0,2,3,,,,,,,45,30,15,4,0,
337,Dexter McCleon,KAN,31,rcb,13,6,2,23,0,23,9,0,0,1,0,0,,36,30,6,1,0,
338,Roman Phifer,NWE,36,rilb,13,1,1,26,0,26,2,0,0,1,0,0,1.5,40,30,10,3,0,
339,Fred Robbins,NYG,27,de/dt/ldt/RDT,15,15,1,13,0,13,2,2,0,0,0,0,5.0,39,30,9,11,0,
340,Orpheus Roye,CLE,31,RDT,15,14,0,0,0,0,5,,,,,,1.0,38,30,8,3,0,
341,Warren Sapp,OAK,32,de/DT,16,16,,,,,,0,0,2,0,0,2.5,42,30,12,6,0,
342,Keith Smith,DET,24,cb,15,2,1,2,0,2,4,1,0,0,0,0,,38,30,8,0,0,
343,Will Smith,NOR,23,de,16,4,0,0,0,0,2,6,0,1,-1,0,7.5,40,30,10,5,0,
344,Tracy White,SEA,23,lb,10,2,,,,,,,,,,,1.0,39,30,9,0,0,
345,Renaldo Wynn,WAS,30,DE/ldt,16,16,,,,,,,,,,,3.0,37,30,7,4,0,
346,Jared Allen,KAN,22,DE,15,10,,,,,,,,,,,9.0,31,29,2,10,0,
347,Leonardo Carson,DAL,27,LDT,15,15,,,,,,0,0,1,0,0,0.5,43,29,14,4,0,
348,Trev Faulk,STL,23,mlb,13,2,,,,,,,,,,,,39,29,10,2,0,
349,Randall Gay,NWE,22,fs/lcb/rcb,15,9,2,23,0,13,6,0,1,2,41,1,,34,29,5,1,0,
350,DeJuan Groce,STL,24,rcb,11,4,0,0,0,0,4,,,,,,,29,29,0,2,0,
351,Spencer Johnson,MIN,23,nt,9,7,0,0,0,0,1,0,1,0,0,0,1.0,40,29,11,3,0,
352,Marlon McCree,HOU,27,db,16,1,1,24,0,24,3,,,,,,,31,29,2,0,0,
353,Alvin McKinley,CLE,26,rdt,16,2,0,0,0,0,1,0,0,2,0,0,3.0,49,29,20,5,0,
354,Donnie Nickey,TEN,24,ss,15,6,0,0,0,0,1,,,,,,,38,29,9,1,0,
355,Kris Richard,SEA,25,,16,0,0,0,0,0,1,1,0,0,0,0,,34,29,5,0,0,
356,Bob Sanders,IND,23,fs/ss,6,4,0,0,0,0,1,0,0,2,37,1,,34,29,5,0,0,
357,Anthony Simmons,SEA,28,lb,7,7,1,23,1,23,3,1,0,0,0,0,,41,29,12,4,0,
358,Shawn Barber,KAN,29,ROLB,8,8,1,10,0,10,3,1,0,0,0,0,1.0,33,28,5,4,0,
359,Vinny Ciurciu,CAR,24,mlb,16,4,,,,,,,,,,,,37,28,9,2,0,
360,Ebenezer Ekuban,CLE,28,DE,16,11,0,0,0,0,2,1,0,2,4,0,8.0,37,28,9,9,1,
361,DeAngelo Hall,ATL,21,cb/LCB,10,9,2,50,1,48,6,1,0,0,0,0,0.5,35,28,7,0,0,
362,Tommie Harris,CHI,21,dt/LDT,16,16,0,0,0,0,2,1,0,0,0,0,3.5,43,28,15,7,0,
363,Tim Johnson,OAK,26,,16,0,1,8,0,8,4,,,,,,0.5,41,28,13,2,0,
364,Kenny Mixon,MIN,29,DE,14,14,0,0,0,0,2,,,,,,2.5,46,28,18,3,1,
365,Adewale Ogunleye,CHI,27,DE,12,12,0,0,0,0,2,1,0,1,7,0,5.0,37,28,9,7,1,1
366,Willie Pile,KAN,24,ss,16,5,0,0,0,0,2,,,,,,,36,28,8,1,0,
367,Derrick Pope,MIA,22,mlb,16,3,,,,,,1,0,1,1,1,2.0,43,28,15,3,0,
368,Keiwan Ratliff,CIN,23,lcb,16,5,0,0,0,0,5,1,2,3,0,0,,37,28,9,0,0,
369,Bryan Thomas,NYJ,25,de/nt,14,6,0,0,0,0,1,,,,,,1.5,43,28,15,6,2,
370,Nathan Vasher,CHI,23,cb/lcb/rcb,16,7,5,177,1,71,9,0,0,1,12,0,,29,28,1,1,0,
371,Cedric Woodard,SEA,27,LDT,16,16,,,,,,1,0,1,0,0,1.0,49,28,21,3,0,
372,Brentson Buckner,CAR,33,LDT,15,15,1,8,0,8,5,1,0,0,0,0,3.5,41,27,14,5,0,
373,Antonio Cochran,SEA,28,de,16,7,1,0,0,0,3,3,0,1,0,0,6.5,35,27,8,6,0,
374,Anthony Floyd,IND,23,fs,11,2,0,0,0,0,2,,,,,,,40,27,13,0,0,
375,Eddie Moore,MIA,24,lb,13,3,0,0,0,0,2,0,0,2,0,0,,34,27,7,1,0,
376,Sam Rayburn,PHI,24,rdt,16,2,0,0,0,0,1,2,0,0,0,0,6.0,28,27,1,7,0,
377,Samari Rolle,TEN,28,fs/RCB,12,11,1,0,0,0,7,0,0,2,5,0,,28,27,1,0,0,
378,Chad Scott,PIT,30,lcb/rcb,7,7,1,23,0,23,7,,,,,,,29,27,2,1,0,
379,Vince Wilfork,NWE,23,nt,16,6,0,0,0,0,3,0,0,2,0,0,2.0,42,27,15,1,0,
380,Josh Williams,IND,28,RDT,16,15,0,0,0,0,1,1,0,2,0,0,,34,27,7,1,0,
381,Grant Wistrom,SEA,28,DE,9,9,0,0,0,0,4,1,0,1,0,0,3.5,37,27,10,6,0,
382,Sam Adams,BUF,31,LDT,16,16,1,0,0,0,3,,,,,,5.0,41,26,15,11,0,
383,Rocky Bernard,SEA,25,rdt,14,1,0,0,0,0,6,0,0,1,0,0,3.5,39,26,13,5,0,
384,David Bowens,MIA,27,DE,16,15,0,0,0,0,6,3,0,0,0,0,7.0,41,26,15,7,0,
385,Chad Brown,SEA,34,lb,7,7,,,,,,1,0,1,15,0,1.0,37,26,11,2,0,
386,Kevin Carter,TEN,31,de/LDT/nt,16,16,0,0,0,0,1,1,0,1,0,0,6.0,49,26,23,7,2,
387,Chris Cash,DET,24,lcb/rcb,11,5,1,0,0,0,4,1,0,0,0,0,,30,26,4,0,0,
388,Carlos Hall,TEN,25,DE,14,14,0,0,0,0,1,0,0,1,0,0,2.5,41,26,15,7,0,
389,Eric Hicks,KAN,28,DE,16,16,0,0,0,0,1,,,,,,5.0,32,26,6,8,0,
390,Jevon Kearse,PHI,28,DE,14,14,0,0,0,0,6,2,0,1,0,0,7.5,31,26,5,6,1,
391,Damione Lewis,STL,26,DT,16,10,0,0,0,0,2,1,0,0,0,0,5.0,36,26,10,6,1,
392,Will Poole,MIA,23,lcb,15,1,0,0,0,0,5,,,,,,1.0,31,26,5,1,0,
393,Pierson Prioleau,BUF,27,ss,16,2,0,0,0,0,1,0,0,1,12,0,,38,26,12,0,0,
394,Corey Simon,PHI,27,LDT,16,16,0,0,0,0,1,,,,,,5.5,32,26,6,9,0,
395,Gary Stills,KAN,30,,16,0,,,,,,0,0,2,0,0,2.5,29,26,3,3,0,
396,Justin Ena,TEN,27,lb,16,5,0,0,0,0,1,,,,,,,32,25,7,4,0,
397,Greg Favors,JAX,30,DE,15,11,0,0,0,0,4,,,,,,5.5,36,25,11,7,0,1
398,Barry Gardner,CLE,28,mlb,14,5,1,30,0,30,2,0,0,1,0,0,,40,25,15,0,0,
399,Michael Haynes,CHI,24,de,16,4,1,45,1,45,3,,,,,,2.0,31,25,6,5,0,
400,Albert Haynesworth,TEN,23,dt/RDT,10,10,0,0,0,0,3,2,0,0,0,0,1.0,36,25,11,8,0,
401,Ed Jasper,ATL,31,nt/RDT,12,12,,,,,,2,0,2,0,0,2.0,32,25,7,5,0,
402,Lance Johnstone,MIN,31,de,16,1,0,0,0,0,1,5,0,0,0,0,11.0,31,25,6,8,1,
403,DaShon Polk,HOU,27,lb/mlb,16,4,,,,,,0,0,1,0,0,1.0,37,25,12,1,0,
404,Lewis Sanders,CLE,26,rcb,16,5,2,36,0,24,6,,,,,,,32,25,7,0,0,
405,Gerome Sapp,IND,23,,13,0,,,,,,,,,,,,27,25,2,0,0,
406,Brady Smith,ATL,31,DE,16,16,1,1,0,1,3,3,0,2,0,1,6.0,30,25,5,7,1,
407,Larry Tripplett,IND,25,,16,0,,,,,,1,0,0,0,0,,28,25,3,4,0,
408,Kenechi Udeze,MIN,21,DE,16,15,0,0,0,0,2,1,0,1,-2,0,5.0,36,25,11,6,0,
409,Jamal Williams,SDG,28,DT,15,15,0,0,0,0,4,,,,,,4.0,32,25,7,4,1,
410,Leigh Bodden,CLE,23,rcb,8,1,,,,,,1,0,0,0,0,,26,24,2,0,0,
411,Gary Brackett,IND,24,mlb,15,1,2,2,0,2,3,,,,,,,36,24,12,1,0,
412,John Engelberger,SFO,28,DE,16,15,0,0,0,0,5,4,0,1,0,0,6.0,44,24,20,6,0,
413,Barrett Green,NYG,27,LB,10,9,0,0,0,0,3,2,0,2,16,1,,37,24,13,0,0,
414,Chad Lavalais,ATL,25,ldt/rdt,16,6,0,0,0,0,1,0,0,2,0,0,,28,24,4,3,0,
415,Igor Olshansky,SDG,22,DE,16,16,0,0,0,0,2,,,,,,1.0,39,24,15,4,0,
416,Bryan Robinson,MIA,30,LDT/rdt,16,13,0,0,0,0,4,,,,,,,41,24,17,3,0,
417,Richard Seymour,NWE,25,DE,15,15,0,0,0,0,1,1,0,1,68,1,5.0,39,24,15,5,0,
418,Michael Strahan,NYG,33,DE,8,8,,,,,,1,0,3,0,0,4.0,34,24,10,5,0,
419,Brendon Ayanbadejo,MIA,28,lb,16,2,1,2,0,2,1,,,,,,,40,23,17,0,0,
420,Curtis DeLoatch,NYG,23,,16,0,,,,,,,,,,,,27,23,4,0,0,
421,Nick Ferguson,DEN,30,fs,16,1,0,0,0,0,1,,,,,,,34,23,11,0,0,
422,Arturo Freeman,MIA,28,FS/s,16,9,4,59,0,47,6,0,1,0,0,0,,33,23,10,0,0,
423,Jeff Gooch,TAM,30,mlb,16,1,,,,,,,,,,,0.5,30,23,7,3,0,
424,Andre' Goodman,DET,26,lcb,11,4,1,0,0,0,2,1,0,0,0,0,,28,23,5,0,0,
425,Anthony Hargrove,STL,21,de,15,2,,,,,,1,0,0,0,0,1.0,31,23,8,,,
426,Ty Law,NWE,30,lcb,7,7,1,0,0,0,3,,,,,,,28,23,5,0,0,
427,Mel Mitchell,NOR,25,,15,0,,,,,,,,,,,,24,23,1,0,0,
428,Brandon Moore,SFO,25,lolb,12,1,,,,,,1,0,0,0,0,1.0,27,23,4,1,0,
429,Julian Peterson,SFO,26,lolb,5,5,0,0,0,0,2,2,1,0,0,0,2.5,27,23,4,6,0,
430,J.R. Reed,PHI,22,fs,14,1,0,0,0,0,1,,,,,,,24,23,1,1,0,
431,Russell Stuvaints,PIT,24,,15,0,0,0,0,0,4,0,0,1,24,1,,31,23,8,1,0,
432,Reggie Torbor,NYG,23,lb,16,1,,,,,,2,0,1,0,0,3.0,33,23,10,5,0,
433,Keith Traylor,NWE,35,ldt/nt,16,10,,,,,,,,,,,,28,23,5,4,0,
434,Dewayne White,TAM,25,de,16,3,0,0,0,0,3,0,0,1,0,0,6.0,30,23,7,6,0,
435,Ashley Ambrose,NOR,34,lcb/rcb,9,6,3,19,0,19,9,1,0,1,40,0,,25,22,3,0,0,
436,Solomon Bates,SEA,22,lb,10,3,0,0,0,0,2,,,,,,,34,22,12,1,0,
437,Tommy Hendricks,JAX,26,lb,15,1,,,,,,,,,,,,28,22,6,0,0,
438,John Howell,TAM,26,fs,16,6,0,0,0,0,1,,,,,,,25,22,3,0,0,
439,Larry Izzo,NWE,30,,16,0,,,,,,,,,,,,25,22,3,0,0,
440,Chris Kelsay,BUF,25,DE,16,10,1,3,0,3,2,1,0,2,0,0,4.5,37,22,15,8,0,
441,Lance Legree,NYG,27,de,15,7,,,,,,,,,,,2.0,36,22,14,3,0,
442,Caleb Miller,CIN,24,lb/mlb,13,3,,,,,,0,0,1,0,0,,35,22,13,2,0,
443,Langston Moore,CIN,23,RDT,15,8,,,,,,1,0,0,0,0,1.0,31,22,9,4,0,
444,Raonall Smith,MIN,26,lb,7,3,1,19,0,19,2,,,,,,,27,22,5,1,0,
445,Al Wallace,CAR,30,,16,0,,,,,,2,0,1,0,0,1.0,25,22,3,3,0,
446,Nate Wayne,PHI,29,lb,9,7,0,0,0,0,1,2,0,0,0,0,1.0,29,22,7,1,0,
447,Sam Williams,OAK,24,lb,9,4,0,0,0,0,3,,,,,,,27,22,5,1,0,
448,Brandon Chillar,STL,22,lb/mlb,16,5,,,,,,,,,,,,27,21,6,6,1,
449,Marco Coleman,DEN,35,DE,16,16,,,,,,1,0,1,-2,0,2.5,28,21,7,2,0,
450,Travis Hall,ATL,32,,15,0,0,0,0,0,3,1,0,1,0,0,3.0,28,21,7,4,0,
451,Artrell Hawkins,CAR,28,cb/db/lb,14,4,1,9,0,9,6,3,1,0,0,0,,26,21,5,3,0,
452,Terrence Holt,DET,24,,16,0,,,,,,1,0,0,0,0,,27,21,6,2,0,
453,Tyoka Jackson,STL,33,,14,0,0,0,0,0,2,,,,,,4.0,23,21,2,8,1,
454,Rien Long,TEN,23,dt/ldt,15,3,,,,,,,,,,,5.0,26,21,5,7,1,
455,Willie Middlebrooks,DEN,25,cb,12,2,0,0,0,0,5,0,0,1,0,0,1.0,27,21,6,1,0,
456,Michael Myers,CLE,28,de/ldt,16,7,,,,,,1,0,1,0,0,1.0,33,21,12,4,0,
457,Shaun Phillips,SDG,23,,16,0,1,0,0,0,3,0,0,2,0,0,4.0,26,21,5,2,1,
458,Raynoch Thompson,ARI,27,lb/mlb,11,3,0,0,0,0,2,,,,,,1.0,34,21,13,2,0,
459,Darwin Walker,PHI,27,de/RDT,16,16,0,0,0,0,3,2,0,0,0,0,4.5,29,21,8,4,0,
460,Lenny Walls,DEN,25,cb,7,1,0,0,0,0,2,,,,,,,22,21,1,2,0,
461,Ricardo Colclough,PIT,22,,16,0,0,0,0,0,3,2,3,0,0,0,1.5,26,20,6,0,0,
462,Sam Cowart,NYJ,29,mlb,9,2,,,,,,1,0,0,0,0,,25,20,5,2,0,
463,Donte Curry,DET,26,,12,0,,,,,,1,0,1,0,0,,22,20,2,0,0,
464,Don Davis,NWE,32,fs,16,2,0,0,0,0,1,,,,,,,32,20,12,0,0,
465,Mario Edwards,TAM,29,cb,15,3,0,0,0,0,4,0,0,1,0,0,,22,20,2,0,0,
466,Gerald Hayes,ARI,24,mlb,16,1,,,,,,1,1,1,0,0,,24,20,4,2,0,
467,William Joseph,NYG,25,de/ldt/rdt,15,4,0,0,0,0,2,,,,,,2.0,25,20,5,12,0,
468,Paris Lenon,GNB,27,lb,16,4,0,0,0,0,1,,,,,,,28,20,8,0,0,
469,Quintin Mikell,PHI,24,,14,0,1,0,0,0,1,1,0,1,0,0,,24,20,4,1,0,
470,John Parrella,OAK,35,,16,0,0,0,0,0,1,,,,,,,22,20,2,0,0,
471,Scott Shanle,DAL,25,lb,16,3,0,0,0,0,1,,,,,,,29,20,9,1,0,
472,James Thrash,WAS,29,wr,16,3,,,,,,,,,,,,22,20,2,0,0,
473,Jay Williams,MIA,33,de,16,1,1,0,0,0,4,2,0,0,0,0,2.0,37,20,17,4,0,
474,Aaron Beasley,ATL,31,cb/rcb,14,3,4,115,0,85,7,2,0,0,0,0,1.0,22,19,3,2,1,
475,Juran Bolden,JAX,30,,13,0,0,0,0,0,1,,,,,,,23,19,4,1,0,
476,Matt Bowen,WAS,28,ss,5,5,,,,,,1,0,0,0,0,2.0,23,19,4,1,0,
477,Tony Brown,SFO,24,de/ldt,16,4,0,0,0,0,3,,,,,,1.0,22,19,3,3,0,
478,Derrick Burgess,PHI,26,DE,12,11,0,0,0,0,4,,,,,,2.5,24,19,5,4,1,
479,Curry Burns,NYG,23,fs,8,2,1,12,0,12,1,,,,,,,23,19,4,3,0,
480,Jason Craft,NOR,28,,14,0,0,0,0,0,3,1,0,0,0,0,,22,19,3,0,0,
481,Lional Dalton,KAN,29,RDT,16,13,,,,,,0,0,1,0,0,4.0,21,19,2,8,0,
482,Jason Fisk,SDG,32,dt,15,1,0,0,0,0,2,,,,,,1.0,30,19,11,3,1,
483,Bobby Gray,CHI,26,db/rcb,10,4,1,31,0,31,1,,,,,,,25,19,6,3,0,
484,Joe Jefferson,IND,24,db/lcb/rcb,9,3,1,0,0,0,3,2,0,0,0,0,,23,19,4,0,0,
485,Ma'ake Kemoeatu,BAL,25,de/nt,14,3,,,,,,,,,,,,27,19,8,0,0,
486,Bobby McCray,JAX,23,de,16,7,0,0,0,0,1,2,0,0,0,0,3.5,24,19,5,7,0,
487,Willie Offord,MIN,26,,16,0,0,0,0,0,1,,,,,,,28,19,9,1,0,
488,Monsanto Pope,DEN,26,dt/RDT,16,15,0,0,0,0,2,,,,,,1.0,24,19,5,2,1,
489,Saleem Rasheed,SFO,23,rilb,14,2,0,0,0,0,2,1,0,1,0,0,,25,19,6,0,0,
490,Allen Rossum,ATL,29,cb,16,1,2,22,0,14,5,0,2,1,0,0,1.0,20,19,1,1,0,
