,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
243,John Lynch,TAM,31,SS,15,15,3,0,0,0,9,,,,,,,64,41,23,4,0,
244,Daylon McCutcheon,CLE,26,lcb/RCB,13,11,1,24,0,24,3,,,,,,,43,41,2,0,0,
245,Donald Mitchell,TEN,26,cb/DB,16,9,1,-2,0,-2,6,0,0,3,1,0,,52,41,11,0,0,
246,Simeon Rice,TAM,28,DE,16,16,1,30,0,30,11,,,,,,15.5,50,41,9,12,10,1
247,Matt Bowen,GNB,26,db/fs/ss,16,6,1,0,0,0,6,,,,,,,58,40,18,0,0,
248,Josh Evans,NYJ,30,LDT,16,16,,,,,,0,0,2,0,0,6.0,47,40,7,10,5,
249,Dwight Freeney,IND,22,DE,16,8,0,0,0,0,1,9,0,1,0,0,13.0,41,40,1,20,9,
250,Eric Hicks,KAN,26,DE,16,15,0,0,0,0,3,0,0,1,0,0,9.0,54,40,14,9,6,
251,Tebucky Jones,NWE,28,FS,14,13,1,0,0,0,6,0,0,2,24,1,1.5,54,40,14,0,0,
252,Trevor Pryce,DEN,27,DE,16,16,0,0,0,0,1,1,0,1,0,0,9.0,46,40,6,10,7,
253,Warren Sapp,TAM,30,dt/LDT,16,16,2,0,0,0,4,0,0,1,0,0,7.5,47,40,7,14,8,
254,Patrick Surtain,MIA,26,LCB,14,14,6,79,1,40,11,,,,,,1.5,59,40,19,2,2,
255,Deshea Townsend,PIT,27,cb/db/lcb,16,3,3,3,0,2,10,,,,,,,47,40,7,1,0,
256,Darren Woodson,DAL,33,SS,10,10,1,1,0,1,2,0,0,1,2,0,,49,40,9,4,0,
257,Cornell Brown,BAL,27,LOLB/rilb,16,14,,,,,,,,,,,1.5,62,39,23,4,2,
258,Ray Crockett,KAN,35,cb/rcb,15,5,2,0,0,0,10,,,,,,1.0,45,39,6,2,1,
259,Tony Dixon,DAL,23,mlb/s/ss,16,8,1,0,0,0,2,,,,,,2.0,49,39,10,1,1,
260,Samari Rolle,TEN,26,RCB,16,16,2,0,0,0,13,,,,,,,48,39,9,1,0,
261,Brad Scioli,IND,26,de/LDT,16,13,0,0,0,0,4,,,,,,7.0,50,39,11,8,5,
262,T.J. Slaughter,JAX,25,LB,11,11,0,0,0,0,2,0,0,2,0,0,,59,39,20,4,0,
263,Adalius Thomas,BAL,25,DE,16,12,2,57,1,32,8,1,0,1,0,0,3.0,52,39,13,10,3,
264,Andre' Goodman,DET,24,cb/lb/rcb,14,6,1,2,0,2,13,0,0,1,20,0,,46,38,8,2,0,
265,Chris Hovan,MIN,24,DT/rdt,16,16,0,0,0,0,4,0,0,2,0,0,5.5,52,38,14,11,6,
266,Dan Morgan,CAR,24,MLB,8,8,2,26,0,22,4,1,0,0,0,0,1.0,53,38,15,2,1,
267,Dwight Smith,TAM,24,db,16,2,4,39,0,35,8,1,1,0,0,0,,41,38,3,2,0,
268,Travian Smith,OAK,27,lolb/mlb,16,2,0,0,0,0,2,,,,,,5.0,45,38,7,7,5,
269,Gary Stills,KAN,28,de,16,1,,,,,,1,0,1,0,0,2.0,43,38,5,7,2,
270,Marcus Stroud,JAX,24,LDT/rdt,16,16,0,0,0,0,6,3,0,1,0,0,6.5,45,38,7,12,7,
271,Bracy Walker,DET,32,s,14,1,0,0,0,0,2,,,,,,1.0,50,38,12,1,1,
272,Chad Williams,BAL,23,,16,0,3,98,1,98,7,1,0,1,1,0,,43,38,5,2,0,
273,Kendrell Bell,PIT,22,lb/rilb,12,12,0,0,0,0,2,0,0,1,0,0,4.0,50,37,13,10,4,
274,La'Roi Glover,DAL,28,DT,16,16,1,7,0,7,1,2,0,0,0,0,6.5,49,37,12,10,6,
275,Morlon Greenwood,MIA,24,LB/rolb,16,13,0,0,0,0,1,,,,,,1.0,57,37,20,4,0,
276,Leonard Little,STL,28,DE,16,15,,,,,,9,0,1,0,0,12.0,44,37,7,10,6,
277,Bruce Smith,WAS,39,DE,16,16,0,0,0,0,1,,,,,,9.0,49,37,12,11,7,
278,Tim Terry,SEA,28,LB,16,8,0,0,0,0,1,0,0,1,0,0,1.0,48,37,11,2,0,
279,Kyle Vanden Bosch,ARI,24,DE,16,16,,,,,,0,0,1,0,0,3.5,50,37,13,11,4,
280,JoJuan Armour,CIN,26,SS,16,8,0,0,0,0,2,,,,,,,58,36,22,0,0,
281,Rogers Beckett,SDG,25,FS,16,10,0,0,0,0,2,,,,,,,38,36,2,0,0,
282,Antonio Cochran,SEA,26,DE,16,16,1,9,0,9,3,,,,,,3.0,51,36,15,8,3,
283,Jeff Gooch,DET,28,lb,16,2,1,3,0,3,3,,,,,,,49,36,13,0,0,
284,Ronnie Heard,SFO,26,fs,12,6,4,60,0,30,5,,,,,,,44,36,8,0,0,
285,Kris Jenkins,CAR,23,dt/RDT,16,16,0,0,0,0,3,,,,,,7.0,44,36,8,15,7,
286,Zeke Moreno,SDG,24,lb/rolb,16,3,1,8,0,8,1,,,,,,,43,36,7,2,0,
287,Will Peterson,NYG,23,RCB,12,12,2,1,0,1,0,,,,,,,40,36,4,,,
288,Orpheus Roye,CLE,29,RDT,16,16,0,0,0,0,5,2,0,0,0,0,0.5,53,36,17,7,1,
289,Lewis Sanders,CLE,24,lcb/ss,16,2,1,25,0,25,2,0,0,3,13,0,1.0,37,36,1,1,1,
290,David Thornton,IND,24,,15,0,0,0,0,0,1,,,,,,,44,36,8,1,0,
291,Gary Walker,HOU,29,DE,16,16,0,0,0,0,4,0,0,1,1,0,6.5,51,36,15,11,6,
292,Idrees Bashir,IND,24,FS,14,14,2,4,0,4,5,1,0,1,0,0,,49,35,14,1,0,
293,Devin Bush,CLE,29,FS,15,9,0,0,0,0,1,0,0,1,0,0,,41,35,6,0,0,
294,Russell Davis,ARI,27,LDT,16,16,0,0,0,0,2,,,,,,2.0,44,35,9,3,2,
295,Jamar Fletcher,MIA,23,db/lcb,16,4,2,30,0,30,12,0,1,0,0,0,,37,35,2,0,0,
296,Rob Fredrickson,ARI,31,LB,10,10,0,0,0,0,2,,,,,,1.0,46,35,11,4,1,
297,Kabeer Gbaja-Biamila,GNB,25,DE,15,11,1,72,1,72,6,4,0,1,0,0,12.0,46,35,11,13,8,
298,R.W. McQuarters,CHI,26,LCB,9,9,1,33,0,33,2,0,0,1,0,0,,43,35,8,0,0,
299,Alvin Porter,BAL,25,lcb/rcb,16,5,0,0,0,0,1,0,0,1,2,0,,42,35,7,1,0,
300,Paul Spicer,JAX,27,de,16,4,0,0,0,0,1,1,0,0,0,0,4.0,37,35,2,3,3,
301,Chad Bratzke,IND,31,DE/ldt,16,16,0,0,0,0,5,0,0,1,0,0,6.0,44,34,10,6,1,
302,Phillip Daniels,CHI,29,DE,13,13,0,0,0,0,2,0,0,1,0,0,5.5,43,34,9,7,6,
303,James Hall,DET,25,DE/rdt,16,14,0,0,0,0,3,0,0,2,22,1,2.0,49,34,15,7,1,
304,Bobby Hamilton,NWE,31,DE/ldt,16,15,1,0,0,0,2,,,,,,2.0,55,34,21,5,2,
305,Walt Harris,IND,28,LCB,15,15,2,0,0,0,17,1,0,2,21,0,,43,34,9,0,0,
306,Darren Howard,NOR,26,DE,16,16,0,0,0,0,3,3,0,0,0,0,8.0,47,34,13,9,7,
307,Ray Mickens,NYJ,29,rcb,16,1,0,0,0,0,5,0,0,1,0,0,2.0,41,34,7,2,2,
308,Nick Rogers,MIN,23,LB,16,11,,,,,,,,,,,2.0,43,34,9,5,0,
309,Aaron Schobel,BUF,25,DE,16,16,0,0,0,0,4,1,0,0,0,0,8.5,52,34,18,12,8,
310,Anthony Simmons,SEA,26,lb,7,7,2,19,0,15,2,,,,,,1.0,45,34,11,4,1,
311,Brian Williams,MIN,23,lcb,16,7,1,2,0,2,6,1,0,1,0,0,,42,34,8,1,0,
312,Kailee Wong,HOU,26,LOLB,16,16,0,0,0,0,8,,,,,,5.5,43,34,9,8,5,
313,Rocky Bernard,SEA,23,rdt,16,2,0,0,0,0,1,1,0,0,0,0,4.0,48,33,15,6,4,
314,John Browning,KAN,29,LDT,16,16,0,0,0,0,1,0,0,1,0,0,7.0,39,33,6,9,6,
315,James Darling,NYJ,28,,16,0,2,38,0,38,3,0,0,1,0,0,1.0,44,33,11,5,3,
316,Justin Lucas,ARI,26,ss,16,4,2,80,2,38,6,0,0,3,0,0,,43,33,10,1,0,
317,John Parrella,OAK,33,DT,16,15,0,0,0,0,4,,,,,,1.0,41,33,8,1,2,
318,Richard Seymour,NWE,23,dt/ldt/nt/rdt,16,16,1,6,0,6,3,0,0,1,0,0,5.5,56,33,23,12,5,
319,Corey Simon,PHI,25,LDT,14,14,0,0,0,0,3,0,0,1,0,0,2.0,40,33,7,11,2,
320,Robert Thomas,STL,22,LB/lolb,16,10,0,0,0,0,2,1,0,0,0,0,,36,33,3,3,0,
321,Roderick Coleman,OAK,26,dt,14,2,0,0,0,0,3,,,,,,11.0,38,32,6,13,12,
322,Cornelius Griffin,NYG,26,LDT,14,14,0,0,0,0,3,1,0,1,-2,0,4.0,49,32,17,8,3,
323,Kenny Holmes,NYG,29,DE,15,15,0,0,0,0,1,0,0,2,50,1,8.0,46,32,14,14,6,
324,Raylee Johnson,SDG,32,DE,16,16,0,0,0,0,1,0,0,1,0,1,6.5,40,32,8,9,6,
325,Kenard Lang,CLE,27,DE,15,14,1,71,0,71,4,,,,,,5.5,45,32,13,8,3,
326,Chester McGlockton,DEN,33,ldt/RDT,16,15,0,0,0,0,3,0,0,1,24,1,2.5,37,32,5,5,2,
327,Adewale Ogunleye,MIA,25,DE,16,16,0,0,0,0,3,3,0,2,0,0,9.5,44,32,12,10,9,
328,Terrance Shaw,OAK,29,cb,16,7,2,-2,0,3,10,0,0,1,0,0,,38,32,6,2,0,
329,James Trapp,BAL,33,db,14,1,3,26,0,11,11,,,,,,1.0,35,32,3,1,1,
330,Brian Walker,DET,30,FS/ss,10,9,0,0,0,0,5,,,,,,1.0,44,32,12,3,0,
331,Brian Allen,CAR,24,lb/mlb,16,5,0,0,0,0,1,,,,,,,37,31,6,2,0,
332,Alex Brown,CHI,23,DE,15,9,0,0,0,0,3,1,0,3,0,0,2.5,40,31,9,3,2,
333,Eric Davis,DET,34,fs/lcb,13,7,1,14,0,14,4,0,1,1,0,0,,37,31,6,1,0,
334,Cletidus Hunt,GNB,26,DT,14,14,0,0,0,0,4,0,0,2,0,0,5.5,36,31,5,11,5,
335,Marquand Manuel,CIN,23,fs/ss,15,8,0,0,0,0,2,1,0,0,0,0,,41,31,10,2,0,
336,Chike Okeafor,SFO,26,DE,16,16,0,0,0,0,4,2,0,0,0,0,6.0,41,31,10,6,5,
337,Sam Rogers,ATL,32,LB,15,13,0,0,0,0,2,0,0,2,27,0,6.5,41,31,10,7,3,
338,James Whitley,STL,23,cb,13,1,0,0,0,0,4,0,0,1,0,0,3.0,32,31,1,3,3,
339,Charles Woodson,OAK,26,cb,8,7,1,3,0,3,4,4,0,1,0,0,,33,31,2,0,0,
340,Chidi Ahanotu,BUF,32,DE,16,14,,,,,,0,0,1,17,0,5.0,44,30,14,6,4,
341,Courtney Brown,CLE,24,DE,11,11,0,0,0,0,6,0,0,2,1,0,2.0,41,30,11,4,1,
342,Shaun Ellis,NYJ,25,DE,16,16,0,0,0,0,4,1,0,0,0,0,4.0,40,30,10,5,4,
343,Charles Grant,NOR,24,de,16,6,0,0,0,0,4,4,1,1,34,1,7.0,37,30,7,10,2,
344,Norman Hand,NOR,30,DT/ldt,16,13,0,0,0,0,2,,,,,,2.5,39,30,9,3,3,
345,Grady Jackson,NOR,29,DT/rdt,15,15,0,0,0,0,4,1,0,3,0,0,5.5,42,30,12,9,7,
346,Mike Logan,PIT,28,,14,0,1,46,0,46,9,2,0,0,0,0,0.5,40,30,10,1,1,
347,Jon McGraw,NYJ,23,fs,15,1,1,0,0,0,1,,,,,,,39,30,9,0,0,
348,Robert Porcher,DET,33,DE,15,15,0,0,0,0,8,0,0,3,0,1,5.5,45,30,15,5,4,
349,Kiwaukee Thomas,JAX,25,,16,0,0,0,0,0,5,,,,,,,33,30,3,0,0,
350,Marcellus Wiley,SDG,28,DE,14,14,1,40,0,40,5,1,0,0,0,0,6.0,35,30,5,7,5,
351,Tony Williams,CIN,27,RDT,16,16,,,,,,,,,,,5.0,42,30,12,8,5,
352,Renaldo Wynn,WAS,28,DE,16,16,,,,,,2,0,1,0,0,2.5,41,30,11,10,1,
353,Marco Coleman,JAX,33,DE,16,16,0,0,0,0,1,,,,,,5.0,36,29,7,6,4,
354,Anthony Dorsett,OAK,29,lcb/ss,16,7,0,0,0,0,4,0,0,1,0,0,,40,29,11,1,0,
355,Barry Gardner,PHI,26,,16,0,0,0,0,0,1,0,0,1,12,0,1.0,39,29,10,1,1,
356,Ed Jasper,ATL,29,de/NT,16,16,0,0,0,0,1,0,0,1,7,0,2.0,35,29,6,3,1,
357,Gerard Warren,CLE,24,LDT,16,16,0,0,0,0,2,2,0,2,0,0,2.0,39,29,10,7,1,
358,Eric Westmoreland,JAX,25,lb,15,2,0,0,0,0,2,0,0,1,0,0,1.0,35,29,6,2,1,
359,Kenny Wright,HOU,25,,16,0,0,0,0,0,11,0,0,1,40,1,1.0,34,29,5,3,1,
360,Blaine Bishop,PHI,32,SS,12,12,0,0,0,0,2,,,,,,2.0,40,28,12,2,2,
361,Antuan Edwards,GNB,25,db/ss,12,4,0,0,0,0,6,0,0,1,0,0,1.0,44,28,16,1,0,
362,Kalimba Edwards,DET,23,de,16,4,0,0,0,0,4,2,0,1,0,0,6.5,36,28,8,5,3,
363,Jason Fisk,SDG,30,RDT,16,13,,,,,,,,,,,3.0,38,28,10,6,3,
364,Emmanuel McDaniel,CAR,30,db/rcb,16,5,2,13,0,13,6,0,0,2,1,0,,34,28,6,0,0,
365,Anthony Mitchell,BAL,28,fs/ss,16,6,3,62,0,32,3,,,,,,,45,28,17,2,1,
366,Julius Peppers,CAR,22,DE,12,12,1,21,0,21,6,5,0,0,0,0,12.0,35,28,7,11,8,
367,Kavika Pittman,DEN,28,DE,16,15,0,0,0,0,1,,,,,,,37,28,9,2,0,
368,Kelvin Pritchett,DET,33,dt/ldt/rdt,16,4,0,0,0,0,2,0,0,1,0,0,,42,28,14,2,0,
369,Dana Stubblefield,SFO,32,RDT,15,15,0,0,0,0,1,0,0,1,0,0,3.0,37,28,9,7,3,
370,Darwin Walker,PHI,25,de/RDT,16,16,0,0,0,0,2,2,0,1,2,0,7.5,33,28,5,11,7,
371,Bryant Young,SFO,30,LDT,16,16,,,,,,,,,,,2.0,35,28,7,7,3,
372,Jeff Zgonina,STL,32,RDT,16,16,0,0,0,0,1,3,0,1,0,0,4.0,37,28,9,7,2,
373,Juran Bolden,ATL,28,lcb/rcb/ss,14,6,4,25,0,22,16,,,,,,,33,27,6,3,1,
374,Kevin Carter,TEN,29,DE,16,16,0,0,0,0,3,0,0,1,0,0,10.0,42,27,15,9,11,
375,Duane Clemons,KAN,28,DE,16,16,0,0,0,0,1,0,0,1,42,1,2.0,35,27,8,5,1,
376,Jason Doering,IND,24,fs/rcb/ss,15,6,,,,,,0,0,1,0,0,,41,27,14,0,0,
377,Corey Fuller,CLE,31,LCB,13,12,1,0,0,0,8,,,,,,,32,27,5,0,0,
378,Todd McMillon,CHI,29,lcb,10,1,0,0,0,0,3,,,,,,,29,27,2,0,0,
379,Greg Spires,TAM,28,DE,16,16,,,,,,1,0,1,0,0,3.5,37,27,10,5,3,
380,Willie Williams,SEA,32,lcb,15,1,1,2,0,2,4,0,0,1,25,1,1.0,31,27,4,2,0,
381,Ellis Wyms,TAM,23,,14,0,,,,,,2,0,1,0,0,5.5,35,27,8,4,4,
382,Jack Brewer,MIN,23,fs,15,1,2,24,0,23,2,,,,,,,33,26,7,0,0,
383,Dale Carter,NOR,33,lcb,7,7,1,25,0,25,8,,,,,,,30,26,4,1,0,
384,Larry Chester,MIA,27,RDT,16,16,0,0,0,0,1,0,0,1,0,0,1.5,37,26,11,2,2,
385,Ebenezer Ekuban,DAL,26,DE,16,15,,,,,,0,0,2,2,0,1.0,31,26,5,2,1,
386,Doug Evans,SEA,32,,16,0,1,0,0,0,7,,,,,,,29,26,3,1,0,
387,Carlos Hall,TEN,23,DE,15,13,0,0,0,0,6,1,0,0,0,0,8.0,42,26,16,8,7,
388,Michael Hawthorne,NOR,25,dt/lcb,6,4,1,0,0,0,3,,,,,,,35,26,9,1,0,
389,Kevin Mitchell,WAS,31,mlb,16,3,1,7,0,7,1,,,,,,,35,26,9,3,0,
390,Bryan Robinson,CHI,28,de/ldt,15,13,0,0,0,0,6,3,0,0,0,0,1.0,32,26,6,1,0,
391,Shaun Rogers,DET,23,RDT,14,12,0,0,0,0,2,0,0,2,0,0,2.5,48,26,22,4,2,
392,Markus Steele,DAL,23,mlb,13,1,,,,,,,,,,,,32,26,6,1,0,
393,LeVar Woods,ARI,24,lb/rolb,15,2,,,,,,,,,,,0.5,36,26,10,1,0,
394,Brian Young,STL,25,de/ldt,16,3,0,0,0,0,2,0,0,1,0,0,2.0,36,26,10,3,3,
395,Marcus Bell,ARI,23,rdt,16,4,0,0,0,0,2,,,,,,2.0,34,25,9,4,2,
396,Clifton Crosby,IND,28,,16,0,0,0,0,0,3,0,0,4,6,0,,32,25,7,0,0,
397,Randall Godfrey,TEN,29,mlb,8,5,0,0,0,0,1,,,,,,1.0,32,25,7,4,1,
398,Keith Lyle,SDG,30,fs,15,6,2,26,0,26,2,0,0,1,0,0,,30,25,5,0,0,
399,Coby Rhinehart,ARI,25,db,16,2,1,0,0,0,3,,,,,,,29,25,4,2,0,
400,Brady Smith,ATL,29,DE,14,14,0,0,0,0,1,,,,,,6.5,39,25,14,11,4,
401,Robaire Smith,TEN,25,dt/ldt,16,2,0,0,0,0,1,,,,,,2.5,33,25,8,6,3,
402,Keith Traylor,CHI,33,RDT,15,15,0,0,0,0,1,1,0,0,0,0,1.0,30,25,5,9,1,
403,Al Wallace,CAR,28,de,16,4,0,0,0,0,2,1,0,2,0,1,3.0,29,25,4,6,2,
404,Anthony Weaver,BAL,22,DE,16,16,0,0,0,0,4,3,0,0,0,0,3.5,29,25,4,4,3,
405,Kevin Bentley,CLE,23,,12,0,0,0,0,0,1,0,0,2,0,0,,39,24,15,0,0,
406,Tim Bowens,MIA,29,LDT,16,16,,,,,,,,,,,,36,24,12,3,0,
407,Ralph Brown,NYG,24,cb/lcb,16,2,1,19,0,19,3,0,0,1,31,0,,30,24,6,0,0,
408,Tony Bryant,OAK,26,DE,8,8,0,0,0,0,2,0,0,1,0,0,2.5,32,24,8,4,3,
409,Brentson Buckner,CAR,31,dt/LDT,12,12,0,0,0,0,5,0,0,1,10,0,5.0,32,24,8,8,5,
410,Lional Dalton,DEN,27,LDT,16,13,0,0,0,0,2,1,0,0,0,0,1.0,29,24,5,4,0,
411,Jerry DeLoach,HOU,25,DE,16,16,0,0,0,0,3,,,,,,1.0,32,24,8,4,1,
412,Adrian Dingle,SDG,25,de/ldt,16,3,,,,,,0,0,1,1,0,4.0,25,24,1,8,3,
413,Ron Edwards,BUF,23,LDT,16,16,,,,,,2,0,1,0,1,2.5,39,24,15,2,0,
414,Lemanski Hall,MIN,32,lb,14,4,,,,,,,,,,,1.0,32,24,8,2,1,
415,Rashad Holman,SFO,24,,16,0,1,1,0,1,1,,,,,,,26,24,2,0,0,
416,Ellis Johnson,ATL,29,lb/nt,16,2,0,0,0,0,3,,,,,,7.0,26,24,2,8,4,
417,D.D. Lewis,SEA,23,,16,0,,,,,,,,,,,,28,24,4,0,0,
418,Willie Offord,MIN,24,ss,12,6,1,6,0,6,2,,,,,,,27,24,3,1,0,
419,Willie Whitehead,NOR,29,DE,12,10,,,,,,0,0,1,0,0,3.0,34,24,10,6,2,
420,Kevin Williams,HOU,27,,13,0,,,,,,,,,,,,31,24,7,0,0,
421,Peppi Zellner,DAL,27,de,16,2,0,0,0,0,2,,,,,,,31,24,7,3,0,
422,Ike Charlton,JAX,25,,15,0,0,0,0,0,2,0,1,0,0,0,1.0,24,23,1,1,1,
423,Curtis Fuller,SEA,24,fs,16,1,1,3,0,3,2,,,,,,,36,23,13,0,0,
424,Clark Haggans,PIT,25,rilb,16,1,0,0,0,0,8,2,0,0,0,0,6.5,37,23,14,4,8,
425,Casey Hampton,PIT,25,NT,16,15,,,,,,2,0,1,36,0,2.0,40,23,17,4,1,
426,N.D. Kalu,PHI,27,,16,0,0,0,0,0,4,3,0,0,0,0,8.0,31,23,8,7,6,
427,Sam Madison,MIA,28,RCB,16,16,3,15,0,15,11,1,0,0,0,0,,33,23,10,2,0,
428,Brandon Noble,DAL,28,NT,16,16,0,0,0,0,1,0,0,1,0,0,,31,23,8,3,0,
429,Mark Roman,CIN,25,fs,13,1,0,0,0,0,1,1,0,0,0,0,,30,23,7,1,0,
430,Nate Webster,TAM,25,,16,0,,,,,,,,,,,,33,23,10,3,0,
431,Brandon Whiting,PHI,26,DE,16,15,0,0,0,0,2,0,0,3,0,0,6.0,39,23,16,9,5,
432,Shawn Wooden,MIA,29,db/lb,16,2,1,0,0,0,2,,,,,,,34,23,11,0,0,
433,Keith Adams,2TM,23,,16,5,,,,,,,,,,,,27,22,5,2,0,
434,Sam Brandon,DEN,23,fs/ss,16,2,0,0,0,0,1,0,0,1,0,0,,27,22,5,0,0,
435,Lorenzo Bromell,MIN,27,de,16,1,,,,,,,,,,,4.0,29,22,7,9,5,
436,Terrell Buckley,NWE,31,rcb,16,2,4,50,0,39,12,0,1,0,0,0,,22,22,0,0,0,
437,Lewis Bush,KAN,33,lolb,9,5,,,,,,,,,,,,25,22,3,3,0,
438,Leonardo Carson,SDG,25,dt/ldt/rdt,16,7,0,0,0,0,3,0,0,1,0,0,3.5,31,22,9,2,2,
439,Darrell Green,WAS,42,cb/rcb/ss,16,4,0,0,0,0,3,,,,,,,24,22,2,2,0,
440,Al Harris,PHI,28,cb/rcb,16,2,1,0,0,0,17,,,,,,,24,22,2,0,0,
441,Corey Harris,KAN,26,,14,0,0,0,0,0,1,,,,,,1.0,24,22,2,1,0,
442,Corey Ivy,TAM,25,,16,0,,,,,,0,0,1,0,0,,22,22,0,0,0,
443,Michael Myers,DAL,26,,16,0,0,0,0,0,3,0,0,1,3,0,1.0,35,22,13,6,1,
444,Marcellus Rivers,NYG,24,,16,0,,,,,,0,0,1,0,0,,25,22,3,0,0,
445,Artie Ulmer,ATL,29,,15,0,,,,,,,,,,,,23,22,1,1,0,
446,Bernard Whittington,CIN,31,DE,16,11,,,,,,0,0,2,0,0,1.0,36,22,14,7,1,
447,Aeneas Williams,STL,34,lcb,6,6,1,3,0,3,2,0,0,1,2,0,,28,22,6,0,0,
448,Phillip Buchanon,OAK,22,cb/lcb,6,2,2,81,1,81,5,0,2,2,0,0,,21,21,0,0,0,
449,Chartric Darby,TAM,27,nt,16,6,,,,,,1,0,0,0,0,1.5,27,21,6,4,1,
450,DeLawrence Grant,OAK,23,DE,16,14,,,,,,0,0,1,0,0,3.0,26,21,5,6,3,
451,Albert Haynesworth,TEN,21,rdt,16,3,0,0,0,0,3,,,,,,1.0,30,21,9,7,2,
452,John Howell,TAM,24,ss,16,1,0,0,0,0,2,,,,,,,23,21,2,2,0,
453,Pete Hunter,DAL,22,cb/lcb,11,2,1,16,0,16,3,,,,,,,23,21,2,3,0,
454,Kevin Lewis,NYG,24,mlb,15,2,,,,,,1,0,2,-1,0,1.0,25,21,4,2,1,
455,Keith Mitchell,HOU,28,rolb,11,7,0,0,0,0,1,,,,,,1.0,28,21,7,4,0,
456,Hannibal Navies,CAR,25,LB,12,9,0,0,0,0,1,0,0,1,4,0,,32,21,11,2,0,
457,Keith Newman,BUF,25,LB,16,10,0,0,0,0,4,2,0,1,0,0,3.0,34,21,13,2,1,
458,Adrian Ross,CIN,27,lb/mlb,16,6,0,0,0,0,1,,,,,,,25,21,4,0,0,
459,Fred Weary,ATL,28,,16,0,1,14,0,14,2,,,,,,,23,21,2,0,0,
460,Fakhir Brown,NOR,25,,12,0,0,0,0,0,5,1,0,1,0,0,,20,20,0,1,0,
461,Frank Ferrara,NYG,27,de,16,1,0,0,0,0,1,,,,,,2.5,26,20,6,2,0,
462,Levar Fisher,ARI,23,,7,0,,,,,,0,0,1,0,0,,22,20,2,1,0,
463,Paul Grasmanis,PHI,28,ldt/rdt,16,3,,,,,,,,,,,4.0,31,20,11,7,2,
464,Rob Meier,JAX,25,de,16,7,,,,,,1,0,0,0,0,2.0,23,20,3,5,1,1
465,Anthony Pleasant,NWE,34,DE,14,11,0,0,0,0,1,,,,,,3.0,35,20,15,2,2,
466,Sam Shade,WAS,29,ss,9,3,0,0,0,0,1,,,,,,1.0,27,20,7,0,0,
467,Jerald Sowell,NYJ,28,,16,0,,,,,,,,,,,,21,20,1,0,0,
468,Fred Wakefield,ARI,24,DE,16,14,0,0,0,0,3,,,,,,3.0,30,20,10,5,3,
469,Jamie Winborn,SFO,23,rilb,3,3,0,0,0,0,2,,,,,,1.0,26,20,6,4,1,
470,Nick Ferguson,NYJ,28,,16,0,0,0,0,0,1,0,0,1,0,0,,22,19,3,0,1,
471,Oliver Gibson,CIN,30,LDT,9,9,1,6,0,6,2,,,,,,,29,19,10,6,0,
472,Jason Glenn,NYJ,23,,16,0,0,0,0,0,1,,,,,,,19,19,0,0,0,
473,Chris Hope,PIT,22,,14,0,,,,,,0,0,1,0,0,,23,19,4,2,2,
474,DaShon Polk,BUF,25,,16,0,,,,,,,,,,,,31,19,12,0,0,
475,Carl Powell,WAS,28,ldt/rdt,15,4,0,0,0,0,2,,,,,,3.0,29,19,10,5,3,
476,Derrick Ransom,KAN,26,NT,13,10,0,0,0,0,1,,,,,,,24,19,5,1,0,
477,Tyrone Rogers,CLE,28,de,14,5,0,0,0,0,1,,,,,,3.0,26,19,7,6,3,
478,Brian Russell,MIN,24,ss,16,2,1,18,0,18,2,,,,,,,24,19,5,0,0,
479,Larry Whigham,CHI,30,lb,16,1,,,,,,,,,,,,24,19,5,0,0,
480,Jamal Williams,SDG,26,LDT,12,10,0,0,0,0,2,1,0,0,0,0,2.5,23,19,4,10,1,
481,Michael Young,ARI,24,lb,16,2,,,,,,,,,,,,25,19,6,2,2,
482,Rodney Bailey,PIT,23,,16,0,0,0,0,0,2,0,0,1,0,0,5.5,25,18,7,8,8,
483,Ainsley Battles,JAX,24,db/ss,16,4,1,6,0,6,1,0,0,1,0,0,,21,18,3,1,0,
484,Alfonso Boone,CHI,26,ldt/rdt,16,5,0,0,0,0,1,1,0,1,0,0,1.5,20,18,2,3,2,
485,Jason Bostic,BUF,26,,14,0,0,0,0,0,1,,,,,,,20,18,2,0,0,
486,David Bowens,MIA,25,,14,0,0,0,0,0,2,,,,,,1.5,25,18,7,2,2,
487,Gilbert Brown,GNB,31,NT,12,11,,,,,,,,,,,,28,18,10,2,0,
488,James Cannida,IND,27,rdt,10,7,,,,,,0,0,1,7,0,1.0,24,18,6,3,1,
489,Luther Elliss,DET,29,LDT,14,14,,,,,,,,,,,2.5,25,18,7,3,1,
490,Vernon Fox,SDG,23,ss,16,3,1,25,0,25,3,,,,,,,24,18,6,0,0,
491,Duane Hawthorne,2TM,26,,13,5,1,15,0,15,6,,,,,,,22,18,4,0,0,
492,Vonnie Holliday,GNB,27,DE,10,10,1,3,0,3,5,3,0,0,0,0,6.0,26,18,8,4,2,
493,Bryan Knight,CHI,23,,15,0,,,,,,0,0,3,0,0,1.5,20,18,2,1,1,
494,Lance Legree,NYG,25,RDT,15,10,,,,,,,,,,,,30,18,12,7,3,
