,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
238,Joey Porter,PIT,29,lolb/ROLB,14,14,2,49,1,42,5,,,,,,7.0,55,40,15,10,10,
239,Jason Taylor,MIA,32,DE,16,16,2,71,2,51,11,9,0,2,33,0,13.5,60,40,20,12,14,
240,Vince Wilfork,NWE,25,dt/ldt/NT,13,13,0,0,0,0,1,0,0,1,0,0,1.0,50,40,10,1,4,
241,Donovin Darius,JAX,31,SS,10,10,0,0,0,0,3,,,,,,,48,39,9,1,0,
242,Cornelius Griffin,WAS,30,LDT,14,14,0,0,0,0,2,1,0,0,0,0,1.0,50,39,11,2,3,
243,Clinton Hart,SDG,29,ss,16,1,3,37,0,22,8,1,1,1,0,0,,48,39,9,1,0,
244,Reynaldo Hill,TEN,24,LCB,15,14,2,20,0,11,5,,,,,,,56,39,17,1,0,
245,Dexter Jackson,CIN,29,SS,12,11,1,46,0,46,4,0,0,1,0,0,1.0,55,39,16,4,3,
246,Junior Seau,NWE,37,LB/mlb,11,10,0,0,0,0,1,,,,,,1.0,69,39,30,5,4,
247,Jason Simmons,HOU,30,fs/ss,16,2,1,11,0,11,1,,,,,,,47,39,8,0,0,
248,Kiwaukee Thomas,BUF,29,cb/lb/lcb,16,3,0,0,0,0,5,,,,,,,50,39,11,1,1,
249,Fabian Washington,OAK,23,CB,14,14,4,4,0,7,15,,,,,,,40,39,1,0,0,
250,Jason Webster,ATL,29,rcb,8,7,2,-2,0,3,5,1,0,0,0,0,,49,39,10,0,0,
251,Ryan Denney,BUF,29,,16,0,0,0,0,0,5,2,0,1,0,0,6.0,54,38,16,7,7,
252,John Henderson,JAX,27,ldt/RDT,16,16,0,0,0,0,6,,,,,,3.5,51,38,13,8,6,
253,Rashad Jeanty,CIN,23,LB/lolb,12,9,0,0,0,0,2,1,0,1,0,0,,59,38,21,2,2,
254,Brett Keisel,PIT,28,DE,16,16,0,0,0,0,4,0,0,1,1,0,5.5,55,38,17,6,10,
255,Mike Patterson,PHI,23,dt/LDT/rdt,16,16,0,0,0,0,3,0,0,3,98,1,1.5,52,38,14,7,5,
256,Brandon Short,NYG,29,LB,9,9,0,0,0,0,2,2,0,0,0,0,2.0,45,38,7,4,1,
257,Sam Williams,OAK,26,LB,15,12,0,0,0,0,1,0,0,1,30,1,1.0,44,38,6,5,2,
258,Sheldon Brown,PHI,27,lcb/RCB,16,16,1,70,1,70,11,,,,,,,52,37,15,3,1,
259,Shaun Ellis,NYJ,29,DE,16,16,0,0,0,0,3,1,0,0,0,0,5.0,58,37,21,4,4,
260,Bryce Fisher,SEA,29,DE,16,16,,,,,,0,0,1,0,0,4.0,46,37,9,7,8,
261,Ellis Hobbs,NWE,23,lcb/rcb,15,9,2,79,0,70,6,0,0,1,5,0,,44,37,7,1,0,
262,Kelly Jennings,SEA,24,fs/rcb,16,2,1,0,0,0,6,1,0,0,0,0,,40,37,3,0,1,
263,Terrence Kiel,SDG,26,SS,15,15,0,0,0,0,2,1,0,1,6,0,,53,37,16,2,0,
264,Willie McGinest,CLE,35,LOLB,14,13,1,0,0,0,2,0,0,1,0,0,4.0,46,37,9,8,10,
265,Michael Myers,DEN,30,LDT,16,16,0,0,0,0,2,1,0,2,11,0,2.0,57,37,20,7,3,
266,Trevor Pryce,BAL,31,DE/ldt,16,16,0,0,0,0,3,2,0,0,0,0,13.0,47,37,10,12,23,
267,Cory Redding,DET,26,de/DT,16,16,,,,,,2,0,1,2,0,8.0,47,37,10,12,10,
268,Barrett Ruud,TAM,23,mlb,16,5,,,,,,,,,,,,57,37,20,1,0,
269,Chad Scott,NWE,32,lcb/rcb/ss,14,9,2,32,0,32,4,,,,,,,46,37,9,1,0,
270,Gerald Sensabaugh,JAX,23,s/ss,16,7,2,8,0,8,4,1,0,1,0,0,,44,37,7,2,0,
271,Deshea Townsend,PIT,31,lcb/RCB,16,12,2,6,0,6,11,2,0,0,0,0,2.0,41,37,4,4,1,
272,Corey Webster,NYG,24,LCB,12,10,1,0,0,0,12,2,0,1,4,0,1.0,41,37,4,1,0,
273,Pat Williams,MIN,34,NT,16,16,0,0,0,0,3,1,0,0,0,0,1.0,44,37,7,9,2,
274,Fernando Bryant,DET,29,LCB,10,10,0,0,0,0,6,0,0,1,0,0,,46,36,10,3,0,
275,Darnell Dockett,ARI,25,DT,16,16,1,-1,0,-1,2,1,0,2,24,0,2.0,50,36,14,5,7,
276,Jamar Fletcher,DET,27,lcb,13,2,3,122,1,88,6,0,0,1,3,0,,37,36,1,2,0,
277,Cedric Griffin,MIN,24,rcb,14,7,2,4,0,4,10,2,0,1,0,0,,41,36,5,0,0,
278,Hunter Hillenmeyer,CHI,26,LB,15,13,0,0,0,0,2,0,0,1,0,0,,48,36,12,3,1,
279,Alex Lewis,DET,25,lb,11,2,0,0,0,0,2,1,0,0,0,0,,47,36,11,1,2,
280,Brian Young,NOR,29,DT,16,16,0,0,0,0,1,0,0,1,0,0,5.5,46,36,10,8,16,
281,Al Harris,GNB,32,RCB,16,16,3,39,0,34,17,,,,,,,41,35,6,0,0,
282,Melvin Oliver,SFO,23,DE/dt/lolb,16,14,,,,,,0,0,1,12,1,1.0,43,35,8,2,3,
283,Carlos Polk,SDG,29,lb/rolb,16,4,,,,,,,,,,,2.0,45,35,10,3,0,
284,Dewayne Robertson,NYJ,25,DT,16,16,,,,,,1,0,1,0,0,2.5,61,35,26,4,6,
285,Aaron Schobel,BUF,29,DE,16,16,0,0,0,0,3,4,0,1,0,0,14.0,53,35,18,12,22,
286,Shawn Springs,WAS,31,LCB,9,8,1,4,0,4,9,1,0,0,0,0,,38,35,3,2,0,
287,Hollis Thomas,NOR,32,NT,12,12,0,0,0,0,2,0,0,1,0,0,3.5,43,35,8,6,6,
288,Mario Williams,HOU,21,DE,16,16,0,0,0,0,4,1,0,1,0,0,4.5,47,35,12,7,7,
289,Gilbert Gardner,IND,24,LB,15,12,0,0,0,0,4,,,,,,,53,34,19,4,4,
290,La'Roi Glover,STL,32,DT,16,16,,,,,,0,0,1,0,0,5.5,38,34,4,9,7,
291,Rodney Harrison,NWE,34,SS,10,10,1,2,0,2,3,1,0,1,0,0,1.0,49,34,15,0,3,
292,Ben Leber,MIN,28,cb/LB,15,10,1,0,0,0,5,3,0,2,0,1,3.0,46,34,12,5,2,
293,Lewis Sanders,HOU,28,cb/rcb,9,7,0,0,0,0,6,,,,,,,42,34,8,0,0,
294,Tyler Brayton,OAK,27,DE,16,13,0,0,0,0,1,1,0,0,0,0,,42,33,9,1,0,
295,Raheem Brock,IND,28,ldt/RDT,16,16,0,0,0,0,2,3,0,3,0,0,3.0,47,33,14,2,9,
296,Ralph Brown,CLE,28,lcb/rcb,16,4,0,0,0,0,8,,,,,,,36,33,3,0,1,
297,Keith Ellison,BUF,22,lb,14,7,1,7,0,7,2,0,0,1,0,0,1.0,65,33,32,6,0,
298,Kedric Golston,WAS,23,ldt/RDT,16,13,0,0,0,0,3,0,0,1,0,0,0.5,44,33,11,3,2,
299,Tory James,CIN,33,RCB,16,16,4,44,0,28,14,,,,,,,41,33,8,0,0,
300,David Macklin,ARI,28,rcb,14,7,1,56,0,56,5,,,,,,,34,33,1,2,0,
301,Sam Madison,NYG,32,RCB,12,12,2,28,0,24,10,0,0,1,0,0,,39,33,6,1,0,
302,Jon McGraw,DET,27,fs/s/ss,16,3,0,0,0,0,2,1,0,1,0,0,,43,33,10,1,0,
303,Brian Simmons,CIN,31,lb/mlb,11,8,2,5,0,5,5,1,0,1,0,0,,60,33,27,1,3,
304,Mark Simoneau,NOR,29,MLB,16,13,1,0,0,0,1,,,,,,1.0,61,33,28,2,4,
305,Greg Spires,TAM,32,DE,16,16,0,0,0,0,3,,,,,,5.0,51,33,18,6,10,
306,Nathan Vasher,CHI,25,RCB,14,13,3,11,0,7,8,,,,,,,45,33,12,0,1,
307,Dewayne White,TAM,27,DE,16,8,0,0,0,0,7,2,0,3,2,0,5.0,43,33,10,9,15,
308,Kyle Williams,BUF,23,RDT,16,11,,,,,,,,,,,,53,33,20,4,3,
309,Shawn Barber,PHI,31,lb,13,1,0,0,0,0,9,1,0,1,0,0,,49,32,17,4,1,
310,Barry Cofield,NYG,22,NT,16,16,0,0,0,0,3,,,,,,1.5,44,32,12,5,3,
311,Patrick Dendy,GNB,24,cb/db,12,3,3,37,1,30,6,,,,,,,37,32,5,0,0,
312,Jason Ferguson,DAL,32,NT,16,16,0,0,0,0,1,,,,,,,46,32,14,2,1,
313,Kris Jenkins,CAR,27,RDT,16,16,0,0,0,0,1,,,,,,3.0,41,32,9,4,7,
314,Allen Rossum,ATL,31,cb/rcb,16,6,0,0,0,0,2,0,2,0,0,0,,34,32,2,4,1,
315,Warren Sapp,OAK,34,DT/nt,16,16,0,0,0,0,2,1,0,0,0,0,10.0,47,32,15,13,17,
316,Kenny Wright,WAS,29,LCB/rcb,16,9,1,0,0,0,13,,,,,,,39,32,7,0,0,
317,Tully Banta-Cain,NWE,26,lb,16,5,,,,,,1,0,0,0,0,5.5,43,31,12,5,10,
318,Michael Boulware,SEA,25,SS,16,8,2,1,0,1,6,1,0,1,32,0,,39,31,8,1,0,
319,Nick Greisen,JAX,27,LB,16,10,1,6,0,6,3,0,0,1,0,0,,34,31,3,6,1,
320,Ken Lucas,CAR,27,cb/lcb/RCB,13,12,3,13,0,13,10,,,,,,,45,31,14,0,0,
321,Ryan Pickett,GNB,27,RDT,16,16,0,0,0,0,5,0,0,1,0,0,,64,31,33,1,2,
322,Fred Robbins,NYG,29,DT,16,16,2,12,0,11,3,0,0,3,67,0,5.5,45,31,14,11,13,
323,Will Smith,NOR,25,DE,14,14,0,0,0,0,3,3,0,1,0,0,10.5,49,31,18,11,17,
324,Victor Adeyanju,STL,23,DE,12,9,0,0,0,0,1,0,0,2,89,1,1.0,34,30,4,3,2,
325,Tyrone Carter,PIT,30,ss,16,3,0,0,0,0,2,1,0,1,0,0,2.0,42,30,12,3,2,
326,Stephen Cooper,SDG,27,lb/lilb/rolb,16,4,0,0,0,0,2,1,0,0,0,0,2.5,53,30,23,3,4,
327,Ed Hartwell,ATL,28,mlb,8,6,,,,,,1,0,0,0,0,1.0,40,30,10,0,1,
328,Jimmy Kennedy,STL,27,NT,16,16,0,0,0,0,1,1,0,2,0,0,1.0,39,30,9,5,1,
329,Bobby McCray,JAX,25,DE,15,12,0,0,0,0,1,2,0,0,0,0,10.0,35,30,5,11,15,
330,Alvin McKinley,CLE,28,DE,14,14,,,,,,,,,,,1.0,45,30,15,4,5,
331,Quintin Mikell,PHI,26,ss,16,1,0,0,0,0,1,1,0,0,0,0,,41,30,11,1,0,
332,Deltha O'Neal,CIN,29,lcb,12,7,1,42,0,42,10,0,0,1,0,0,,37,30,7,1,0,
333,Jarrad Page,KAN,22,fs,16,2,3,30,0,30,8,0,0,1,0,0,1.0,35,30,5,1,2,
334,James Reed,KAN,29,RDT,15,15,0,0,0,0,2,,,,,,1.0,37,30,7,3,8,
335,Terdell Sands,OAK,27,de,16,2,1,5,0,5,4,,,,,,1.0,41,30,11,5,2,
336,Grant Wistrom,SEA,30,DE,16,16,0,0,0,0,2,1,0,1,0,0,4.0,37,30,7,7,4,
337,Paul Carrington,ATL,24,de,15,2,0,0,0,0,1,1,0,0,0,0,3.0,37,29,8,1,5,
338,Chauncey Davis,ATL,23,DE,16,13,1,41,0,41,2,0,0,1,0,0,1.0,36,29,7,3,2,
339,Kevin Dockery,NYG,22,,14,0,2,100,1,96,8,,,,,,,35,29,6,0,0,
340,Kelvin Hayden,IND,23,lcb,15,1,0,0,0,0,1,0,0,1,26,1,,36,29,7,0,0,
341,Grady Jackson,ATL,33,dt/NT,16,15,0,0,0,0,2,1,0,0,0,0,,33,29,4,12,1,
342,Anthony McFarland,2TM,29,,16,16,,,,,,0,0,1,0,0,2.5,41,29,12,7,4,
343,Kalvin Pearson,TAM,28,,16,0,0,0,0,0,1,1,0,0,0,0,,35,29,6,2,0,
344,Bryan Robinson,CIN,32,DE,16,16,0,0,0,0,2,,,,,,3.0,42,29,13,2,7,
345,Robaire Smith,TEN,29,LDT,15,12,0,0,0,0,2,,,,,,0.5,44,29,15,3,1,
346,Marcus Spears,DAL,23,DE,16,16,0,0,0,0,3,,,,,,1.0,45,29,16,3,3,
347,Pisa Tinoisamoa,STL,25,LB,11,11,0,0,0,0,1,0,0,1,0,0,2.0,36,29,7,5,4,
348,Kevin Carter,MIA,33,DE,16,16,,,,,,0,0,2,0,0,5.5,45,28,17,5,9,
349,Luis Castillo,SDG,23,DE,10,9,1,1,0,1,1,0,0,1,0,0,7.0,37,28,9,7,7,
350,Colin Cole,GNB,26,ldt,15,3,,,,,,1,0,0,0,0,1.0,37,28,9,3,1,
351,Terry Cousin,JAX,31,cb/db/lb,10,4,1,16,0,16,5,,,,,,,35,28,7,0,1,
352,Chartric Darby,SEA,31,LDT,16,14,,,,,,,,,,,3.5,37,28,9,8,7,
353,Travis Fisher,STL,27,LCB,9,9,0,0,0,0,1,,,,,,,29,28,1,0,1,
354,Robert Geathers,CIN,23,,16,0,,,,,,,,,,,10.5,42,28,14,13,17,
355,Kenard Lang,DEN,31,DE,16,16,0,0,0,0,1,1,0,0,0,0,6.0,36,28,8,6,11,
356,Mike McKenzie,NOR,30,LCB,16,16,2,54,0,54,10,,,,,,,33,28,5,2,0,
357,Adewale Ogunleye,CHI,29,DE,14,14,0,0,0,0,2,1,0,3,0,0,6.5,43,28,15,8,14,
358,Shantee Orr,HOU,25,de/LB,16,11,0,0,0,0,1,0,0,1,19,0,1.5,32,28,4,3,2,
359,Donnie Spragan,MIA,30,LB,16,9,0,0,0,0,3,0,0,1,0,0,1.5,50,28,22,1,1,
360,Michael Strahan,NYG,35,DE,9,9,0,0,0,0,3,,,,,,3.0,38,28,10,5,8,
361,Travares Tillman,MIA,29,db/ss,14,7,0,0,0,0,3,1,0,0,0,0,,45,28,17,1,0,
362,Pat Watkins,DAL,24,FS,14,9,3,45,0,24,7,1,0,1,53,0,,36,28,8,0,0,
363,Kevin Williams,MIN,26,DT,16,16,0,0,0,0,6,0,0,3,0,1,5.0,36,28,8,11,12,
364,Kevin Burnett,DAL,24,,16,0,1,39,1,39,2,2,0,0,0,0,1.0,38,27,11,2,1,
365,Nick Ferguson,DEN,32,SS,10,10,1,0,0,0,4,1,0,0,0,0,,35,27,8,0,0,
366,Kabeer Gbaja-Biamila,GNB,29,DE,16,13,,,,,,2,0,0,0,0,6.0,39,27,12,7,17,
367,Orpheus Roye,CLE,33,DE,9,9,0,0,0,0,1,,,,,,1.0,32,27,5,2,4,
368,Robert Thomas,OAK,26,,16,0,0,0,0,0,1,1,0,1,0,0,,36,27,9,6,0,
369,John Thornton,CIN,30,RDT,15,15,0,0,0,0,3,1,0,1,0,0,2.0,42,27,15,5,2,
370,Keith Traylor,MIA,37,NT,14,14,0,0,0,0,2,1,0,0,0,0,4.0,35,27,8,6,4,
371,Stephen Tulloch,TEN,21,mlb,16,3,1,0,0,0,3,0,0,1,0,0,0.5,47,27,20,5,1,
372,Darwin Walker,PHI,29,dt/RDT,16,15,1,6,0,6,4,1,0,0,0,0,6.0,36,27,9,6,10,
373,Leon Williams,CLE,23,mlb,16,3,0,0,0,0,3,1,0,0,0,0,1.0,40,27,13,2,3,
374,Leigh Bodden,CLE,25,LCB,9,9,2,48,0,35,13,1,0,0,0,0,,30,26,4,0,1,
375,Dexter Coakley,STL,34,lb,16,5,2,0,0,0,4,,,,,,,29,26,3,1,1,
376,Torrie Cox,TAM,26,cb/db,16,3,0,0,0,0,3,0,0,1,0,0,,30,26,4,0,0,
377,Demarcus Faggins,HOU,27,cb/RCB,11,10,2,0,0,0,10,1,0,2,58,1,1.0,29,26,3,2,1,
378,Dwight Freeney,IND,26,DE,16,16,0,0,0,0,2,4,0,0,0,0,5.5,29,26,3,4,9,
379,Andre' Goodman,MIA,28,cb/RCB,15,14,0,0,0,0,9,1,0,2,64,0,,41,26,15,2,0,
380,Joselio Hanson,PHI,25,rcb,16,1,0,0,0,0,13,,,,,,,35,26,9,1,0,
381,Corey Ivy,BAL,29,,13,0,1,0,0,0,5,2,1,0,0,0,2.0,28,26,2,1,3,
382,Ma'ake Kemoeatu,CAR,27,LDT,16,13,0,0,0,0,1,,,,,,,34,26,8,2,0,
383,James Sanders,NWE,23,ss,16,5,1,21,0,21,1,,,,,,1.0,44,26,18,1,2,
384,Lenny Walls,KAN,27,cb,16,2,0,0,0,0,4,,,,,,,27,26,1,0,0,
385,Anthony Weaver,HOU,26,DE/dt/ldt/rdt,15,15,1,21,0,21,6,0,0,1,0,0,1.0,35,26,9,5,4,
386,Chad Williams,SFO,27,s,15,1,1,43,0,43,1,,,,,,2.5,30,26,4,7,6,
387,Corey Williams,GNB,26,LDT,16,11,0,0,0,0,3,0,0,1,0,0,7.0,34,26,8,9,11,
388,Ron Bartell,STL,24,lb,16,1,3,63,1,38,8,,,,,,,25,25,0,5,2,
389,Jacques Cesaire,SDG,26,DE,16,10,0,0,0,0,1,1,0,0,0,0,4.0,36,25,11,6,6,
390,Kendrick Clancy,ARI,28,NT,11,11,,,,,,1,0,0,0,0,1.0,29,25,4,2,0,
391,Kenyon Coleman,DAL,27,,16,0,0,0,0,0,2,1,0,0,0,0,4.0,30,25,5,4,5,
392,Travis Daniels,MIA,24,db/lcb/rcb,12,6,1,-2,0,-2,2,,,,,,,36,25,11,0,0,
393,Kalimba Edwards,DET,27,DE,16,10,0,0,0,0,1,1,0,3,3,0,3.0,37,25,12,4,6,
394,Jarvis Green,NWE,27,de/lb,16,4,0,0,0,0,1,3,0,1,0,0,7.5,33,25,8,3,10,
395,Casey Hampton,PIT,29,NT,15,15,0,0,0,0,1,1,0,0,0,0,,40,25,15,3,1,
396,Todd Johnson,CHI,28,ss,12,6,0,0,0,0,3,1,0,0,0,0,,32,25,7,0,0,
397,Rocky McIntosh,WAS,24,lb,16,2,,,,,,,,,,,,28,25,3,2,0,
398,Calvin Pace,ARI,26,lb,16,5,0,0,0,0,1,2,0,0,0,0,1.0,29,25,4,2,1,
399,Hank Poteat,2TM,29,,13,7,0,0,0,0,4,0,0,1,4,0,,35,25,10,0,0,
400,Mike Rucker,CAR,31,DE,14,14,,,,,,1,0,0,0,0,5.0,39,25,14,9,11,1
401,Darrion Scott,MIN,25,DE,16,13,0,0,0,0,2,1,0,0,0,0,5.5,46,25,21,4,6,
402,Lito Sheppard,PHI,25,LCB/rcb,13,13,6,157,1,102,19,0,0,1,0,0,,30,25,5,0,0,
403,Randy Starks,TEN,23,ldt/rdt,16,8,,,,,,0,0,2,42,0,3.0,40,25,15,6,4,
404,Stanley Wilson,DET,24,lcb,13,4,0,0,0,0,5,,,,,,,38,25,13,0,0,
405,Chris Canty,DAL,24,DE,16,16,0,0,0,0,1,,,,,,1.0,33,24,9,2,4,
406,Phillip Daniels,WAS,33,DE,16,15,1,0,0,0,4,1,0,0,0,0,3.0,37,24,13,2,3,
407,Russell Davis,SEA,31,,13,0,,,,,,0,0,1,0,0,3.0,30,24,6,3,3,
408,Mike Doss,IND,25,ss,6,4,2,47,0,31,5,,,,,,,29,24,5,2,1,
409,Roman Harper,NOR,24,ss,5,5,0,0,0,0,3,1,0,0,0,0,1.0,26,24,2,1,2,
410,Anthony Maddox,HOU,28,RDT,12,9,,,,,,1,0,1,47,1,2.0,37,24,13,4,1,
411,Rob Meier,JAX,29,de/ldt/rdt,16,8,,,,,,0,0,1,0,0,5.0,29,24,5,7,7,
412,Chaun Thompson,CLE,26,lb,16,2,,,,,,,,,,,2.0,32,24,8,3,3,
413,Osi Umenyiora,NYG,25,DE,11,11,0,0,0,0,2,1,0,0,0,0,6.0,31,24,7,8,7,
414,Rashad Washington,NYJ,26,,16,0,,,,,,,,,,,0.5,33,24,9,0,1,
415,Mike Wright,NWE,24,nt/rdt,16,4,,,,,,1,0,2,0,0,1.0,32,24,8,3,2,
416,Mark Anderson,CHI,23,de,16,1,0,0,0,0,2,4,0,1,0,0,12.0,28,23,5,9,9,
417,Jonathan Babineaux,ATL,25,dt,16,1,1,6,0,6,3,1,0,1,0,0,1.0,28,23,5,7,2,
418,Rocky Bernard,SEA,27,RDT,16,15,0,0,0,0,1,2,0,1,0,0,3.5,35,23,12,8,4,
419,Tony Brown,2TM,26,,13,2,,,,,,0,1,2,33,1,1.5,33,23,10,4,5,
420,James Butler,NYG,24,,14,0,0,0,0,0,4,,,,,,,26,23,3,0,0,
421,Danny Clark,NOR,29,,16,0,,,,,,,,,,,,29,23,6,4,0,
422,Sammy Davis,SFO,26,rcb,13,1,0,0,0,0,7,,,,,,,30,23,7,0,0,
423,Greg Ellis,DAL,31,LB,9,9,1,-1,0,-1,3,3,0,0,0,0,4.5,30,23,7,3,7,
424,John Engelberger,DEN,30,de,16,1,0,0,0,0,4,2,0,1,0,0,1.0,30,23,7,3,1,
425,Albert Haynesworth,TEN,25,RDT,11,10,0,0,0,0,2,,,,,,2.0,30,23,7,3,5,
426,Cullen Jenkins,GNB,25,de/ldt,14,5,0,0,0,0,1,0,0,2,0,0,6.5,32,23,9,7,14,
427,Karl Paymah,DEN,24,,16,0,0,0,0,0,2,0,0,1,0,0,,26,23,3,0,0,
428,Matt Roth,MIA,24,,16,0,,,,,,3,0,1,0,0,3.5,36,23,13,4,2,
429,Gary Stills,BAL,32,,16,0,,,,,,1,0,2,0,0,,25,23,2,0,0,
430,Brendon Ayanbadejo,CHI,30,lb,16,1,,,,,,1,0,3,2,0,,25,22,3,1,0,
431,Marcus Bell,DET,27,nt,13,7,,,,,,1,0,1,0,0,1.0,39,22,17,3,4,
432,Alfonso Boone,CHI,30,dt,12,4,,,,,,,,,,,2.0,26,22,4,6,3,
433,Phillip Buchanon,2TM,26,,14,4,2,0,0,0,7,0,0,1,0,0,,26,22,4,0,0,
434,Jason Fisk,STL,34,,16,0,,,,,,,,,,,,23,22,1,3,1,
435,Simon Fraser,CLE,23,de,16,5,0,0,0,0,4,1,0,0,0,0,4.5,36,22,14,3,5,
436,Tommie Harris,CHI,23,DT/ldt,12,11,,,,,,0,0,1,17,0,5.0,28,22,6,5,12,
437,Darren Howard,PHI,30,DE/ldt,16,16,0,0,0,0,4,2,0,1,0,0,5.0,35,22,13,7,7,
438,Tank Johnson,CHI,25,NT/rdt,14,10,0,0,0,0,1,1,0,0,0,0,3.5,26,22,4,5,10,1
439,Travis LaBoy,TEN,25,DE,13,11,0,0,0,0,1,1,0,0,0,0,3.5,31,22,9,8,8,
440,Mike Peterson,JAX,30,mlb,5,5,1,15,0,15,1,,,,,,,32,22,10,3,1,
441,Stanford Routt,OAK,23,cb,16,2,1,6,0,6,2,,,,,,,22,22,0,0,0,
442,Richard Seymour,NWE,27,DE/dt,16,15,1,0,0,0,8,0,0,1,0,0,4.0,40,22,18,9,12,
443,Anthony Smith,PIT,23,fs,16,4,2,40,0,20,5,,,,,,,28,22,6,0,0,
444,Darryl Tapp,SEA,22,,16,0,1,25,1,25,1,1,0,0,0,0,3.0,33,22,11,6,9,
445,Reggie Torbor,NYG,25,lb,16,3,0,0,0,0,1,1,0,0,0,0,1.0,29,22,7,2,3,
446,Gerard Warren,DEN,28,RDT,15,15,0,0,0,0,3,,,,,,2.5,30,22,8,6,6,
447,Gerris Wilkinson,NYG,23,lb,16,2,0,0,0,0,1,2,0,0,0,0,,27,22,5,3,0,
448,Ahmad Brooks,CIN,22,mlb,11,5,0,0,0,0,2,,,,,,1.0,31,21,10,2,2,
449,Curome Cox,DEN,25,rcb/ss,16,4,1,0,0,0,5,0,0,1,11,0,,27,21,6,0,0,
450,Heath Farwell,MIN,25,,16,0,,,,,,0,0,1,0,0,,27,21,6,0,0,
451,Ryan Fowler,DAL,24,,16,0,,,,,,,,,,,,24,21,3,1,0,
452,Brad Kassell,NYJ,26,,16,1,0,0,0,0,1,0,1,0,0,0,,30,21,9,0,0,
453,Dexter McCleon,HOU,33,cb,16,5,1,19,0,19,1,1,0,0,0,0,,28,21,7,0,0,
454,Domata Peko,CIN,22,rdt,16,1,,,,,,2,0,0,0,0,2.5,43,21,22,2,5,
455,Adam Seward,CAR,24,lb/mlb,16,2,,,,,,,,,,,,25,21,4,1,1,
456,Scott Starks,JAX,23,db,16,1,1,55,1,55,1,2,0,0,0,0,,29,21,8,2,0,
457,Ronyell Whitaker,MIN,27,cb/db,16,2,0,0,0,0,1,,,,,,,24,21,3,0,0,
458,Tim Anderson,BUF,26,rdt,15,5,,,,,,,,,,,,32,20,12,2,2,
459,David Barrett,NYJ,29,lcb/rcb,13,3,3,0,0,0,6,2,0,0,0,0,,33,20,13,0,0,
460,Jason Bell,NYG,28,ss,15,1,1,-7,0,-7,3,,,,,,,23,20,3,0,0,
461,Bertrand Berry,ARI,31,DE,10,10,0,0,0,0,2,3,0,1,0,0,6.0,23,20,3,8,7,
462,Roderick Coleman,ATL,30,DT,15,15,0,0,0,0,6,1,0,3,9,0,6.0,25,20,5,7,13,
463,Antonio Cromartie,SDG,22,,16,0,0,0,0,0,5,0,1,0,0,0,,24,20,4,0,0,
464,Ronald Fields,SFO,25,dt/ldt,13,9,0,0,0,0,1,,,,,,,28,20,8,3,1,
465,Matt Giordano,IND,24,fs,12,1,1,0,0,0,2,,,,,,,25,20,5,0,0,
466,Aaron Glenn,DAL,34,fs,16,1,1,7,0,7,7,,,,,,,22,20,2,0,0,
467,Kevin Mathis,ATL,32,,8,0,0,0,0,0,4,1,0,0,0,0,1.0,22,20,2,2,1,
468,Keith Smith,DET,26,,16,0,0,0,0,0,1,0,0,2,0,0,,22,20,2,0,0,
469,Dontarrious Thomas,MIN,26,lb/mlb,16,3,,,,,,,,,,,1.0,31,20,11,1,1,
470,Demetrin Veal,DEN,25,rdt,16,1,0,0,0,0,2,1,0,0,0,0,1.5,32,20,12,3,6,
471,Matt Wilhelm,SDG,25,,16,0,0,0,0,0,3,,,,,,,27,20,7,0,0,
472,Eugene Wilson,NWE,26,fs,4,4,0,0,0,0,2,,,,,,,24,20,4,0,1,
473,Jason Babin,HOU,26,de,15,3,,,,,,,,,,,5.0,26,19,7,6,8,
474,Drew Coleman,NYJ,23,lcb/rcb,16,4,0,0,0,0,2,,,,,,1.0,26,19,7,2,1,
475,Tony Gilbert,JAX,27,,16,0,,,,,,,,,,,1.0,23,19,4,0,1,
476,Bobby Hamilton,NYJ,35,,16,1,0,0,0,0,1,0,0,1,0,0,,30,19,11,1,0,
477,Omare Lowe,ATL,28,,16,0,,,,,,1,0,1,0,0,,21,19,2,1,0,
478,Juqua Parker,PHI,28,de,16,1,0,0,0,0,4,1,0,0,0,0,6.0,26,19,7,5,10,
479,Shaun Rogers,DET,27,dt/nt,6,6,,,,,,0,0,1,0,0,3.0,20,19,1,7,6,
480,Bob Sanders,IND,25,fs,4,4,1,0,0,0,2,1,0,0,0,0,,27,19,8,1,0,
481,Eric Smith,NYJ,23,,15,0,2,1,0,1,2,,,,,,,27,19,8,1,1,
482,Marcus Stroud,JAX,28,LDT,11,11,0,0,0,0,1,,,,,,2.5,21,19,2,3,5,
483,Larry Tripplett,BUF,27,LDT,16,16,0,0,0,0,3,1,0,1,0,0,2.5,33,19,14,2,10,
484,Kenechi Udeze,MIN,23,DE,16,15,,,,,,0,0,1,0,0,,29,19,10,7,4,
485,Al Wallace,CAR,32,de/ldt,16,2,0,0,0,0,1,,,,,,3.0,25,19,6,3,7,
486,Jimmy Wilkerson,KAN,25,rdt,13,1,0,0,0,0,2,,,,,,,24,19,5,3,1,
487,Jimmy Williams,ATL,22,cb/rcb,13,5,0,0,0,0,1,,,,,,,24,19,5,4,1,
