,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
496,Sen'Derrick Marks,TEN,24,dt/ldt,16,9,0,0,0,0,1,1,0,0,0,0,0.5,24,15,9,2,3,
497,Danny McCray,DAL,23,,14,0,,,,,,1,0,1,0,0,1.0,18,15,3,1,1,
498,Jeromy Miles,CIN,24,,16,0,,,,,,,,,,,,16,15,1,0,0,
499,Andre Neblett,CAR,23,dt/nt,12,4,,,,,,0,0,2,0,0,2.5,23,15,8,5,3,
500,Frank Okam,TAM,26,dt,9,3,,,,,,,,,,,,16,15,1,2,0,
501,Paul Oliver,SDG,27,ss,13,1,1,7,0,7,4,,,,,,,18,15,3,0,0,
502,Reggie Smith,SFO,25,,16,0,1,11,0,11,3,0,1,0,0,0,,15,15,0,0,0,
503,Jason Trusnik,MIA,27,,16,0,,,,,,,,,,,,18,15,3,0,0,
504,Zackary Bowman,CHI,27,lcb,16,1,,,,,,1,0,1,0,0,,15,14,1,0,0,
505,Keenan Clayton,PHI,24,,14,0,0,0,0,0,2,,,,,,,21,14,7,1,0,
506,Dannell Ellerbe,BAL,26,mlb,9,3,,,,,,,,,,,,20,14,6,1,0,
507,Heath Farwell,SEA,30,,11,0,,,,,,,,,,,,21,14,7,0,0,
508,Letroy Guion,MIN,24,dt,16,3,,,,,,0,0,1,0,0,,20,14,6,4,2,
509,Sammie Lee Hill,DET,25,dt,16,3,,,,,,1,0,1,0,0,1.5,25,14,11,,,
510,Vonnie Holliday,ARI,36,,16,0,0,0,0,0,1,,,,,,,16,14,2,4,3,
511,Tim Jamison,HOU,25,,16,0,0,0,0,0,2,1,0,1,0,0,2.0,19,14,5,2,3,
512,Arthur Jones,BAL,25,de,14,1,,,,,,,,,,,,20,14,6,0,2,
513,Paul Kruger,BAL,25,,16,0,0,0,0,0,2,0,0,2,0,0,5.5,18,14,4,5,11,
514,Corey Liuget,SDG,21,DE,15,13,0,0,0,0,2,1,0,1,0,0,1.0,19,14,5,3,1,
515,Earl Mitchell,HOU,24,,16,0,0,0,0,0,1,0,0,2,0,0,1.0,28,14,14,0,1,
516,C.J. Mosley,JAX,28,dt,15,3,,,,,,1,0,0,0,0,1.0,24,14,10,3,1,
517,B.J. Raji,GNB,25,NT,16,16,0,0,0,0,2,0,0,1,1,0,3.0,24,14,10,2,3,
518,Justin Rogers,BUF,23,cb,13,1,1,15,0,15,4,,,,,,,16,14,2,0,0,
519,Shaun Rogers,NOR,32,nt,16,4,0,0,0,0,1,,,,,,,22,14,8,1,3,
520,Buster Skrine,CLE,22,,16,0,1,5,0,5,2,,,,,,,18,14,4,0,0,
521,Dekoda Watson,TAM,23,lb,14,2,0,0,0,0,2,1,0,1,7,1,1.0,16,14,2,2,3,
522,Dan Williams,ARI,24,NT,10,10,0,0,0,0,2,,,,,,,20,14,6,1,1,
523,Demorrio Williams,KAN,31,,12,0,,,,,,,,,,,,18,14,4,2,0,
524,Tom Zbikowski,BAL,26,ss,14,4,,,,,,,,,,,1.0,17,14,3,1,1,
525,Anthony Adams,CHI,31,nt,11,4,,,,,,,,,,,,16,13,3,2,1,
526,Leigh Bodden,NWE,30,db,5,1,0,0,0,0,4,,,,,,,17,13,4,0,0,
527,Travis Daniels,KAN,29,,16,0,2,25,0,25,3,,,,,,,14,13,1,0,0,
528,Brandon Deaderick,NWE,24,de,10,5,,,,,,,,,,,2.0,19,13,6,3,2,
529,Akeem Dent,ATL,24,,16,0,,,,,,1,0,0,0,0,,20,13,7,0,0,
530,Fred Evans,MIN,28,,16,0,,,,,,,,,,,,22,13,9,3,3,
531,Dominique Franks,ATL,24,lcb,14,4,2,0,0,0,5,0,1,0,0,0,,20,13,7,0,2,
532,Dwight Freeney,IND,31,DE,16,15,,,,,,2,0,0,0,0,8.5,19,13,6,7,19,
533,Gary Gibson,STL,29,ldt,16,1,0,0,0,0,2,,,,,,3.0,16,13,3,5,4,
534,Corey Graham,CHI,26,,16,0,3,11,0,10,3,,,,,,,16,13,3,0,1,
535,Mario Haggan,DEN,31,lb,16,1,1,16,1,16,1,,,,,,,23,13,10,3,0,
536,Anthony Hargrove,SEA,28,,15,0,,,,,,,,,,,3.0,18,13,5,,,1
537,Tommie Harris,SDG,28,dt,13,1,,,,,,1,0,0,0,0,3.0,13,13,0,5,3,
538,Kellen Heard,BUF,26,nt,15,2,,,,,,1,0,0,0,0,2.0,21,13,8,3,2,
539,Joe Lefeged,IND,23,ss,16,1,2,25,0,25,4,0,1,0,0,0,,32,13,19,,,
540,Terrell McClain,CAR,23,DT,12,12,,,,,,0,0,1,0,0,1.0,19,13,6,2,2,
541,Tony McDaniel,MIA,26,dt,12,1,0,0,0,0,2,,,,,,2.5,19,13,6,1,5,
542,Brandon McDonald,DET,26,,13,0,0,0,0,0,2,0,1,0,0,0,,19,13,6,0,1,
543,Fili Moala,IND,26,LDT,14,14,,,,,,,,,,,2.0,22,13,9,4,3,
544,Marcus Spears,DAL,28,de,16,5,0,0,0,0,2,,,,,,1.0,16,13,3,2,3,
545,Jason Taylor,MIA,37,de/lb,16,2,0,0,0,0,2,1,0,0,0,0,7.0,18,13,5,5,16,
546,Cam Thomas,SDG,25,dt,16,2,0,0,0,0,1,,,,,,4.0,19,13,6,6,5,
547,Mike Tolbert,SDG,26,rb,15,1,,,,,,0,2,0,0,0,,15,13,2,0,0,
548,Dave Tollefson,NYG,30,de,16,2,0,0,0,0,1,1,0,1,0,0,5.0,21,13,8,5,8,
549,Vance Walker,ATL,24,,16,0,,,,,,1,0,1,0,0,2.0,18,13,5,3,3,
550,Jimmy Wilson,MIA,25,rcb,15,1,1,5,0,5,5,1,0,0,0,0,,16,13,3,0,1,
551,Jarius Wynn,GNB,25,de,16,4,,,,,,,,,,,3.0,19,13,6,5,3,
552,Cortez Allen,PIT,23,,15,0,,,,,,,,,,,,15,12,3,0,0,
553,Prince Amukamara,NYG,22,,7,0,1,0,0,0,3,0,0,1,0,0,,14,12,2,0,0,
554,Jamaal Anderson,IND,25,de,15,1,0,0,0,0,1,0,0,1,47,1,3.0,24,12,12,4,7,
555,Jonathan Babineaux,ATL,30,DT,13,13,0,0,0,0,2,,,,,,1.0,21,12,9,5,8,
556,Josh Barrett,NWE,27,s,5,4,,,,,,,,,,,,15,12,3,1,0,
557,Atari Bigby,SEA,30,ss,15,2,0,0,0,0,2,0,0,1,0,0,1.0,18,12,6,1,2,
558,Carlos Dunlap,CIN,22,de,12,1,0,0,0,0,3,0,0,1,35,1,4.5,23,12,11,4,18,
559,Aubrayo Franklin,NOR,31,NT,16,9,,,,,,,,,,,,17,12,5,1,0,
560,Al Harris,STL,37,rcb,9,5,0,0,0,0,6,0,0,1,3,0,,15,12,3,0,0,
561,Ricky Jean-Francois,SFO,25,ldt/nt,16,2,0,0,0,0,2,,,,,,,15,12,3,0,0,
562,Chris Johnson,OAK,32,cb/rcb,4,3,0,0,0,0,4,1,0,0,0,0,,14,12,2,1,3,
563,Brad Jones,GNB,25,lolb,15,1,,,,,,,,,,,1.0,19,12,7,1,2,
564,Roy Lewis,SEA,26,cb,10,1,0,0,0,0,1,0,0,2,7,0,0.5,24,12,12,0,1,
565,Kenny Onatolu,MIN,29,lb,16,1,,,,,,,,,,,,14,12,2,0,0,
566,Akwasi Owusu-Ansah,2TM,23,,7,2,,,,,,,,,,,,19,12,7,0,0,
567,Tyler Sash,NYG,23,,16,0,,,,,,1,0,0,0,0,,17,12,5,0,0,
568,Darell Scott,STL,25,,13,0,,,,,,,,,,,,18,12,6,1,0,
569,Morgan Trent,3TM,26,,12,2,2,17,0,22,4,0,0,1,0,0,,19,12,7,0,0,
570,DeMarcus Van Dyke,OAK,22,cb,14,4,1,2,0,2,4,0,0,1,0,0,,13,12,1,1,0,
571,Danny Batten,BUF,24,lb,16,4,,,,,,0,0,1,0,0,0.5,19,11,8,2,1,
572,Kroy Biermann,ATL,26,de,16,1,1,50,1,50,1,,,,,,2.5,36,11,25,3,10,
573,Curtis Brown,PIT,23,,12,0,,,,,,1,0,0,0,0,,14,11,3,0,0,
574,Alex Carrington,BUF,24,de,16,6,0,0,0,0,2,,,,,,1.0,16,11,5,5,2,
575,Rock Cartwright,OAK,32,,15,0,,,,,,,,,,,,12,11,1,0,0,
576,Chris Clemons,MIA,26,,14,0,,,,,,,,,,,,13,11,2,1,0,
577,Blake Costanzo,SFO,27,,16,0,,,,,,,,,,,,12,11,1,0,0,
578,Marcus Dixon,NYJ,27,dt/t,16,3,0,0,0,0,1,1,0,1,0,0,1.5,16,11,5,1,5,
579,Julian Edelman,NWE,25,,13,0,,,,,,1,3,2,0,0,,16,11,5,0,2,
580,Sedrick Ellis,NOR,26,DT/nt,15,15,0,0,0,0,4,,,,,,0.5,31,11,20,0,4,
581,Andrew Gachkar,SDG,23,,16,0,,,,,,,,,,,,15,11,4,0,0,
582,Chris Hawkins,TEN,25,,9,0,,,,,,,,,,,,14,11,3,0,0,
583,William Hayes,TEN,26,de,10,1,,,,,,,,,,,1.5,16,11,5,4,5,
584,Tom Johnson,NOR,27,,13,0,,,,,,1,0,0,0,0,1.0,15,11,4,3,5,
585,Thomas Keiser,CAR,22,,8,0,1,9,0,9,1,,,,,,4.0,12,11,1,5,4,
586,Ben Leber,STL,33,lb,7,3,,,,,,0,0,1,0,0,,15,11,4,0,1,
587,Ricardo Mathews,IND,24,,12,0,0,0,0,0,2,,,,,,1.0,19,11,8,4,4,
588,Corey McIntyre,BUF,32,fb,16,1,,,,,,,,,,,,13,11,2,0,0,
589,Jarvis Moss,OAK,27,de,14,1,0,0,0,0,1,,,,,,1.5,16,11,5,2,6,
590,Ropati Pitoitua,NYJ,26,,14,0,,,,,,,,,,,1.0,19,11,8,3,1,
591,Joey Porter,ARI,34,rolb,6,6,,,,,,,,,,,1.0,16,11,5,2,2,
592,Pat Sims,CIN,26,dt,11,1,,,,,,,,,,,1.0,19,11,8,2,1,
593,Anthony Smith,TEN,28,,13,0,0,0,0,0,2,,,,,,,11,11,0,0,1,
594,Matt Toeaina,CHI,27,NT,12,12,,,,,,,,,,,,16,11,5,0,3,
595,Reggie Walker,ARI,25,,16,0,,,,,,,,,,,,16,11,5,0,0,
596,Thomas Williams,CAR,27,lb/mlb,7,2,0,0,0,0,2,,,,,,,13,11,2,1,0,
597,Colt Anderson,PHI,26,,12,0,,,,,,,,,,,,11,10,1,0,0,
598,James Butler,STL,29,,16,0,,,,,,,,,,,,11,10,1,0,0,
599,Victor Butler,DAL,24,,16,0,0,0,0,0,1,,,,,,3.0,16,10,6,4,7,
600,David Carter,ARI,24,,16,0,0,0,0,0,2,1,0,0,0,0,1.0,16,10,6,3,1,
601,Jacques Cesaire,SDG,31,de,12,2,,,,,,,,,,,,15,10,5,2,0,
602,Josh Cribbs,CLE,28,fb/wr,16,7,,,,,,0,3,2,0,0,,15,10,5,0,0,
603,Tim Crowder,TAM,26,,10,0,0,0,0,0,1,,,,,,,14,10,4,2,1,
604,Tim Dobbins,HOU,29,,15,0,0,0,0,0,1,1,0,0,0,0,,12,10,2,1,0,
605,Keyaron Fox,WAS,29,,13,0,,,,,,,,,,,,13,10,3,2,0,
606,Junior Galette,NOR,23,de,16,1,,,,,,,,,,,4.5,18,10,8,4,11,
607,Robert Geathers,CIN,28,DE,14,13,0,0,0,0,1,,,,,,2.5,29,10,19,3,5,
608,Cory Greenwood,KAN,26,,16,0,,,,,,,,,,,,13,10,3,0,0,
609,Eric Hagg,CLE,22,,10,0,0,0,0,0,1,0,0,1,0,0,,11,10,1,0,1,
610,Cameron Heyward,PIT,22,,16,0,0,0,0,0,1,1,0,0,0,0,1.0,11,10,1,1,4,
611,Antonio Johnson,IND,27,RDT,16,12,0,0,0,0,2,1,0,0,0,0,,22,10,12,2,2,
612,Nate Jones,2TM,29,,7,1,0,0,0,0,1,,,,,,,20,10,10,0,0,
613,Aaron Maybin,NYJ,23,,13,0,,,,,,4,0,0,0,0,6.0,12,10,2,3,8,
614,Gerald McCoy,TAM,23,dt,6,6,,,,,,,,,,,1.0,11,10,1,3,3,
615,Gerald McRath,TEN,25,,12,0,0,0,0,0,1,,,,,,,14,10,4,0,0,
616,Scott Paxson,CLE,28,,16,0,0,0,0,0,1,0,0,1,0,0,1.0,21,10,11,3,2,
617,Mistral Raymond,MIN,24,fs,10,5,1,31,0,31,3,0,0,1,26,0,,22,10,12,0,1,
618,Malcolm Smith,SEA,22,,12,0,,,,,,1,0,0,0,0,1.0,16,10,6,1,2,
619,Bryan Thomas,NYJ,32,lb,4,3,0,0,0,0,1,,,,,,,14,10,4,4,1,
620,Eric Weems,ATL,26,wr,16,2,,,,,,,,,,,,12,10,2,0,0,
621,Mario Williams,HOU,26,lb,5,5,0,0,0,0,1,1,0,0,0,0,5.0,11,10,1,4,7,
622,Hamza Abdullah,ARI,28,,16,0,,,,,,,,,,,,13,9,4,0,0,
623,Lorenzo Alexander,WAS,28,,16,0,,,,,,,,,,,,15,9,6,1,0,
624,Michael Coe,NYG,28,,10,0,0,0,0,0,1,,,,,,,10,9,1,1,0,
625,Nick Collins,GNB,28,fs,2,2,0,0,0,0,1,1,0,0,0,0,,12,9,3,0,0,
626,Dominique Curry,STL,24,,16,0,,,,,,0,0,1,0,0,,10,9,1,0,0,
627,Nick Fairley,DET,23,,10,0,,,,,,,,,,,1.0,15,9,6,2,5,
628,Andre Fluellen,DET,26,,13,0,,,,,,1,0,0,0,0,,12,9,3,1,2,
629,Cody Grimm,TAM,24,fs,3,3,0,0,0,0,1,,,,,,,9,9,0,0,0,
630,Pat Lee,GNB,27,,16,0,,,,,,,,,,,,10,9,1,0,0,
631,Chris Maragos,SEA,24,,11,0,,,,,,,,,,,,12,9,3,0,0,
632,Ruvell Martin,BUF,29,,14,0,,,,,,1,0,0,0,0,,11,9,2,0,0,
633,Josh Mauga,NYJ,24,lb,16,1,1,11,0,11,1,,,,,,,17,9,8,1,0,
634,Steve McLendon,PIT,25,nt,14,1,,,,,,,,,,,1.0,13,9,4,1,2,
635,Jesse Nading,HOU,26,,11,0,,,,,,2,0,1,0,0,0.5,11,9,2,0,1,
636,Drake Nevis,IND,22,,5,0,0,0,0,0,1,,,,,,,19,9,10,1,1,
637,Juqua Parker,PHI,33,,12,0,0,0,0,0,5,0,0,2,103,2,1.5,10,9,1,2,6,
638,Dante Rosario,2TM,27,,16,3,,,,,,,,,,,,9,9,0,0,0,
639,Darryl Sharpton,HOU,23,,8,0,,,,,,,,,,,,9,9,0,0,0,
640,Tim Shaw,TEN,27,,16,0,,,,,,,,,,,,13,9,4,0,0,
641,Lawrence Sidbury,ATL,25,,16,0,,,,,,,,,,,4.0,11,9,2,6,10,
642,Eugene Sims,STL,25,,16,0,0,0,0,0,1,,,,,,,12,9,3,1,2,
643,R.J. Stanford,CAR,23,,12,0,1,53,0,53,1,,,,,,,13,9,4,0,0,
644,Emmanuel Stephens,CLE,24,de,11,3,,,,,,,,,,,,17,9,8,1,1,
645,Jason Williams,CAR,25,lb,14,2,,,,,,1,0,0,0,0,,17,9,8,0,0,
646,Willie Young,DET,26,,14,0,0,0,0,0,1,1,0,0,0,0,3.0,14,9,5,3,5,
647,Larry Asante,TAM,23,,10,0,,,,,,1,0,0,0,0,,10,8,2,0,0,
648,Allen Bailey,KAN,22,,16,0,0,0,0,0,2,0,0,1,0,0,1.0,10,8,2,4,3,
649,Chauncey Davis,CHI,28,,6,0,,,,,,,,,,,1.0,9,8,1,2,1,
650,Nick Eason,ARI,31,de/nt,16,6,,,,,,,,,,,1.0,12,8,4,1,2,
651,Kedric Golston,WAS,28,,9,0,,,,,,1,0,0,0,0,1.5,16,8,8,3,3,
652,Everson Griffen,MIN,24,,16,0,0,0,0,0,2,1,0,1,9,0,4.0,14,8,6,3,7,
653,Will Herring,NOR,28,lb,11,1,1,0,0,0,1,,,,,,,9,8,1,0,0,
654,Mark Herzlich,NYG,24,mlb,11,2,,,,,,,,,,,,12,8,4,0,1,
655,Bryan Kehl,STL,27,lb,14,1,,,,,,,,,,,,9,8,1,2,0,
656,Derrick Martin,NYG,26,,14,0,,,,,,,,,,,,12,8,4,0,0,
657,Matt McCoy,SEA,29,lb,4,1,,,,,,,,,,,,15,8,7,1,0,
658,Brandon McKinney,BAL,28,,12,0,,,,,,1,0,0,0,0,,14,8,6,0,0,
659,Arthur Moats,BUF,23,,14,0,,,,,,1,0,1,0,0,2.5,22,8,14,1,7,
660,Sterling Moore,NWE,21,s,6,3,2,26,1,21,2,,,,,,,10,8,2,0,0,
661,Daniel Muir,IND,28,rdt,4,2,,,,,,,,,,,,11,8,3,0,0,
662,Kassim Osgood,JAX,31,wr,12,2,,,,,,,,,,,,9,8,1,0,0,
663,Stephen Paea,CHI,23,,11,0,,,,,,,,,,,2.0,14,8,6,2,3,1
664,Matt Slater,NWE,26,s,16,3,,,,,,1,1,0,0,0,,15,8,7,1,0,
665,Gerard Warren,NWE,33,,12,0,,,,,,0,0,1,0,0,1.0,12,8,4,2,4,
666,Chris White,BUF,22,,7,0,,,,,,1,0,0,0,0,,8,8,0,0,0,
667,Frank Zombo,GNB,24,rolb,5,1,,,,,,,,,,,1.0,10,8,2,1,1,
668,Isa Abdul-Quddus,NOR,22,fs,16,1,0,0,0,0,1,3,0,0,0,0,,9,7,2,0,0,
669,Phillip Adams,2TM,23,,7,0,1,0,0,0,1,,,,,,,8,7,1,0,1,
670,David Ausberry,OAK,24,,12,0,,,,,,0,0,1,0,0,,7,7,0,0,0,
671,Lance Ball,DEN,26,,16,0,,,,,,0,2,0,0,0,,7,7,0,0,0,
672,Jalil Brown,KAN,24,,14,0,,,,,,0,1,1,0,0,,8,7,1,0,0,
673,Brandon Burton,MIN,22,db,10,1,,,,,,,,,,,,8,7,1,0,0,
674,Don Carey,DET,24,,5,0,0,0,0,0,1,,,,,,,11,7,4,0,0,
675,John Chick,JAX,29,,11,0,0,0,0,0,2,1,0,0,0,0,2.5,8,7,1,1,2,
676,Marquice Cole,NYJ,28,,14,0,,,,,,0,0,1,0,0,,11,7,4,0,1,
677,Shaun Ellis,NWE,34,DE,14,10,,,,,,,,,,,1.0,14,7,7,3,3,
678,Richard Gordon,OAK,24,fb,14,1,,,,,,,,,,,,7,7,0,0,0,
679,Phillip Hunt,PHI,25,,9,0,,,,,,,,,,,2.0,8,7,1,2,4,1
680,Peria Jerry,ATL,27,dt,16,4,0,0,0,0,1,1,0,0,0,0,,10,7,3,2,5,
681,Frank Kearse,CAR,23,dt/nt,6,4,0,0,0,0,1,,,,,,0.5,10,7,3,0,1,
682,Niko Koutouvides,NWE,30,lb,8,1,,,,,,0,0,1,0,0,,14,7,7,0,0,
683,Austen Lane,JAX,24,de,6,1,,,,,,,,,,,1.0,13,7,6,1,1,
684,Bryant McFadden,PIT,30,lcb,13,1,0,0,0,0,1,1,0,0,0,0,,10,7,3,0,0,
685,Shawne Merriman,BUF,27,lb,5,5,,,,,,,,,,,1.0,9,7,2,1,2,
686,Brit Miller,STL,25,fb,12,1,,,,,,,,,,,,7,7,0,0,0,
687,Montell Owens,JAX,27,,13,0,,,,,,2,0,0,0,0,,8,7,1,0,0,
688,Joe Porter,OAK,26,cb,6,1,,,,,,,,,,,,10,7,3,0,0,
689,Courtney Roby,NOR,28,,16,0,,,,,,0,1,0,0,0,,8,7,1,0,0,
690,Bob Sanders,SDG,30,ss,2,2,,,,,,,,,,,,12,7,5,0,0,
691,George Selvie,2TM,24,,11,0,,,,,,0,0,2,0,0,0.5,9,7,2,1,1,
692,Malcolm Sheppard,TEN,23,dt,13,1,,,,,,,,,,,,8,7,1,0,0,
693,Maurice Stovall,DET,26,,15,0,,,,,,,,,,,,7,7,0,0,0,
694,Walter Thurmond,SEA,24,cb/lcb,6,3,0,0,0,0,2,1,0,0,0,0,,12,7,5,1,0,
695,Josh Vaughan,CAR,25,,7,0,,,,,,,,,,,,9,7,2,0,0,
696,Delanie Walker,SFO,27,te,15,7,,,,,,0,1,2,0,0,,8,7,1,0,0,
697,Martez Wilson,NOR,23,lb,13,1,,,,,,1,0,0,0,0,1.0,10,7,3,1,4,
698,Spencer Adkins,ATL,24,lb,10,1,,,,,,,,,,,,9,6,3,1,3,
699,Will Allen,PIT,29,,16,0,,,,,,,,,,,,9,6,3,0,0,
700,Patrick Bailey,TEN,26,,15,0,,,,,,,,,,,,9,6,3,0,0,
701,Christian Ballard,MIN,22,nt,16,2,,,,,,,,,,,,13,6,7,2,2,
702,Bront Bird,SDG,22,,9,0,0,0,0,0,1,,,,,,,9,6,3,1,0,
703,Melvin Bullitt,IND,27,ss,2,2,1,15,0,15,1,,,,,,,11,6,5,0,0,
704,Tim Bulman,HOU,29,,10,0,,,,,,,,,,,,12,6,6,0,0,
705,Chimdi Chekwa,OAK,23,cb,4,1,0,0,0,0,2,,,,,,,8,6,2,2,1,
706,Andra Davis,BUF,33,mlb,16,3,,,,,,,,,,,,14,6,8,1,0,
707,Rashied Davis,DET,32,,11,0,,,,,,,,,,,,7,6,1,0,0,
708,Thomas Davis,CAR,28,lb,2,2,,,,,,0,0,1,0,0,,12,6,6,0,0,
709,Ronald Fields,CAR,30,,6,0,,,,,,,,,,,,7,6,1,0,0,
710,Eric Foster,IND,26,ldt/rdt,4,3,,,,,,,,,,,,12,6,6,2,0,
711,Wallace Gilberry,KAN,27,de,16,1,0,0,0,0,3,2,0,0,0,0,2.5,10,6,4,0,8,
712,Jesse Holley,DAL,27,,16,0,,,,,,,,,,,,7,6,1,0,0,
713,Brandon Hughes,PHI,25,rcb,13,1,,,,,,,,,,,,9,6,3,0,0,
714,Rob Jackson,WAS,26,,16,0,,,,,,,,,,,,8,6,2,4,2,
715,Colin Jones,SFO,24,,13,0,,,,,,0,0,1,0,0,,6,6,0,0,0,
716,Taiwan Jones,OAK,23,,10,0,,,,,,0,0,2,0,0,,7,6,1,0,0,
717,Brian Leonard,CIN,27,,13,0,,,,,,,,,,,,7,6,1,0,0,
718,Myron Lewis,TAM,24,,10,0,,,,,,,,,,,,6,6,0,0,0,
719,Heath Miller,PIT,29,TE,16,16,,,,,,0,1,1,0,0,,6,6,0,0,0,
720,Kirk Morrison,BUF,29,,14,0,0,0,0,0,1,,,,,,1.0,7,6,1,1,1,
721,Jonathan Nelson,CAR,23,ss,2,1,1,20,0,20,1,,,,,,,9,6,3,0,0,
722,David Nixon,STL,26,,8,0,,,,,,1,0,0,0,0,,6,6,0,0,0,
723,Ogemdi Nwagbuo,2TM,26,,8,1,,,,,,,,,,,,9,6,3,1,0,
724,Vincent Rey,CIN,24,,16,0,,,,,,,,,,,,6,6,0,0,0,
725,Andre Roberts,ARI,23,WR,16,16,,,,,,0,1,2,0,0,,6,6,0,0,0,
726,Michael Robinson,SEA,28,fb/wr,14,4,,,,,,1,1,0,0,0,,11,6,5,0,0,
727,Trevor Scott,OAK,27,,16,0,,,,,,,,,,,,7,6,1,1,0,
728,Matt Shaughnessy,OAK,25,de,3,3,,,,,,,,,,,1.0,7,6,1,3,2,
729,Anthony Sherman,ARI,23,fb,15,7,,,,,,,,,,,,8,6,2,0,0,
730,Vic So'oto,GNB,24,,7,0,,,,,,,,,,,1.0,7,6,1,0,1,
731,Torell Troup,BUF,23,,6,0,,,,,,,,,,,,8,6,2,1,0,
732,Justin Tryon,2TM,27,,6,0,0,0,0,0,1,,,,,,,8,6,2,0,0,
733,Mitch Unrein,DEN,24,,14,0,,,,,,,,,,,,8,6,2,0,0,
734,Madieu Williams,SFO,30,fs/ss,15,3,,,,,,,,,,,,9,6,3,0,0,
735,Matt Willis,DEN,27,,16,0,,,,,,0,2,3,0,0,,6,6,0,0,0,
736,C.J. Ah You,STL,29,rdt,9,2,,,,,,,,,,,1.0,6,5,1,2,2,
737,Devin Aromashodu,MIN,27,wr,16,6,,,,,,0,1,1,5,0,,5,5,0,0,0,
738,Will Blackmon,NYG,27,,6,0,,,,,,0,1,0,0,0,,6,5,1,0,0,
739,Matthew Bosher,ATL,24,K,16,0,,,,,,,,,,,,7,5,2,0,0,
740,Gary Brackett,IND,31,mlb,1,1,1,27,0,27,1,,,,,,,6,5,1,0,0,
741,Tramaine Brock,SFO,23,,11,0,2,18,0,18,4,,,,,,,5,5,0,1,0,
742,Bruce Carter,DAL,23,,10,0,0,0,0,0,1,,,,,,,8,5,3,0,0,
743,Mike Caussin,BUF,24,te,6,2,,,,,,,,,,,,6,5,1,0,0,
744,Jeff Charleston,NOR,28,,10,0,,,,,,,,,,,1.0,9,5,4,1,3,
745,Sean Considine,2TM,30,,12,0,,,,,,0,0,2,0,0,,9,5,4,0,0,
746,Tom Crabtree,GNB,26,TE,16,9,,,,,,,,,,,,6,5,1,0,0,
747,Kenrick Ellis,NYJ,24,t,5,2,,,,,,,,,,,,7,5,2,1,1,
748,Larry English,SDG,25,,5,0,,,,,,,,,,,2.0,7,5,2,2,2,
749,Daniel Fells,DEN,28,TE,16,15,,,,,,0,2,0,0,0,,5,5,0,0,0,
750,Anthony Gaitor,TAM,23,,8,0,,,,,,,,,,,,5,5,0,0,0,
751,Danny Gorrer,BAL,25,,11,0,0,0,0,0,4,,,,,,,5,5,0,0,0,
752,Brandon Graham,PHI,23,,3,0,,,,,,,,,,,,5,5,0,1,0,
753,Brian Hartline,MIA,25,WR,16,10,,,,,,,,,,,,6,5,1,0,0,
754,Sam Hurd,CHI,26,,12,0,,,,,,0,1,1,2,0,,5,5,0,0,0,
755,DeSean Jackson,PHI,25,WR,15,15,,,,,,0,1,0,0,0,,5,5,0,0,0,
756,Ryan Kalil,CAR,26,C,16,16,,,,,,,,,,,,5,5,0,0,0,
757,Albert McClellan,BAL,25,mlb,16,1,,,,,,,,,,,,9,5,4,1,0,
758,Garrett McIntyre,NYJ,27,lb,13,3,,,,,,2,1,0,0,0,,13,5,8,0,0,
759,Randy McMichael,SDG,32,fb/TE,16,14,,,,,,0,0,1,0,0,,7,5,2,0,0,
760,Adrian Moten,2TM,23,,12,0,,,,,,0,0,1,0,0,,7,5,2,0,0,
761,Johnny Patrick,NOR,23,,9,0,,,,,,,,,,,,6,5,1,0,0,
762,Spencer Paysinger,NYG,23,,15,0,,,,,,0,0,1,0,0,,6,5,1,0,0,
763,Cameron Sheffield,KAN,23,de,16,1,,,,,,,,,,,,7,5,2,1,0,
764,Steve Smith,CAR,32,WR,16,16,,,,,,0,3,0,0,0,,5,5,0,0,0,
765,Ryan Taylor,GNB,24,,15,0,,,,,,,,,,,,7,5,2,0,0,
766,Johnny White,BUF,23,,12,0,,,,,,,,,,,,5,5,0,0,0,
767,Mike Williams,TAM,24,WR,16,15,,,,,,0,2,0,0,0,,5,5,0,0,0,
768,Anthony Armstrong,WAS,28,wr,14,2,,,,,,,,,,,,5,4,1,0,0,
769,Jason Avant,PHI,28,fb/wr,16,7,,,,,,0,2,0,0,0,,5,4,1,0,0,
770,Remi Ayodele,MIN,28,NT,16,13,,,,,,,,,,,1.5,15,4,11,1,3,
771,Jon Beason,CAR,26,mlb,1,1,,,,,,,,,,,,4,4,0,1,0,
772,Martellus Bennett,DAL,24,te,14,7,,,,,,,,,,,,4,4,0,0,0,
773,Brock Bolen,JAX,26,,13,0,,,,,,,,,,,,7,4,3,0,0,
774,Ahmad Bradshaw,NYG,25,RB,12,9,,,,,,0,1,0,0,0,,4,4,0,0,0,
775,Josh Brent,DAL,23,,11,0,,,,,,,,,,,,6,4,2,,,
776,Chykie Brown,BAL,25,,7,0,0,0,0,0,1,,,,,,,4,4,0,0,0,
777,Nate Burleson,DET,30,WR,16,11,,,,,,0,1,1,3,0,,4,4,0,0,0,
778,Tommie Campbell,TEN,24,,15,0,,,,,,1,1,0,0,0,,8,4,4,0,0,
