,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
239,Joey Porter,PIT,28,ROLB,16,16,2,9,0,9,4,4,0,1,0,0,10.5,56,39,17,8,0,
240,Jeff Posey,BUF,30,LB,16,15,0,0,0,0,3,1,0,1,46,0,3.0,61,39,22,3,0,
241,Wali Rainer,DET,28,lb/mlb,16,5,,,,,,,,,,,,49,39,10,1,0,
242,Keiwan Ratliff,CIN,24,lcb/ss,16,3,3,52,0,35,3,1,0,1,0,0,,45,39,6,4,0,
243,Darrion Scott,MIN,24,DE,16,15,0,0,0,0,3,0,0,1,1,0,4.0,58,39,19,4,0,
244,Derrick Strait,NYJ,25,lcb/ss,16,2,,,,,,0,0,1,0,0,,49,39,10,2,0,
245,Nathan Vasher,CHI,24,RCB,16,15,8,145,1,46,16,2,0,0,0,0,,46,39,7,0,0,
246,D.J. Williams,DEN,23,LB/rcb,16,14,0,0,0,0,3,2,0,0,0,0,,55,39,16,2,0,
247,Dre' Bly,DET,28,RCB,12,11,6,54,0,28,13,3,1,1,0,0,,42,38,4,0,0,
248,Alex Brown,CHI,26,DE,16,16,0,0,0,0,6,3,0,0,0,0,6.0,45,38,7,12,2,
249,Mark Brown,NYJ,25,LB,15,11,2,51,1,33,2,0,0,1,0,0,1.5,77,38,39,3,0,
250,Trent Cole,PHI,23,de,15,7,0,0,0,0,2,1,0,0,0,0,5.0,46,38,8,8,0,
251,Reynaldo Hill,TEN,23,db/LCB,15,10,3,88,1,52,9,1,0,0,0,0,,48,38,10,3,0,
252,Reggie Howard,MIA,28,db/lcb/rcb,15,7,1,5,0,5,5,3,0,1,0,0,2.0,48,38,10,3,0,1
253,Grady Jackson,GNB,32,DT/ldt,16,16,0,0,0,0,4,1,0,0,0,0,1.0,54,38,16,6,0,
254,Patrick Kerney,ATL,29,DE,16,16,0,0,0,0,2,2,0,3,2,0,6.5,53,38,15,6,1,
255,Ray Lewis,BAL,30,mlb,6,6,1,0,0,0,2,0,0,1,0,0,1.0,46,38,8,1,0,
256,Shantee Orr,HOU,24,LOLB,16,12,0,0,0,0,2,4,0,0,0,0,7.0,50,38,12,6,1,
257,Mike Patterson,PHI,22,ldt/rdt,16,7,,,,,,1,0,0,0,0,3.5,44,38,6,11,0,
258,Julius Peppers,CAR,25,DE,16,16,0,0,0,0,7,2,0,1,10,0,10.5,50,38,12,13,0,
259,Pierson Prioleau,WAS,28,fs/lb/s/ss,15,6,0,0,0,0,4,2,0,2,4,0,3.0,42,38,4,2,0,
260,Donnie Spragan,MIA,29,LB,16,9,1,0,0,0,3,1,0,0,0,0,1.0,53,38,15,2,0,
261,Brian Young,NOR,28,DT,16,16,,,,,,,,,,,,51,38,13,3,0,
262,Tedy Bruschi,NWE,32,LB,9,9,0,0,0,0,4,1,0,0,0,0,2.0,62,37,25,2,0,
263,Luis Castillo,SDG,22,DE,16,15,0,0,0,0,3,1,0,0,0,0,3.5,49,37,12,7,0,
264,Phillip Daniels,WAS,32,DE,16,16,0,0,0,0,9,1,0,2,0,0,8.0,48,37,11,11,1,
265,Travis Fisher,STL,26,RCB,8,8,0,0,0,0,3,0,0,1,0,0,,37,37,0,0,0,
266,Paris Lenon,GNB,28,LB,16,12,0,0,0,0,6,1,0,0,0,0,1.5,65,37,28,2,0,
267,Samari Rolle,BAL,29,RCB,16,16,1,11,0,11,11,2,0,0,0,0,,39,37,2,1,0,
268,Fred Smoot,MIN,26,RCB,11,8,2,0,0,0,9,,,,,,,41,37,4,0,0,
269,Travares Tillman,MIA,28,SS,16,10,3,38,0,22,5,0,0,1,0,0,,59,37,22,0,0,
270,Ted Washington,OAK,37,NT,16,16,0,0,0,0,2,1,0,0,0,0,,47,37,10,3,0,
271,Kabeer Gbaja-Biamila,GNB,28,DE,16,16,,,,,,2,0,3,0,0,8.0,51,36,15,10,0,
272,Eric Green,ARI,23,lcb/rcb,12,5,1,13,0,13,6,1,0,1,0,0,,41,36,5,0,0,
273,Kelly Gregg,BAL,29,DT/ldt/rdt,16,16,0,0,0,0,2,,,,,,2.5,61,36,25,3,0,
274,James Harrison,PIT,27,lolb,16,3,1,25,0,25,3,0,0,1,0,0,3.0,45,36,9,9,1,
275,Albert Haynesworth,TEN,24,RDT,14,14,0,0,0,0,1,1,0,0,0,0,3.0,52,36,16,9,0,
276,Sedrick Hodge,NOR,27,LB,13,12,0,0,0,0,1,,,,,,,51,36,15,2,0,
277,Vonnie Holliday,MIA,30,DT,16,16,0,0,0,0,5,0,0,2,12,0,5.0,51,36,15,9,0,
278,Adewale Ogunleye,CHI,28,DE,15,15,0,0,0,0,5,1,0,1,0,0,10.0,40,36,4,15,3,
279,Bruce Thornton,SFO,25,LCB,12,11,2,0,0,0,8,,,,,,,40,36,4,0,0,
280,Corey Webster,NYG,23,rcb,15,2,0,0,0,0,5,2,0,0,0,0,,37,36,1,0,0,
281,Juran Bolden,TAM,31,db,16,2,2,46,0,28,7,,,,,,,42,35,7,0,0,
282,Raheem Brock,IND,27,DE,16,16,0,0,0,0,2,4,0,1,15,0,6.5,44,35,9,11,0,
283,Andre Carter,SFO,26,de/ROLB,16,14,0,0,0,0,2,,,,,,4.5,44,35,9,9,0,
284,Roderick Coleman,ATL,29,LDT,16,16,0,0,0,0,6,4,0,0,0,0,10.5,40,35,5,9,2,
285,James Davis,DET,26,LB,16,14,,,,,,0,0,1,0,0,,59,35,24,3,0,
286,Carlos Emmons,NYG,32,LB,9,8,1,6,0,6,5,,,,,,,48,35,13,1,0,
287,Eric Hicks,KAN,29,DE,16,14,0,0,0,0,2,2,0,0,0,0,4.0,43,35,8,6,0,
288,Ellis Hobbs,NWE,22,RCB,16,8,3,8,0,8,12,0,1,2,7,0,,44,35,9,2,0,
289,Chris Hovan,TAM,27,NT,16,16,0,0,0,0,1,0,0,2,0,0,,45,35,10,3,0,
290,Jevon Kearse,PHI,29,DE,15,15,0,0,0,0,8,3,0,0,0,0,7.5,38,35,3,9,0,
291,Tommy Kelly,OAK,25,DE/dt,16,12,0,0,0,0,1,3,0,0,0,0,4.5,45,35,10,7,0,
292,Mike Rucker,CAR,30,DE,15,14,0,0,0,0,3,3,0,2,11,0,7.5,44,35,9,7,0,
293,Benny Sapp,KAN,24,cb/rcb,16,3,0,0,0,0,5,2,0,0,0,0,2.5,41,35,6,3,0,
294,Richard Seymour,NWE,26,DE/dt,12,12,0,0,0,0,4,1,0,1,0,0,4.0,46,35,11,8,0,
295,Greg Spires,TAM,31,DE,16,16,0,0,0,0,1,1,0,0,0,0,4.0,47,35,12,6,0,
296,Dontarrious Thomas,MIN,25,lb,14,2,0,0,0,0,2,,,,,,,48,35,13,0,0,
297,Brian Williams,MIN,26,cb/RCB,14,9,4,59,0,31,9,2,1,0,0,0,1.0,47,35,12,1,0,
298,Will Allen,TAM,23,fs/ss,13,8,3,26,0,26,4,0,0,1,33,1,,48,34,14,2,0,
299,Ralph Brown,MIN,27,,16,0,0,0,0,0,5,,,,,,,37,34,3,1,0,
300,Kevin Carter,MIA,32,DE,16,16,0,0,0,0,3,1,0,1,0,0,6.0,52,34,18,9,0,1
301,Ben Emanuel,SFO,23,rolb/ss,11,8,1,38,0,35,5,0,0,1,0,0,0.5,39,34,5,2,0,
302,Trev Faulk,STL,24,mlb,16,5,,,,,,1,0,0,0,0,,41,34,7,2,0,
303,Bryce Fisher,SEA,28,DE,16,15,0,0,0,0,8,2,0,0,0,0,9.0,47,34,13,7,0,
304,Cornelius Griffin,WAS,29,de/LDT,13,12,1,0,0,0,2,1,0,1,0,0,4.0,35,34,1,8,0,
305,Clinton Hart,SDG,28,fs/ss,16,5,1,110,2,70,6,1,0,2,-1,0,,45,34,11,0,0,
306,Derrick Johnson,SFO,23,lcb/rcb,14,5,0,0,0,0,4,0,0,1,78,1,1.0,41,34,7,2,0,
307,Bhawoh Jue,SDG,26,FS,14,14,3,28,0,20,8,,,,,,,47,34,13,0,0,
308,Justin Miller,NYJ,21,cb/lcb/rcb,16,8,0,0,0,0,2,0,3,0,0,0,,42,34,8,0,0,
309,Tony Parrish,SFO,30,SS,9,9,2,34,1,34,7,,,,,,,44,34,10,3,0,
310,Scott Shanle,DAL,26,LB,15,8,0,0,0,0,2,,,,,,1.5,45,34,11,1,0,
311,Randy Starks,TEN,22,LDT,16,16,0,0,0,0,1,,,,,,3.0,47,34,13,6,0,
312,Jerry Azumah,CHI,28,db,15,1,0,0,0,0,4,,,,,,1.0,37,33,4,0,0,
313,Fakhir Brown,NOR,28,db/lcb/rcb,12,4,0,0,0,0,6,,,,,,,34,33,1,0,0,
314,Chris Claiborne,STL,27,mlb,14,7,,,,,,1,0,0,0,0,0.5,38,33,5,4,0,
315,Jason Craft,NOR,29,rcb,16,4,3,63,0,39,5,2,0,0,0,0,1.0,37,33,4,2,0,
316,Ricky Manning,CAR,25,db/lcb/rcb,16,3,2,20,0,10,6,1,0,3,11,1,,41,33,8,3,0,
317,Ed Reed,BAL,27,fs/s/ss,10,10,1,23,0,23,9,,,,,,,37,33,4,0,0,
318,Simeon Rice,TAM,31,DE,15,15,1,6,0,6,4,6,0,0,0,0,14.0,40,33,7,12,2,
319,Reggie Torbor,NYG,24,LB,14,9,1,37,0,37,3,1,0,1,0,0,,44,33,11,6,0,
320,Kendrell Bell,KAN,25,ROLB,16,14,,,,,,,,,,,1.5,41,32,9,3,0,
321,Na'il Diggs,GNB,27,lb,9,6,,,,,,0,0,1,0,0,,35,32,3,3,0,
322,Dexter Jackson,TAM,28,FS,11,10,1,21,0,21,5,,,,,,1.0,45,32,13,2,1,
323,Shaun Phillips,SDG,24,lb,15,3,0,0,0,0,2,3,0,1,0,0,7.0,34,32,2,7,1,
324,Bryant Young,SFO,33,DE,13,13,0,0,0,0,2,2,0,0,0,0,8.0,36,32,4,9,0,
325,Ron Bartell,STL,23,lcb/rcb,10,7,0,0,0,0,4,1,0,0,0,0,,34,31,3,1,0,
326,Chad Brown,NWE,35,lb/mlb,15,5,,,,,,,,,,,,39,31,8,1,0,
327,Jerome Carter,STL,23,ss,14,2,,,,,,1,0,0,0,0,,38,31,7,1,0,
328,Thomas Davis,CAR,22,ss,16,1,,,,,,2,0,0,0,0,1.5,38,31,7,3,0,
329,Michael Green,CHI,29,fs/ss,16,3,1,14,0,14,4,2,0,1,0,0,,39,31,8,0,0,
330,Terrence Holt,DET,25,FS,10,10,2,51,0,51,5,1,0,1,0,0,,41,31,10,0,0,
331,Trevor Pryce,DEN,30,DE/rdt,16,16,0,0,0,0,3,1,0,0,0,0,4.0,33,31,2,9,1,
332,Marcus Stroud,JAX,27,LDT/rdt,16,16,0,0,0,0,5,1,0,0,0,0,1.0,42,31,11,6,0,
333,Jeff Ulbrich,SFO,28,rilb,5,5,0,0,0,0,3,1,0,0,0,0,,41,31,10,3,0,
334,Monty Beisel,NWE,27,lb/mlb,15,6,0,0,0,0,1,1,0,0,0,0,1.0,47,30,17,2,0,
335,John Browning,KAN,32,de/LDT/rdt,16,12,0,0,0,0,4,1,0,0,0,0,2.0,34,30,4,4,0,
336,James Butler,NYG,23,s,16,1,2,16,0,16,5,0,1,1,5,0,,35,30,5,0,0,
337,Kendrick Clancy,NYG,27,LDT,16,15,,,,,,2,0,1,0,0,2.0,37,30,7,10,0,
338,Jason David,IND,23,db/RCB,16,16,2,13,0,13,10,0,1,2,5,0,,41,30,11,0,0,
339,Shaun Ellis,NYJ,28,DE,13,13,,,,,,1,0,0,0,0,2.5,38,30,8,4,0,
340,Derrick Gibson,OAK,26,ss,6,6,0,0,0,0,3,0,0,1,0,0,1.0,35,30,5,1,0,
341,Quentin Harris,ARI,28,db,16,1,0,0,0,0,3,0,0,2,0,0,,39,30,9,0,0,
342,Ma'ake Kemoeatu,BAL,26,NT/rdt,16,16,,,,,,0,0,1,0,0,1.0,40,30,10,3,0,
343,Paul Spicer,JAX,30,DE,15,14,0,0,0,0,2,1,0,1,0,0,7.5,37,30,7,12,2,
344,Robert Thomas,GNB,25,LB,10,9,1,24,0,24,1,,,,,,,41,30,11,2,0,
345,Dewayne White,TAM,26,de,16,1,0,0,0,0,2,2,0,3,52,1,3.0,35,30,5,7,0,
346,Kevin Williams,MIN,25,de/DT/rdt,14,14,0,0,0,0,7,0,0,1,6,0,4.0,42,30,12,6,0,
347,Phillip Buchanon,HOU,25,cb/lcb/rcb,10,6,0,0,0,0,4,0,2,2,0,0,,35,29,6,1,0,
348,Stephen Cooper,SDG,26,lb,16,2,,,,,,,,,,,1.5,39,29,10,1,0,
349,Dwight Freeney,IND,25,DE,16,13,0,0,0,0,3,6,0,0,0,0,11.0,34,29,5,12,0,
350,Aaron Glenn,DAL,33,cb/rcb,16,7,4,10,0,10,13,,,,,,,32,29,3,0,0,
351,Rob Meier,JAX,28,de/ldt,16,2,,,,,,1,0,1,0,0,6.0,35,29,6,9,0,
352,Antwan Peek,HOU,26,ROLB,16,16,0,0,0,0,2,2,0,2,0,0,6.0,46,29,17,5,1,
353,Shaun Rogers,DET,26,dt/LDT,14,14,0,0,0,0,2,2,0,1,21,1,5.5,39,29,10,9,1,
354,Warren Sapp,OAK,33,DT,10,10,1,3,0,3,3,1,0,0,0,0,5.0,32,29,3,3,0,
355,Aaron Smith,PIT,29,DE,16,16,1,0,0,0,3,1,0,1,0,0,2.0,39,29,10,9,2,
356,Brentson Buckner,CAR,34,LDT,16,16,0,0,0,0,5,0,0,1,0,0,1.0,36,28,8,6,0,
357,Dexter Coakley,STL,33,LB,12,9,1,16,0,16,2,1,0,0,0,0,2.0,38,28,10,3,1,
358,Donte Curry,DET,27,lb/mlb,13,2,,,,,,,,,,,,38,28,10,1,0,
359,Ryan Denney,BUF,28,,16,0,0,0,0,0,3,0,0,1,0,0,4.0,45,28,17,7,0,
360,Todd Johnson,CHI,27,rcb/ss,14,2,,,,,,,,,,,,35,28,7,0,0,
361,Kenard Lang,CLE,30,lb,16,5,0,0,0,0,2,,,,,,2.0,41,28,13,6,0,
362,Keith Newman,MIN,28,LB/lolb,13,10,1,1,0,1,3,1,0,1,0,0,3.0,42,28,14,5,0,
363,Gerome Sapp,IND,24,fs,16,2,,,,,,,,,,,,37,28,9,0,0,
364,Jamie Sharper,SEA,31,LB,8,8,,,,,,1,0,0,0,0,,37,28,9,2,0,
365,Raonall Smith,MIN,27,lb/rolb,16,6,0,0,0,0,1,0,0,2,0,0,1.0,35,28,7,3,0,
366,Courtney Watson,NOR,25,mlb,9,6,0,0,0,0,1,,,,,,1.0,37,28,9,0,0,
367,Anthony Weaver,BAL,25,de/ldt,10,8,,,,,,0,0,1,0,0,2.0,33,28,5,8,2,
368,Jason Ferguson,DAL,31,de/dt/nt,16,5,0,0,0,0,1,0,0,1,0,0,1.0,37,27,10,3,0,
369,Steve Foley,SDG,30,LB,13,13,0,0,0,0,3,1,0,0,0,0,4.5,37,27,10,7,1,
370,Tommie Harris,CHI,22,DT/ldt,16,16,,,,,,2,0,2,0,0,3.0,32,27,5,9,0,
371,Reggie Hayward,JAX,26,DE,15,15,0,0,0,0,6,1,0,1,0,0,8.5,33,27,6,10,2,
372,Eric King,BUF,23,cb,16,1,0,0,0,0,4,,,,,,,29,27,2,1,0,
373,Travis LaBoy,TEN,24,de,15,7,0,0,0,0,1,0,0,1,0,0,6.5,41,27,14,6,0,
374,Damione Lewis,STL,27,dt,16,7,0,0,0,0,1,0,0,1,0,0,1.0,34,27,7,9,0,
375,Montae Reagor,IND,28,RDT,13,12,,,,,,0,0,4,37,1,5.5,36,27,9,7,0,
376,Ike Reese,ATL,32,,16,0,0,0,0,0,2,,,,,,,31,27,4,1,0,
377,Dewayne Robertson,NYJ,24,DT/ldt,13,12,0,0,0,0,1,1,0,0,0,0,3.5,43,27,16,3,0,
378,Deion Sanders,BAL,38,cb/lcb/ss,16,4,2,57,0,33,5,0,1,0,0,0,,30,27,3,1,0,
379,Lito Sheppard,PHI,24,LCB,10,10,3,72,0,34,9,1,0,0,0,0,1.0,31,27,4,1,0,
380,Mark Simoneau,PHI,28,,16,0,0,0,0,0,3,1,0,0,0,0,,36,27,9,1,0,
381,Matt Stewart,CLE,26,LB/lolb,14,12,1,0,0,0,3,1,0,0,0,0,,39,27,12,2,0,
382,Hollis Thomas,PHI,31,LDT,16,12,0,0,0,0,3,,,,,,,35,27,8,1,0,
383,Marcus Tubbs,SEA,24,dt/RDT,13,11,0,0,0,0,2,2,0,1,0,0,5.5,40,27,13,3,0,
384,Marviel Underwood,GNB,23,,16,0,,,,,,1,0,0,0,0,,35,27,8,0,0,
385,Tim Anderson,BUF,25,RDT,16,12,0,0,0,0,4,,,,,,1.0,42,26,16,5,0,
386,Kevin Bentley,SEA,26,lb,15,3,0,0,0,0,1,,,,,,,31,26,5,2,0,
387,Jabari Greer,BUF,23,lcb,16,2,0,0,0,0,3,,,,,,1.0,35,26,9,2,0,
388,Ronnie Heard,ATL,29,fs/rcb,16,5,0,0,0,0,1,0,0,1,0,0,,29,26,3,1,0,
389,Jarret Johnson,BAL,24,DE/lb/ldt/rilb,16,12,0,0,0,0,3,1,0,0,0,0,1.5,38,26,12,6,0,
390,N.D. Kalu,PHI,30,DE,15,8,0,0,0,0,2,1,0,0,0,0,2.0,30,26,4,3,0,
391,Ray Mickens,CLE,32,,16,0,0,0,0,0,6,0,0,1,13,0,,33,26,7,1,0,
392,Dat Nguyen,DAL,30,lb,8,4,1,7,0,7,3,0,0,2,0,0,1.0,31,26,5,2,0,
393,Brodney Pool,CLE,21,,13,0,1,1,0,1,5,0,0,2,0,0,1.0,35,26,9,1,0,
394,Antrel Rolle,ARI,23,lcb,5,4,1,29,0,29,2,,,,,,,28,26,2,1,0,
395,Lewis Sanders,HOU,27,lcb/rcb,12,3,1,29,0,29,3,1,0,0,0,0,,30,26,4,2,0,
396,Robert Tate,ARI,32,lcb,13,5,2,47,0,25,4,1,0,0,0,0,,28,26,2,1,0,
397,Justin Tuck,NYG,22,ldt,14,1,0,0,0,0,1,1,0,0,0,0,1.0,31,26,5,1,0,
398,Bracy Walker,DET,35,fs,16,4,1,22,0,22,2,,,,,,,37,26,11,1,0,
399,Charles Woodson,OAK,29,cb/fs,6,6,1,0,0,0,4,1,1,0,0,0,,30,26,4,2,0,
400,Anthony Adams,SFO,25,de/NT,16,16,0,0,0,0,1,,,,,,2.5,40,25,15,3,0,
401,Bertrand Berry,ARI,30,DE,8,8,0,0,0,0,1,2,0,1,0,0,6.0,33,25,8,8,0,
402,Sammy Davis,SDG,25,rcb,16,4,0,0,0,0,3,1,0,0,0,0,1.0,28,25,3,2,0,
403,Kalimba Edwards,DET,26,de,16,2,0,0,0,0,2,2,0,3,10,0,7.0,32,25,7,7,0,
404,Greg Ellis,DAL,30,DE,16,13,0,0,0,0,6,2,0,2,37,0,8.0,35,25,10,5,2,
405,Jarvis Green,NWE,26,de,15,5,,,,,,1,0,0,0,0,2.5,36,25,11,2,0,
406,Casey Hampton,PIT,28,dt/NT,16,15,,,,,,,,,,,,42,25,17,5,0,
407,Leon Joe,CHI,24,lb,14,1,,,,,,,,,,,,28,25,3,0,0,
408,Chris Kelsay,BUF,26,DE,16,16,1,17,0,17,4,1,0,1,2,0,2.5,44,25,19,3,0,
409,Clint Kriewaldt,PIT,29,lilb,16,2,0,0,0,0,1,,,,,,,31,25,6,1,0,
410,Michael Myers,DEN,29,LDT,16,15,0,0,0,0,2,0,0,1,0,0,1.0,31,25,6,5,0,
411,Cory Redding,DET,25,DE,16,16,0,0,0,0,4,1,0,1,0,0,1.0,31,25,6,6,1,
412,Corey Simon,IND,28,dt/LDT/rdt,13,13,0,0,0,0,2,1,0,0,0,0,,34,25,9,6,0,
413,Jimmy Williams,SEA,26,rcb,14,1,2,6,0,6,5,0,2,1,0,0,,33,25,8,0,0,
414,Jason Babin,HOU,25,lolb,12,3,0,0,0,0,2,2,0,0,0,0,4.0,35,24,11,6,2,
415,Jonathan Babineaux,ATL,24,de,16,6,0,0,0,0,1,0,0,1,0,0,0.5,31,24,7,5,0,
416,Ricardo Colclough,PIT,23,,14,0,1,14,0,14,2,0,1,0,0,0,1.0,30,24,6,1,0,
417,Colin Cole,GNB,25,dt,16,4,0,0,0,0,1,,,,,,2.0,40,24,16,4,0,
418,Robert Geathers,CIN,22,DE,16,16,0,0,0,0,1,1,0,0,0,0,3.0,33,24,9,5,0,
419,Darren Howard,NOR,29,DE,12,9,0,0,0,0,2,2,0,2,-2,0,3.5,33,24,9,6,0,
420,Tebucky Jones,MIA,31,ss,6,6,,,,,,,,,,,2.0,39,24,15,2,0,
421,Kalvin Pearson,TAM,27,fs,14,1,0,0,0,0,2,0,0,1,0,0,,29,24,5,0,0,
422,Bryan Thomas,NYJ,26,de,16,4,0,0,0,0,2,,,,,,3.5,37,24,13,5,1,
423,Larry Tripplett,IND,26,ldt,15,4,0,0,0,0,2,1,0,2,60,1,4.0,29,24,5,6,0,
424,Matt Wilhelm,SDG,24,,16,0,1,10,0,10,1,1,0,0,0,0,1.0,30,24,6,1,0,
425,Renaldo Wynn,WAS,31,DE,16,15,0,0,0,0,1,0,0,1,0,0,0.5,30,24,6,3,0,
426,Justin Bannan,BUF,26,ldt,16,7,,,,,,,,,,,1.5,40,23,17,4,0,
427,Chris Canty,DAL,23,de,16,2,,,,,,1,0,0,0,0,2.5,35,23,12,6,1,
428,Jordan Carstens,CAR,24,RDT,16,15,0,0,0,0,1,1,0,0,0,0,4.0,35,23,12,3,0,
429,Jason Fisk,CLE,33,NT,16,14,,,,,,,,,,,,39,23,16,0,0,
430,La'Roi Glover,DAL,31,dt/NT,16,13,,,,,,1,0,0,0,0,3.0,28,23,5,4,1,
431,Erasmus James,MIN,23,DE,15,9,0,0,0,0,2,1,0,0,0,0,4.0,28,23,5,6,0,
432,Ed Jasper,OAK,32,dt,15,1,0,0,0,0,2,,,,,,2.0,24,23,1,4,0,
433,Cullen Jenkins,GNB,24,DT/rdt,16,12,0,0,0,0,5,0,0,1,-2,0,3.0,37,23,14,5,0,
434,Chris Johnson,STL,26,rcb,13,1,0,0,0,0,4,1,2,1,0,0,,24,23,1,3,0,
435,Travis Johnson,HOU,23,de,15,3,,,,,,,,,,,1.0,26,23,3,6,0,
436,Brett Keisel,PIT,27,,16,0,0,0,0,0,2,1,0,1,0,0,3.0,33,23,10,2,0,
437,Jimmy Kennedy,STL,26,DT,15,9,0,0,0,0,3,1,0,0,0,0,3.0,33,23,10,4,0,
438,Rien Long,TEN,24,rdt,16,1,0,0,0,0,1,1,0,0,0,0,3.5,29,23,6,4,0,
439,Brandon McGowan,CHI,22,fs/ss,8,3,0,0,0,0,1,,,,,,,31,23,8,6,0,
440,Keith O'Neil,IND,25,,11,0,,,,,,1,0,0,0,0,,31,23,8,2,0,
441,Brady Poppinga,GNB,26,lb,12,1,,,,,,,,,,,2.0,28,23,5,1,0,
442,Joe Salave'a,WAS,30,lb/ldt/rdt,14,13,,,,,,1,0,1,0,0,0.5,31,23,8,3,0,
443,John Thornton,CIN,29,RDT,16,16,1,0,0,0,1,1,0,1,0,0,2.0,40,23,17,7,0,
444,Willie Whitehead,NOR,32,DT,16,15,,,,,,0,0,1,0,0,0.5,35,23,12,5,0,
445,Jeff Zgonina,MIA,35,nt,16,3,0,0,0,0,2,0,0,1,0,0,2.0,43,23,20,3,0,
446,Dale Carter,BAL,36,lcb/ss,15,2,0,0,0,0,1,1,0,0,0,0,,25,22,3,0,0,
447,Glenn Earl,HOU,24,ss,10,7,2,2,0,2,6,,,,,,,35,22,13,2,0,
448,Ken Hamlin,SEA,24,fs,6,6,0,0,0,0,2,,,,,,,26,22,4,0,0,
449,Rob Morris,IND,30,,14,0,0,0,0,0,2,0,0,1,0,0,,29,22,7,2,0,
450,David Pollack,CIN,23,lb,14,5,0,0,0,0,1,0,0,1,6,0,4.5,28,22,6,6,0,
451,Derrick Pope,MIA,23,lb,12,2,,,,,,1,0,0,0,0,,28,22,6,4,0,
452,Stanford Routt,OAK,22,cb,15,2,0,0,0,0,2,,,,,,1.0,24,22,2,1,0,
453,Rich Scanlon,KAN,25,,16,0,,,,,,,,,,,,26,22,4,1,0,
454,Keith Traylor,MIA,36,NT,13,13,0,0,0,0,2,,,,,,2.0,31,22,9,3,0,
455,Kimo von Oelhoffen,PIT,34,DE,16,16,0,0,0,0,4,1,0,0,0,0,3.5,35,22,13,6,1,
456,Brendon Ayanbadejo,CHI,29,,16,0,,,,,,1,0,1,0,0,,26,21,5,0,0,
457,Yeremiah Bell,MIA,27,,16,0,1,0,0,0,3,1,0,2,12,0,3.0,35,21,14,2,0,
458,Chase Blackburn,NYG,22,mlb,15,2,1,31,1,31,1,0,0,1,0,0,,31,21,10,0,0,
459,David Bowens,MIA,28,,16,0,0,0,0,0,4,1,0,0,0,0,6.0,24,21,3,6,0,
460,Oliver Celestin,NYJ,24,,12,0,0,0,0,0,1,,,,,,,26,21,5,1,0,
461,Chauncey Davis,ATL,22,de,16,5,,,,,,0,0,2,24,1,1.0,28,21,7,4,0,
462,Troy Evans,HOU,28,,16,0,1,3,0,3,3,0,0,1,0,0,,27,21,6,0,0,
463,Jamar Fletcher,SDG,26,,14,0,1,19,0,19,5,,,,,,1.0,29,21,8,1,0,
464,Keith Lewis,SFO,24,fs,16,4,1,2,0,2,3,,,,,,,31,21,10,0,0,
465,Quintin Mikell,PHI,25,,16,0,0,0,0,0,3,,,,,,,24,21,3,1,0,
466,Anthony Mitchell,CIN,31,,16,0,,,,,,,,,,,1.0,29,21,8,2,0,
467,Jason Simmons,HOU,29,ss,14,1,0,0,0,0,1,1,0,1,0,0,1.0,27,21,6,2,0,
468,Duane Starks,NWE,31,rcb,7,6,0,0,0,0,5,,,,,,,28,21,7,0,0,
469,Michael Waddell,TEN,24,db,16,1,0,0,0,0,2,,,,,,0.5,27,21,6,1,0,
470,Kailee Wong,HOU,29,lb,5,5,,,,,,,,,,,1.0,33,21,12,1,0,
471,Courtney Brown,DEN,27,DE,14,13,0,0,0,0,1,0,0,2,0,0,2.0,24,20,4,6,0,
472,Spencer Johnson,MIN,24,de/nt,10,2,0,0,0,0,2,,,,,,,29,20,9,1,0,
473,Lance Legree,NYJ,28,dt,16,4,,,,,,,,,,,3.0,29,20,9,5,0,
474,Dexter McCleon,KAN,32,rcb,12,5,2,0,0,0,7,,,,,,,21,20,1,0,0,
475,Terrence Melton,NOR,28,lb,15,2,0,0,0,0,1,,,,,,,28,20,8,1,0,
476,Guss Scott,NWE,23,ss,5,2,,,,,,,,,,,,25,20,5,0,0,
477,Johnathan Sullivan,NOR,24,,15,0,0,0,0,0,2,,,,,,,29,20,9,3,0,
478,Darwin Walker,PHI,28,de/RDT,13,12,,,,,,1,0,2,18,0,2.5,25,20,5,3,0,
479,Al Wallace,CAR,31,de,16,2,2,38,0,38,3,1,0,1,6,0,5.0,25,20,5,4,0,
480,Jimmy Wilkerson,KAN,24,ldt/rdt,16,2,0,0,0,0,2,0,0,1,0,0,,22,20,2,2,0,
481,Dan Wilkinson,DET,32,dt/RDT,16,16,0,0,0,0,4,,,,,,3.0,26,20,6,6,0,1
482,Chartric Darby,SEA,30,LDT,14,14,,,,,,,,,,,2.5,30,19,11,3,0,
483,Darnell Dockett,ARI,24,DT/rdt,16,16,1,14,0,14,3,1,0,0,0,0,0.5,29,19,10,5,0,
484,Andre Dyson,SEA,26,lcb,10,5,1,72,1,72,10,1,0,1,25,1,,20,19,1,0,0,
485,Ebenezer Ekuban,DEN,29,de,16,4,0,0,0,0,3,0,0,1,0,0,4.0,27,19,8,4,0,
486,Gilbert Gardner,IND,23,lb,11,3,1,16,0,16,2,,,,,,1.0,27,19,8,2,0,
