,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
239,Rashean Mathis,JAX,28,cb/lcb/rcb,12,12,4,151,2,72,9,1,0,1,0,0,1.0,40,39,1,2,1,
240,Jay Richardson,OAK,24,DE,16,11,0,0,0,0,1,,,,,,3.0,53,39,14,5,4,1
241,Mark Roman,SFO,31,FS,16,16,0,0,0,0,5,0,0,1,0,0,,53,39,14,1,1,
242,Aaron Rouse,GNB,24,ss,14,6,2,136,1,99,3,,,,,,,53,39,14,1,0,
243,Bryan Thomas,NYJ,29,LB,16,15,0,0,0,0,1,2,0,1,0,0,5.5,57,39,18,10,6,
244,Kevin Bentley,HOU,29,lb,16,7,0,0,0,0,1,0,0,1,0,0,1.0,57,38,19,4,1,
245,Tony Brown,TEN,28,LDT,15,15,0,0,0,0,4,0,0,2,4,0,4.0,52,38,14,12,14,
246,Tedy Bruschi,NWE,35,LB,13,12,0,0,0,0,1,,,,,,,75,38,37,4,1,
247,Madieu Williams,MIN,27,FS,9,9,2,-1,0,0,3,,,,,,,42,38,4,1,0,
248,Wesley Woodyard,DEN,22,lb,16,6,0,0,0,0,1,,,,,,,46,38,8,5,0,
249,Kevin Dockery,NYG,24,lcb,13,1,1,44,0,44,9,,,,,,,43,37,6,2,0,
250,Darnell Dockett,ARI,27,DT,16,16,0,0,0,0,1,1,0,3,24,1,4.0,49,37,12,4,16,
251,Vincent Fuller,TEN,26,db,16,1,0,0,0,0,2,1,0,0,0,0,,47,37,10,3,5,
252,Kris Jenkins,NYJ,29,NT,16,16,0,0,0,0,2,1,0,0,0,0,3.5,50,37,13,7,9,
253,Bryant McFadden,PIT,27,RCB,10,8,2,0,0,0,8,0,0,1,0,0,1.0,41,37,4,1,1,
254,Kyle Williams,BUF,25,RDT,16,16,,,,,,1,0,0,0,0,2.0,55,37,18,6,7,
255,John Abraham,ATL,30,DE,16,16,0,0,0,0,1,4,0,0,0,0,16.5,38,36,2,20,30,
256,Mike Adams,CLE,27,fs/ss,14,5,2,18,0,18,2,0,0,1,0,0,,44,36,8,1,1,
257,James Hall,STL,31,de,16,2,,,,,,,,,,,6.5,44,36,8,10,12,
258,Kelvin Hayden,IND,25,LCB,10,10,3,135,1,85,12,1,0,0,0,0,,42,36,6,1,0,
259,Chris Hovan,TAM,30,DT,15,15,0,0,0,0,1,,,,,,1.0,43,36,7,4,5,
260,Kelly Jennings,SEA,26,lb/rcb,16,6,0,0,0,0,12,,,,,,,42,36,6,0,0,
261,Johnny Jolly,GNB,25,RDT,16,16,0,0,0,0,2,0,0,1,0,0,,49,36,13,3,2,
262,David Jones,CIN,23,lcb,14,7,0,0,0,0,6,0,0,1,12,0,,43,36,7,0,0,
263,D.D. Lewis,SEA,29,lb/mlb,14,2,,,,,,,,,,,,45,36,9,5,0,
264,Robert Mathis,IND,27,de,15,2,0,0,0,0,3,5,0,3,37,1,11.5,48,36,12,12,10,
265,Joey Porter,MIA,31,LB/rolb,16,16,0,0,0,0,1,4,0,1,1,0,17.5,47,36,11,18,25,
266,Fred Bennett,HOU,25,lcb,16,6,2,26,0,23,6,2,0,0,0,0,,43,35,8,0,0,
267,Tyler Brayton,CAR,29,DE,16,16,0,0,0,0,3,1,0,1,0,0,4.5,40,35,5,6,5,
268,Chris Crocker,2TM,28,,14,8,1,22,0,22,3,1,0,0,0,0,1.5,44,35,9,5,6,
269,Ray Edwards,MIN,23,DE,15,15,0,0,0,0,3,1,0,0,0,0,5.0,54,35,19,12,17,
270,Domonique Foxworth,ATL,25,LCB,14,10,1,1,0,1,11,,,,,,,38,35,3,1,0,
271,Jon McGraw,KAN,29,,16,0,1,4,0,4,1,1,0,0,0,0,,44,35,9,2,2,
272,Karl Paymah,DEN,26,lcb,16,2,1,13,0,13,5,0,0,1,0,0,,39,35,4,1,0,
273,Dunta Robinson,HOU,26,,11,6,2,0,0,0,6,,,,,,,38,35,3,1,1,
274,Dominique Rodgers-Cromartie,ARI,22,cb/db/RCB,16,11,4,157,1,99,19,0,1,1,0,0,,39,35,4,1,0,
275,Richard Seymour,NWE,29,DE,15,15,0,0,0,0,1,0,0,1,0,0,8.0,52,35,17,11,17,
276,Josh Bullocks,NOR,25,fs/ss,16,6,1,23,0,23,6,1,0,0,0,0,,41,34,7,0,1,
277,Brodrick Bunkley,PHI,25,RDT,16,16,0,0,0,0,2,0,0,1,0,0,2.0,47,34,13,2,3,
278,Larry Foote,PIT,28,lb/RILB,16,16,0,0,0,0,3,1,0,0,0,0,1.5,63,34,29,3,5,
279,John Henderson,JAX,29,DT,14,14,0,0,0,0,3,,,,,,2.0,44,34,10,5,4,
280,Mathias Kiwanuka,NYG,25,DE,16,16,0,0,0,0,1,2,0,2,0,0,8.0,51,34,17,12,17,1
281,Ed Reed,BAL,30,FS,16,16,9,264,2,107,16,1,1,2,27,1,1.0,41,34,7,1,1,
282,Jason Allen,MIA,25,db/s,15,2,1,2,0,2,4,0,0,1,0,0,,36,33,3,0,0,
283,Nnamdi Asomugha,OAK,27,CB,15,15,1,0,0,0,9,1,0,0,0,0,,40,33,7,3,0,
284,Chris Draft,STL,32,lb/mlb,12,9,0,0,0,0,1,,,,,,,38,33,5,4,1,
285,Aubrayo Franklin,SFO,28,DT/rdt,16,15,0,0,0,0,2,2,0,0,0,0,1.0,46,33,13,4,3,
286,William Gay,PIT,23,rcb,16,4,1,12,0,12,7,,,,,,,41,33,8,2,0,
287,Andre' Goodman,MIA,30,RCB,16,16,5,53,0,55,19,1,0,1,0,0,,39,33,6,3,0,
288,Tommie Harris,CHI,25,DT,14,13,,,,,,0,1,1,0,0,5.0,37,33,4,11,11,
289,Clint Ingram,JAX,25,LB,16,12,,,,,,1,1,0,7,0,2.0,38,33,5,6,3,
290,Chris Johnson,OAK,29,cb,15,7,3,68,0,44,12,1,0,0,0,0,,35,33,2,4,0,
291,Chris Kelsay,BUF,29,DE,16,16,0,0,0,0,5,1,0,0,0,0,2.0,47,33,14,9,7,
292,Manny Lawson,SFO,24,LB/lolb/rolb,14,10,0,0,0,0,3,1,0,1,0,0,3.0,45,33,12,8,3,
293,Damione Lewis,CAR,30,RDT,15,15,0,0,0,0,4,1,0,1,0,0,3.5,43,33,10,5,4,
294,Juqua Parker,PHI,30,DE,16,16,1,55,1,55,7,1,0,0,0,0,5.0,45,33,12,6,9,
295,Jay Ratliff,DAL,27,NT,16,16,0,0,0,0,5,0,0,1,0,0,7.5,51,33,18,12,15,
296,Dwight Smith,DET,30,fs/ss,10,7,0,0,0,0,2,0,0,1,0,0,,41,33,8,1,0,
297,Pat Thomas,KAN,25,lb/MLB,12,9,0,0,0,0,2,,,,,,0.5,48,33,15,2,2,
298,Corey Williams,CLE,28,DE,16,16,0,0,0,0,4,1,0,1,0,0,0.5,50,33,17,1,2,
299,Jonathan Babineaux,ATL,27,DT/ldt,16,16,0,0,0,0,2,0,0,1,0,0,3.5,39,32,7,14,10,
300,Glenn Dorsey,KAN,23,RDT,16,16,0,0,0,0,1,1,0,0,0,0,1.0,46,32,14,4,1,
301,Drayton Florence,JAX,28,cb/rcb,15,8,0,0,0,0,3,1,0,2,36,0,,36,32,4,1,0,
302,Jabari Greer,BUF,26,RCB,10,10,2,75,2,42,7,,,,,,,38,32,6,2,0,
303,Maurice Leggett,KAN,22,cb/rcb,12,3,1,27,1,27,6,0,1,1,67,1,,37,32,5,1,0,
304,Alex Lewis,DET,27,lb,11,4,,,,,,1,0,1,0,0,,41,32,9,1,0,
305,Chris Long,STL,23,DE,16,16,,,,,,1,0,1,2,0,4.0,40,32,8,10,12,
306,Terence Newman,DAL,30,LCB,10,10,4,2,0,2,11,0,0,1,0,0,,37,32,5,3,0,
307,Ty Warren,NWE,27,DE,13,13,,,,,,1,0,1,8,0,2.0,41,32,9,5,4,
308,Boss Bailey,DEN,29,lb,6,6,,,,,,1,0,1,0,0,,40,31,9,1,1,
309,Josh Bell,DEN,23,lcb,9,5,0,0,0,0,4,,,,,,,34,31,3,3,0,
310,Barry Cofield,NYG,24,NT,15,15,0,0,0,0,1,1,0,0,0,0,3.0,43,31,12,6,5,
311,Morlon Greenwood,HOU,30,LB,15,10,0,0,0,0,1,,,,,,,45,31,14,3,0,
312,Steve Gregory,SDG,25,ss,15,3,0,0,0,0,4,,,,,,,36,31,5,1,0,
313,Johnathan Joseph,CIN,24,lcb,8,7,1,22,0,22,13,1,0,1,65,1,,42,31,11,2,0,
314,Tommy Kelly,OAK,28,DT/ldt,16,16,,,,,,,,,,,4.5,55,31,24,3,10,
315,Ma'ake Kemoeatu,CAR,29,LDT,14,14,0,0,0,0,2,1,0,0,0,0,,36,31,5,1,0,
316,Cory Redding,DET,28,DT,13,13,,,,,,,,,,,3.0,38,31,7,7,9,
317,Asante Samuel,PHI,27,LCB,15,15,4,64,1,50,24,,,,,,,35,31,4,0,0,
318,Antonio Smith,ARI,27,DE,16,10,,,,,,2,0,3,16,0,3.5,41,31,10,7,13,
319,Paul Spicer,JAX,33,DE,16,10,0,0,0,0,2,1,0,0,0,0,3.5,34,31,3,4,7,
320,Shawn Springs,WAS,33,lcb/ss,9,7,1,0,0,0,7,,,,,,1.0,36,31,5,1,1,
321,Frank Walker,BAL,27,lcb/rcb,15,5,1,0,0,0,11,2,0,0,0,0,,35,31,4,0,0,
322,Gerard Warren,OAK,30,DT/rdt,16,16,0,0,0,0,1,1,0,0,0,0,4.0,39,31,8,8,4,
323,Pat Williams,MIN,36,ldt/NT,14,14,0,0,0,0,3,0,0,1,0,0,1.0,44,31,13,4,3,
324,Justin Bannan,BAL,29,de/ldt/nt,16,15,1,-4,0,-4,3,,,,,,1.0,45,30,15,4,4,
325,Will Blackmon,GNB,24,cb,16,1,,,,,,2,4,4,0,0,,35,30,5,0,0,
326,Keith Davis,DAL,30,cb/SS,16,9,0,0,0,0,1,,,,,,,39,30,9,0,0,
327,Travis Fisher,DET,29,cb/lcb/rcb,14,8,0,0,0,0,5,,,,,,,37,30,7,0,0,
328,Brent Grimes,ATL,25,lcb,12,6,1,25,0,25,6,,,,,,,34,30,4,3,0,
329,Vonnie Holliday,MIA,33,DE/rdt,16,15,0,0,0,0,1,0,0,1,0,0,3.5,46,30,16,4,7,
330,Travis Kirschke,PIT,34,de,16,6,,,,,,0,0,1,0,0,2.0,46,30,16,3,8,
331,Deltha O'Neal,NWE,31,LCB,16,10,3,49,0,47,8,,,,,,,32,30,2,0,0,
332,Leon Williams,CLE,25,,14,0,,,,,,,,,,,,38,30,8,1,0,
333,Jon Alston,OAK,25,lb,14,4,0,0,0,0,1,1,0,0,0,0,,34,29,5,1,0,
334,Desmond Bishop,GNB,24,lb,15,1,,,,,,3,0,0,0,0,1.0,35,29,6,2,1,
335,Kevin Burnett,DAL,26,lb,16,2,0,0,0,0,3,1,0,1,0,0,2.0,38,29,9,2,3,
336,Chauncey Davis,ATL,25,de,16,1,0,0,0,0,1,1,0,3,1,0,4.0,38,29,9,9,4,
337,Ebenezer Ekuban,DEN,32,DE,15,10,,,,,,0,0,1,0,0,5.0,38,29,9,7,7,
338,Brandon Mebane,SEA,23,LDT/rdt,16,16,0,0,0,0,1,2,0,0,0,0,5.5,39,29,10,9,18,
339,Domata Peko,CIN,24,LDT,16,16,0,0,0,0,2,,,,,,0.5,67,29,38,3,4,
340,Hank Poteat,NYJ,31,db,13,1,2,47,0,41,4,2,0,1,14,0,1.0,41,29,12,1,0,
341,Fred Robbins,NYG,31,DT,14,14,0,0,0,0,2,,,,,,5.5,36,29,7,13,8,
342,Marcus Stroud,BUF,30,LDT,16,16,0,0,0,0,8,1,0,2,0,0,2.5,45,29,16,6,5,
343,Tank Tyler,KAN,23,LDT,16,16,,,,,,0,0,1,0,0,,41,29,12,2,5,
344,Ricky Brown,OAK,25,lb/lolb,7,6,0,0,0,0,1,1,0,0,0,0,,37,28,9,2,0,
345,Chris Carr,TEN,25,lcb,16,2,1,0,0,0,5,0,2,1,0,0,,31,28,3,2,0,
346,Kevin Carter,TAM,35,DE,16,16,0,0,0,0,2,1,0,0,0,0,4.0,49,28,21,3,9,
347,Eric Foster,IND,23,LDT/rdt,13,11,0,0,0,0,1,,,,,,,34,28,6,4,1,
348,Joselio Hanson,PHI,27,cb/lcb,16,3,1,13,0,13,5,0,0,1,96,1,1.0,39,28,11,2,2,
349,Parys Haralson,SFO,24,de/LB,16,10,0,0,0,0,2,0,0,1,0,0,8.0,39,28,11,10,9,
350,Danieal Manning,CHI,26,ss,14,1,1,42,0,42,4,0,2,0,0,0,1.0,33,28,5,1,3,
351,Mike Patterson,PHI,25,LDT,16,16,1,21,0,21,1,1,0,1,0,0,0.5,42,28,14,2,2,
352,Nick Roach,CHI,23,LB,14,9,0,0,0,0,2,0,0,1,0,0,,37,28,9,3,0,
353,Donald Strickland,SFO,28,cb/lcb,14,3,0,0,0,0,5,1,0,0,0,0,,38,28,10,0,0,
354,Fabian Washington,BAL,25,LCB/rcb,12,12,1,12,0,12,15,,,,,,,31,28,3,0,0,
355,Anthony Weaver,HOU,28,DE,16,16,1,8,0,8,1,,,,,,,45,28,17,3,0,
356,Dewayne White,DET,29,DE,12,11,1,-4,0,-4,2,3,0,1,0,0,6.5,38,28,10,7,8,
357,Coy Wire,ATL,30,lb,16,4,0,0,0,0,1,,,,,,,34,28,6,1,0,
358,Gaines Adams,TAM,25,DE,16,16,2,50,1,45,6,,,,,,6.5,38,27,11,5,21,
359,Luis Castillo,SDG,25,DE,15,15,1,4,0,4,1,1,0,0,0,0,1.5,39,27,12,5,4,
360,Tyrone Culver,MIA,25,,15,0,1,1,0,1,3,,,,,,,35,27,8,0,0,
361,Charles Grant,NOR,30,DE,8,8,0,0,0,0,2,,,,,,3.0,33,27,6,4,9,1
362,Eric Green,ARI,26,lcb/RCB,13,9,1,1,0,1,6,,,,,,,32,27,5,1,0,
363,Rodney Harrison,NWE,36,ss,6,6,1,0,0,0,2,1,0,0,0,0,,45,27,18,1,2,
364,Jevon Kearse,TEN,32,DE,16,16,0,0,0,0,3,3,0,0,0,0,3.5,34,27,7,10,11,
365,Keiwan Ratliff,IND,27,db/lcb/rcb,13,4,2,37,1,35,5,0,4,1,0,0,,32,27,5,1,0,
366,Isaac Sopoaga,SFO,27,de/DT/ldt,16,15,0,0,0,0,1,,,,,,1.0,41,27,14,4,2,
367,Xavier Adibi,HOU,24,lb,7,5,,,,,,0,0,1,0,0,,34,26,8,1,1,
368,Jason Babin,2TM,28,,9,4,,,,,,,,,,,2.0,32,26,6,3,4,
369,Tarell Brown,SFO,23,cb,15,1,2,1,0,1,3,,,,,,,30,26,4,0,0,
370,Kendrick Clancy,NOR,30,dt/NT,14,14,0,0,0,0,3,0,0,1,0,0,2.0,34,26,8,3,4,
371,Terry Cousin,CLE,33,,16,0,1,4,0,4,2,,,,,,,33,26,7,0,1,
372,Donnie Edwards,KAN,35,lb/lolb,7,4,,,,,,,,,,,,35,26,9,1,0,
373,Alex Hall,CLE,23,lolb,16,2,,,,,,2,0,0,0,0,3.0,28,26,2,3,7,
374,Chevis Jackson,ATL,23,,16,1,1,95,1,95,5,,,,,,,31,26,5,1,1,
375,Adam Jones,DAL,25,cb/lcb/ss,9,6,0,0,0,0,7,1,3,3,21,0,,31,26,5,0,0,
376,Rob Meier,JAX,31,DT,15,15,,,,,,,,,,,2.0,30,26,4,6,5,
377,Ryan Pickett,GNB,29,LDT,16,16,0,0,0,0,3,,,,,,1.5,48,26,22,3,3,
378,Orlando Scandrick,DAL,21,cb,16,2,0,0,0,0,4,,,,,,1.0,27,26,1,1,1,
379,Shaun Smith,CLE,27,DE,11,9,,,,,,1,0,0,0,0,,36,26,10,1,0,
380,Terrell Thomas,NYG,23,db/lb,12,2,1,13,0,13,4,1,0,0,0,0,,32,26,6,4,2,
381,Jyles Tucker,SDG,25,LB,13,12,0,0,0,0,1,0,0,1,0,0,5.5,37,26,11,8,7,
382,Raheem Brock,IND,30,DE/ldt,16,15,0,0,0,0,1,3,0,1,9,0,3.5,30,25,5,4,11,
383,Chris Canty,DAL,26,DE,16,16,0,0,0,0,5,,,,,,3.0,37,25,12,4,8,
384,Shaun Cody,DET,25,dt/nt,16,4,0,0,0,0,3,,,,,,,36,25,11,5,2,
385,Greg Ellis,DAL,33,de/LB,16,16,1,11,0,11,1,0,0,1,0,0,8.0,36,25,11,7,16,
386,Jovan Haye,TAM,26,DT,15,14,0,0,0,0,1,,,,,,,33,25,8,2,1,
387,Travis LaBoy,ARI,27,DE,13,12,,,,,,1,0,1,0,0,4.0,31,25,6,3,7,
388,Kendall Langford,MIA,22,DE,16,13,0,0,0,0,4,,,,,,2.0,31,25,6,6,2,
389,Turk McBride,KAN,23,DE,9,9,,,,,,1,0,2,0,0,,41,25,16,6,7,
390,Bobby McCray,NOR,27,DE,16,8,,,,,,1,0,0,0,0,6.0,29,25,4,12,14,
391,Leodis McKelvin,BUF,23,cb/lcb/rcb,16,6,2,64,1,64,5,1,1,1,0,0,,31,25,6,0,0,
392,Pierson Prioleau,JAX,31,s,16,1,0,0,0,0,1,,,,,,,26,25,1,0,0,
393,Bob Sanders,IND,27,fs/ss,6,6,1,0,0,0,2,,,,,,,39,25,14,0,0,
394,Corey Smith,DET,29,de,12,3,1,0,0,0,1,1,0,1,0,0,3.0,30,25,5,9,5,
395,Adalius Thomas,NWE,31,LB,9,9,0,0,0,0,4,,,,,,5.0,34,25,9,7,8,
396,Marcus Washington,WAS,31,LB,10,9,0,0,0,0,1,3,0,0,0,0,,44,25,19,3,1,
397,Stylez G. White,TAM,29,,16,0,0,0,0,0,1,1,0,0,0,0,5.0,32,25,7,,,
398,Pierre Woods,NWE,26,lb,12,3,0,0,0,0,1,,,,,,1.0,35,25,10,2,3,
399,Jamaal Anderson,ATL,22,DE,15,15,0,0,0,0,3,,,,,,2.0,27,24,3,3,4,
400,Marques Douglas,BAL,31,,16,0,,,,,,,,,,,,36,24,12,5,0,
401,John Engelberger,DEN,32,de,15,6,,,,,,1,0,0,0,0,1.0,31,24,7,4,1,
402,Dwight Freeney,IND,28,DE,15,14,,,,,,4,0,0,0,0,10.5,28,24,4,12,20,
403,Napoleon Harris,MIN,29,mlb,10,5,,,,,,0,0,1,27,1,1.0,32,24,8,4,1,
404,Brandon Harrison,HOU,23,ss,15,6,0,0,0,0,1,,,,,,,33,24,9,1,1,
405,Marcus Harrison,CHI,24,,16,0,0,0,0,0,2,,,,,,2.0,28,24,4,6,5,
406,Jason Jones,TEN,22,ldt/rdt,13,3,0,0,0,0,2,3,0,0,0,0,5.0,31,24,7,6,9,
407,Keith Rivers,CIN,22,lb,7,7,1,39,0,39,1,1,0,0,0,0,,37,24,13,3,0,
408,John Thornton,CIN,32,de/RDT,15,11,0,0,0,0,2,,,,,,3.0,30,24,6,4,8,
409,Andre Carter,WAS,29,DE,16,14,0,0,0,0,2,,,,,,4.0,37,23,14,7,19,
410,Sean Considine,PHI,27,,16,0,,,,,,,,,,,,30,23,7,1,0,
411,Chartric Darby,DET,33,NT,15,15,,,,,,0,0,1,2,0,1.5,32,23,9,7,3,
412,Dusty Dvoracek,CHI,25,NT,12,12,0,0,0,0,1,,,,,,,29,23,6,7,1,
413,Demarcus Faggins,HOU,29,db/lcb,16,5,0,0,0,0,2,,,,,,,28,23,5,0,0,
414,Al Harris,GNB,34,lcb/RCB,12,12,0,0,0,0,9,,,,,,,24,23,1,0,0,
415,Marques Harris,SDG,27,lb,15,3,,,,,,2,0,1,0,0,2.5,28,23,5,3,6,
416,E.J. Henderson,MIN,28,,4,3,,,,,,1,0,1,0,0,1.0,27,23,4,6,3,
417,Michael Huff,OAK,25,fs/lb/ss,16,7,0,0,0,0,5,,,,,,,28,23,5,0,0,
418,Grady Jackson,ATL,35,DT/rdt,15,14,0,0,0,0,1,,,,,,2.0,28,23,5,6,2,
419,Brian Kelly,DET,32,LCB,11,10,0,0,0,0,1,,,,,,,26,23,3,1,1,
420,Marlon McCree,DEN,31,fs,8,7,0,0,0,0,2,,,,,,,29,23,6,1,0,
421,Tracy Porter,NOR,22,rcb,5,5,1,25,0,25,5,,,,,,1.0,25,23,2,3,1,
422,Clifton Ryan,STL,24,dt/NT,16,12,0,0,0,0,1,,,,,,,31,23,8,5,3,
423,Marcus Spears,DAL,25,DE,16,15,0,0,0,0,2,1,0,0,0,0,1.0,35,23,12,5,6,
424,Josh Thomas,IND,27,de/rdt,16,3,0,0,0,0,1,,,,,,,28,23,5,2,0,
425,Marcus Thomas,DEN,23,de/RDT,16,16,1,11,0,11,1,0,1,0,0,0,,34,23,11,0,1,
426,Adam Carriker,STL,24,dt/nt,15,9,,,,,,0,0,1,0,0,,23,22,1,4,5,
427,Jacob Ford,TEN,25,de,14,3,0,0,0,0,1,2,0,0,0,0,7.0,26,22,4,10,13,
428,Robert Geathers,CIN,25,DE,11,11,0,0,0,0,1,1,0,1,0,0,2.5,38,22,16,6,11,
429,Jarvis Green,NWE,29,de/lb,14,3,,,,,,1,0,1,0,0,2.0,29,22,7,4,4,
430,Reggie Hayward,JAX,29,DE,16,13,0,0,0,0,3,2,0,1,4,0,4.5,24,22,2,11,12,
431,Kyries Hebert,CIN,28,ss,16,2,,,,,,0,0,1,0,0,,37,22,15,1,0,
432,Israel Idonije,CHI,28,dt,16,3,0,0,0,0,6,,,,,,3.5,24,22,2,5,10,
433,Travis Johnson,HOU,26,NT,15,14,0,0,0,0,2,,,,,,1.0,28,22,6,3,5,
434,Bryan Kehl,NYG,24,lb,16,2,1,17,0,17,1,,,,,,1.0,32,22,10,2,1,
435,Brett Keisel,PIT,30,DE,10,10,0,0,0,0,2,,,,,,1.0,41,22,19,5,1,
436,Lewis Sanders,NWE,30,db/fs/lcb,10,4,0,0,0,0,1,1,0,0,0,0,,26,22,4,0,1,
437,Pat Sims,CIN,23,rdt,11,6,,,,,,,,,,,1.0,36,22,14,3,6,
438,Anthony Spencer,DAL,24,,12,0,,,,,,0,0,1,0,0,1.5,34,22,12,1,3,
439,Randy Starks,MIA,25,de/nt/rdt,16,4,1,8,0,8,3,,,,,,3.0,29,22,7,3,7,
440,Jimmy Wilkerson,TAM,27,dt,16,1,0,0,0,0,2,1,0,1,0,0,5.0,23,22,1,9,14,
441,Mike Wright,NWE,26,de,16,2,,,,,,2,0,0,0,0,2.5,28,22,6,2,8,
442,Rashad Baker,OAK,26,fs,10,1,3,8,0,8,4,,,,,,,24,21,3,1,0,
443,David Bowens,NYJ,31,lb,16,5,1,24,0,24,3,2,1,2,0,0,4.0,40,21,19,4,9,
444,Jason David,NOR,26,rcb,14,6,5,83,0,42,10,0,0,1,17,0,,23,21,2,1,0,
445,Keyunta Dawson,IND,23,ldt/RDT,14,14,,,,,,0,0,1,0,0,,42,21,21,1,2,
446,Jared DeVries,DET,32,DE,10,10,0,0,0,0,3,0,0,1,0,0,2.0,29,21,8,4,5,
447,Jonathan Fanene,CIN,26,de,16,4,,,,,,,,,,,,30,21,9,4,4,
448,Charles Gordon,MIN,24,cb/db,9,2,1,0,0,0,3,1,1,0,0,0,,22,21,1,2,1,
449,Darren Howard,PHI,32,,16,0,1,8,0,8,3,1,0,1,-2,0,10.0,26,21,5,13,17,
450,Lawrence Jackson,SEA,23,DE,16,14,,,,,,,,,,,2.0,29,21,8,1,4,
451,Spencer Johnson,BUF,27,,16,0,0,0,0,0,3,,,,,,2.0,31,21,10,5,5,
452,Mike McKenzie,NOR,32,lcb,7,6,1,14,0,14,3,,,,,,,22,21,1,1,0,
453,Phillip Merling,MIA,23,de/nt,16,2,1,25,1,25,2,0,0,1,0,0,1.0,27,21,6,2,4,
454,Igor Olshansky,SDG,26,DE,16,13,0,0,0,0,1,,,,,,2.0,29,21,8,2,4,
455,Samari Rolle,BAL,32,RCB,10,10,3,5,0,3,8,1,0,0,0,0,,23,21,2,0,0,
456,Jason Taylor,WAS,34,de/lb,13,8,0,0,0,0,9,1,0,0,0,0,3.5,29,21,8,6,4,
457,Charlie Anderson,MIA,27,nt,16,1,,,,,,2,0,1,0,0,2.5,27,20,7,2,4,1
458,Will Demps,HOU,29,fs,9,5,,,,,,,,,,,,32,20,12,2,0,
459,Sedrick Ellis,NOR,23,DT,13,13,0,0,0,0,4,,,,,,4.0,30,20,10,5,8,
460,Demetric Evans,WAS,29,DE,16,11,0,0,0,0,2,,,,,,3.5,33,20,13,6,7,
461,Ryan Fowler,TEN,26,mlb,16,3,,,,,,,,,,,,29,20,9,9,9,
462,La'Roi Glover,STL,34,dt/nt,16,9,0,0,0,0,1,,,,,,0.5,30,20,10,2,7,
463,Tye Hill,STL,26,lcb,4,4,0,0,0,0,2,1,0,0,0,0,,20,20,0,0,0,
464,Charles Johnson,CAR,22,,16,0,0,0,0,0,7,1,0,1,0,0,6.0,25,20,5,5,10,
465,Todd Johnson,STL,30,ss,14,3,,,,,,1,0,0,0,0,,24,20,4,1,0,
466,Tyrell Johnson,MIN,23,fs,16,7,1,0,0,0,2,0,0,1,7,0,,27,20,7,0,0,
467,Ray McDonald,SFO,24,DE,15,9,0,0,0,0,5,,,,,,1.0,27,20,7,2,3,
468,DelJuan Robinson,HOU,24,dt,16,3,,,,,,1,0,0,0,0,,28,20,8,5,0,
469,Ramzee Robinson,DET,24,,13,0,0,0,0,0,1,0,0,1,0,0,,24,20,4,0,0,
470,Nick Sorensen,CLE,30,,16,0,0,0,0,0,1,,,,,,0.5,26,20,6,1,1,
471,Nathan Vasher,CHI,27,rcb,8,7,1,0,0,0,8,,,,,,,21,20,1,0,0,
472,Jonathan Wade,STL,24,rcb,16,1,1,8,0,8,3,,,,,,,23,20,3,0,0,
473,Jonathan Wilhite,NWE,24,lcb,16,4,1,16,0,16,2,,,,,,,24,20,4,0,0,
474,George Wilson,BUF,27,lcb/ss,16,3,,,,,,0,0,2,0,0,1.5,25,20,5,1,2,
475,Dave Ball,TEN,27,de,15,3,1,15,1,15,1,1,0,0,0,0,4.5,28,19,9,5,13,
476,Ralph Brown,ARI,30,db/lcb,16,3,1,0,0,0,6,0,0,1,11,0,,23,19,4,1,2,
477,Colin Cole,GNB,28,,16,0,0,0,0,0,4,,,,,,0.5,30,19,11,2,3,
478,Josh Cribbs,CLE,25,wr,15,2,,,,,,0,0,1,0,0,,23,19,4,0,0,
479,Matt Giordano,IND,26,ss,16,1,0,0,0,0,1,,,,,,,23,19,4,0,0,
480,Kedric Golston,WAS,25,DT,13,12,0,0,0,0,1,,,,,,2.0,28,19,9,4,5,
481,Gary Guyton,NWE,23,lb,15,2,0,0,0,0,3,0,0,2,7,0,,28,19,9,3,1,
482,Tyjuan Hagler,IND,27,lb,9,3,,,,,,1,0,0,0,0,,27,19,8,1,0,
483,Mike Jenkins,DAL,23,lcb,14,3,1,23,1,23,4,,,,,,,19,19,0,0,0,
484,Nate Jones,MIA,26,cb,16,1,1,0,0,0,1,0,0,1,0,0,3.0,23,19,4,3,3,
485,Louis Leonard,CLE,24,de,16,4,,,,,,,,,,,,25,19,6,0,1,
486,Antwan Odom,CIN,27,DE,12,8,0,0,0,0,2,2,0,0,0,0,3.0,26,19,7,3,5,
487,Terdell Sands,OAK,29,,16,0,0,0,0,0,2,0,0,1,0,0,2.0,29,19,10,3,4,
488,Benny Sapp,MIN,27,cb/db,14,4,2,13,0,14,2,1,0,0,0,0,,22,19,3,0,1,
489,Eric Smith,NYJ,25,s/ss,9,6,1,6,0,6,4,0,0,1,0,0,,32,19,13,1,0,
490,Cody Spencer,NYJ,27,,14,0,,,,,,,,,,,,26,19,7,2,0,
491,Craig Terrill,SEA,28,rdt,16,1,,,,,,0,0,1,10,1,2.0,21,19,2,5,5,
