,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
495,Tramaine Brock,SFO,24,,16,0,0,0,0,0,1,,,,,,,16,14,2,0,0,
496,Red Bryant,SEA,28,DE,16,16,0,0,0,0,4,,,,,,,24,14,10,1,0,
497,Rafael Bush,NOR,25,,16,0,1,40,0,40,1,1,0,2,1,0,,18,14,4,0,0,
498,Gary Gibson,TAM,30,dt,16,1,,,,,,0,0,1,0,0,,18,14,4,3,1,
499,Jerron McMillian,GNB,23,,16,0,1,0,0,0,5,0,0,1,3,0,,24,14,10,1,0,
500,William Middleton,JAX,26,rcb,10,3,0,0,0,0,1,,,,,,,18,14,4,0,0,
501,Kyle Moore,BUF,26,de,12,7,,,,,,,,,,,3.0,24,14,10,3,9,
502,Mistral Raymond,MIN,25,ss,10,3,0,0,0,0,1,,,,,,,16,14,2,0,0,
503,Eugene Sims,STL,26,de,13,2,1,5,0,5,2,,,,,,3.0,19,14,5,4,5,
504,Julian Stanford,JAX,22,lb,16,6,,,,,,0,0,1,0,0,,17,14,3,1,0,
505,Cam Thomas,SDG,26,dt,16,3,,,,,,,,,,,,21,14,7,1,1,
506,Martez Wilson,NOR,24,,16,0,0,0,0,0,2,1,0,1,0,0,3.0,19,14,5,1,5,
507,Bill Bentley,DET,23,rcb,4,3,,,,,,,,,,,,15,13,2,,,
508,Josh Brent,DAL,24,nt,12,5,0,0,0,0,1,1,0,0,0,0,1.5,22,13,9,,,
509,Andre Carter,OAK,33,,12,0,,,,,,1,0,0,0,0,2.5,19,13,6,5,7,
510,Jared Crick,HOU,23,,15,0,0,0,0,0,2,,,,,,,22,13,9,0,1,
511,Travis Daniels,KAN,30,,15,0,0,0,0,0,1,,,,,,,16,13,3,0,0,
512,James Dockery,CAR,24,cb/lcb,7,2,0,0,0,0,1,,,,,,,17,13,4,0,0,
513,Sedrick Ellis,NOR,27,DT,16,16,0,0,0,0,1,,,,,,,36,13,23,3,5,
514,Cameron Heyward,PIT,23,,16,0,,,,,,,,,,,1.5,20,13,7,4,6,
515,Robert Johnson,TEN,25,fs/s/ss,12,3,1,2,0,2,1,,,,,,,19,13,6,3,0,
516,Derek Landri,PHI,29,rdt,16,7,0,0,0,0,3,,,,,,,18,13,5,5,2,
517,Jim Leonhard,DEN,30,fs,16,1,2,0,0,0,2,0,1,1,0,0,,18,13,5,1,0,
518,Arthur Moats,BUF,24,lb,14,4,,,,,,,,,,,,18,13,5,1,0,
519,Stephen Paea,CHI,24,NT,15,14,0,0,0,0,1,,,,,,2.5,24,13,11,4,6,
520,Nick Perry,GNB,22,lolb,6,5,0,0,0,0,1,,,,,,2.0,18,13,5,1,2,
521,James Sanders,ARI,29,,15,0,,,,,,0,0,1,93,1,,19,13,6,0,4,
522,Darryl Tapp,PHI,28,,13,0,,,,,,0,0,1,4,0,0.5,17,13,4,1,2,
523,Reggie Walker,ARI,26,,14,0,0,0,0,0,1,,,,,,,14,13,1,0,3,
524,Stephen Bowen,WAS,28,DE,16,16,0,0,0,0,3,,,,,,1.0,25,12,13,3,7,
525,Ron Brooks,BUF,24,lcb,9,2,0,0,0,0,4,,,,,,,13,12,1,0,0,
526,Tommie Campbell,TEN,25,,14,0,0,0,0,0,1,0,0,1,0,0,,13,12,1,0,0,
527,Alex Carrington,BUF,25,,16,0,0,0,0,0,3,1,0,0,0,0,2.0,19,12,7,6,3,
528,Terrence Cody,BAL,24,dt/nt,15,3,0,0,0,0,1,,,,,,,25,12,13,0,0,
529,Michael Coe,3TM,29,,11,1,0,0,0,0,2,0,0,1,0,0,,14,12,2,1,0,
530,Kenyon Coleman,DAL,33,dt,7,5,,,,,,1,0,0,0,0,,15,12,3,0,0,
531,Richard Crawford,WAS,22,,10,0,1,12,0,12,2,0,0,1,10,0,,17,12,5,0,1,
532,Mike Daniels,GNB,23,,14,0,0,0,0,0,1,0,0,2,43,1,2.0,12,12,0,4,2,
533,Rob Francois,GNB,27,,16,0,,,,,,,,,,,,13,12,1,0,0,
534,Robert Geathers,CIN,29,DE,16,16,,,,,,,,,,,3.0,30,12,18,3,5,
535,Lawrence Guy,IND,22,de/dt,9,2,,,,,,,,,,,1.0,18,12,6,2,2,
536,Geno Hayes,CHI,25,lb,15,3,0,0,0,0,2,,,,,,,14,12,2,1,0,
537,Ricky Jean-Francois,SFO,26,nt/rdt,16,3,,,,,,,,,,,2.0,22,12,10,4,2,
538,Chris Kelsay,BUF,33,de,9,4,,,,,,,,,,,2.0,14,12,2,4,2,1
539,Vaughn Martin,SDG,26,DE,12,12,,,,,,1,0,0,0,0,1.0,19,12,7,1,2,
540,Shawne Merriman,BUF,28,de,10,1,0,0,0,0,1,,,,,,1.0,17,12,5,4,3,
541,Dezman Moses,GNB,23,lolb/rolb,16,6,0,0,0,0,2,1,0,0,0,0,4.0,24,12,12,2,6,
542,Barrett Ruud,2TM,29,,12,1,0,0,0,0,1,,,,,,1.0,16,12,4,1,1,
543,Richard Seymour,OAK,33,DT,8,8,0,0,0,0,2,0,0,1,0,0,3.0,15,12,3,4,4,
544,Scott Shanle,NOR,33,lb,7,6,0,0,0,0,1,,,,,,0.5,21,12,9,0,1,
545,Pat Sims,CIN,27,,8,0,1,3,0,3,1,,,,,,,17,12,5,2,0,
546,Eric Smith,NYJ,29,s,12,2,1,5,0,5,4,0,0,1,0,0,,16,12,4,1,2,
547,Malcolm Smith,SEA,23,lb,16,3,0,0,0,0,2,0,0,1,0,1,,22,12,10,2,0,
548,Phil Taylor,CLE,24,dt,8,7,,,,,,0,0,1,0,0,1.0,14,12,2,2,2,
549,Mitch Unrein,DEN,25,dt/nt,16,2,,,,,,0,0,1,0,0,,20,12,8,0,3,
550,Michael Adams,ARI,27,,15,0,0,0,0,0,4,0,0,2,0,0,,14,11,3,1,1,
551,Perrish Cox,SFO,25,,16,0,0,0,0,0,2,,,,,,,13,11,2,0,0,
552,Kenrick Ellis,NYJ,25,nt,12,2,,,,,,1,0,0,0,0,,18,11,7,0,0,
553,Dominique Franks,ATL,25,,16,0,0,0,0,0,2,,,,,,,14,11,3,0,1,
554,Danny Gorrer,TAM,26,cb,6,1,1,0,0,0,2,,,,,,,11,11,0,0,0,
555,Mario Haggan,STL,32,lb,11,2,,,,,,1,0,1,0,0,1.0,13,11,2,1,1,
556,Casey Hampton,PIT,35,NT,16,16,,,,,,,,,,,,26,11,15,4,1,
557,Lawrence Jackson,DET,27,,15,0,,,,,,1,0,0,0,0,2.5,20,11,9,6,5,
558,Jarvis Jenkins,WAS,24,DE,16,14,,,,,,,,,,,,25,11,14,2,3,
559,Peria Jerry,ATL,28,de/DT,14,9,,,,,,0,0,1,0,0,,14,11,3,1,4,
560,Rashad Johnson,ARI,26,fs/ss,15,3,2,87,1,53,2,0,0,1,-1,0,,13,11,2,0,0,
561,Taiwan Jones,OAK,24,,14,0,,,,,,0,1,2,-2,0,,12,11,1,1,0,
562,Kyle Love,NWE,26,DT/rdt,16,11,,,,,,,,,,,1.5,25,11,14,2,2,
563,Curtis Marsh,PHI,24,,15,0,0,0,0,0,1,,,,,,,12,11,1,0,0,
564,Taylor Mays,CIN,24,fs/ss,16,3,,,,,,0,0,1,0,0,,17,11,6,0,0,
565,Spencer Paysinger,NYG,24,lb,16,3,,,,,,1,0,1,0,0,,19,11,8,2,0,
566,Corey Peters,ATL,24,de/dt,10,8,0,0,0,0,1,1,0,0,0,0,,15,11,4,0,0,
567,Jordan Pugh,WAS,24,,13,0,0,0,0,0,1,,,,,,1.0,13,11,2,2,1,
568,Jerel Worthy,GNB,22,de,14,4,,,,,,1,0,0,0,0,2.5,14,11,3,4,4,
569,Phillip Adams,OAK,24,rcb,15,2,2,0,0,0,5,0,2,0,0,0,,12,10,2,1,0,
570,Frank Alexander,CAR,23,de,16,3,0,0,0,0,3,0,0,2,0,0,2.5,18,10,8,2,8,
571,Mark Anderson,BUF,29,de,5,4,0,0,0,0,1,,,,,,1.0,12,10,2,2,2,
572,Christian Ballard,MIN,23,,16,0,,,,,,0,1,2,0,0,1.0,16,10,6,1,5,
573,Bront Bird,SDG,23,,5,0,1,0,0,0,3,,,,,,,13,10,3,0,0,
574,Da'Quan Bowers,TAM,22,,10,0,0,0,0,0,1,,,,,,3.0,13,10,3,6,7,
575,Zackary Bowman,CHI,28,,11,0,0,0,0,0,2,0,1,2,1,1,,11,10,1,1,0,
576,Brodrick Bunkley,NOR,29,DT,15,15,0,0,0,0,2,,,,,,2.5,23,10,13,2,3,
577,D.J. Campbell,CAR,23,ss,5,4,0,0,0,0,1,,,,,,,12,10,2,1,0,
578,Shaun Cody,HOU,29,NT,13,12,0,0,0,0,2,,,,,,,17,10,7,0,0,
579,Brandon Deaderick,NWE,25,dt,14,5,0,0,0,0,1,2,0,0,0,0,1.0,18,10,8,2,1,
580,Heath Farwell,SEA,31,,16,0,,,,,,,,,,,,20,10,10,0,0,
581,Dwight Freeney,IND,32,LB,14,14,0,0,0,0,1,1,0,0,0,0,5.0,12,10,2,7,12,
582,Scott Fujita,CLE,33,lb,4,3,,,,,,,,,,,1.0,14,10,4,0,1,
583,Richard Gordon,OAK,25,te,13,1,,,,,,0,0,1,0,0,,10,10,0,0,0,
584,Brandon Harris,HOU,22,,8,0,0,0,0,0,3,,,,,,,14,10,4,0,0,
585,Will Herring,NOR,29,lb,16,1,,,,,,1,0,0,0,0,,13,10,3,0,0,
586,Akiem Hicks,NOR,23,,14,0,0,0,0,0,1,1,0,0,0,0,,20,10,10,2,4,
587,Bruce Irvin,SEA,25,,16,0,,,,,,1,0,1,35,0,8.0,17,10,7,6,19,
588,Mike Jenkins,DAL,27,lcb/rcb,13,2,0,0,0,0,3,,,,,,,14,10,4,0,0,
589,Spencer Johnson,BUF,31,,14,0,0,0,0,0,2,1,0,0,0,0,2.0,19,10,9,2,1,
590,Colin Jones,CAR,25,,15,0,,,,,,,,,,,,14,10,4,0,0,
591,Casey Matthews,PHI,23,lb,16,1,,,,,,,,,,,,11,10,1,0,0,
592,Byron Maxwell,SEA,24,,9,0,0,0,0,0,2,1,0,1,11,0,,14,10,4,0,0,
593,Bryan McCann,MIA,25,,8,0,0,0,0,0,1,,,,,,1.0,10,10,0,1,1,
594,Jesse Nading,HOU,27,,16,0,,,,,,,,,,,,13,10,3,0,0,
595,Mike Peterson,ATL,36,lb,16,3,,,,,,,,,,,,14,10,4,2,4,
596,Jay Ratliff,DAL,31,nt,6,6,,,,,,,,,,,,16,10,6,1,5,
597,George Selvie,JAX,25,,9,0,,,,,,,,,,,1.0,15,10,5,2,3,
598,D.J. Williams,DEN,30,lb,7,1,0,0,0,0,1,,,,,,,14,10,4,2,0,
599,Anthony Allen,BAL,24,,16,0,,,,,,,,,,,,10,9,1,0,0,
600,Stewart Bradley,ARI,29,,16,0,,,,,,,,,,,,11,9,2,0,1,
601,Andre Branch,JAX,23,de,13,3,0,0,0,0,1,1,0,1,0,0,1.0,11,9,2,0,3,
602,Omar Gaither,OAK,28,mlb,7,4,,,,,,,,,,,,14,9,5,2,0,
603,Cory Greenwood,KAN,27,,16,0,,,,,,1,0,1,0,0,,10,9,1,0,0,
604,Sammie Lee Hill,DET,26,dt,15,3,0,0,0,0,3,,,,,,,15,9,6,,,
605,Ramon Humber,NOR,25,,13,0,,,,,,,,,,,,11,9,2,0,0,
606,Nate Irving,DEN,24,,15,0,0,0,0,0,1,,,,,,,13,9,4,0,1,
607,Robert James,ATL,29,,16,0,,,,,,,,,,,,11,9,2,0,0,
608,Edgar Jones,KAN,28,,16,0,,,,,,0,0,2,11,1,,10,9,1,0,0,
609,Shiloh Keo,HOU,25,,16,0,1,1,0,1,1,,,,,,,14,9,5,0,0,
610,Elbert Mack,NOR,26,cb/lcb,7,2,1,73,1,73,6,,,,,,,14,9,5,0,0,
611,Bruce Miller,SFO,25,FB,16,13,,,,,,0,0,1,0,0,,11,9,2,0,0,
612,Marvin Mitchell,MIN,28,lb,11,1,,,,,,1,0,0,0,0,,10,9,1,0,0,
613,Amobi Okoye,CHI,25,,9,0,,,,,,1,0,0,0,0,1.0,12,9,3,2,3,
614,Ashlee Palmer,DET,26,lb,16,2,,,,,,,,,,,,10,9,1,2,0,
615,Kevin Rutland,JAX,24,db,13,1,,,,,,,,,,,,10,9,1,0,0,
616,Brad Smith,BUF,29,wr,15,2,,,,,,0,1,1,-15,0,,12,9,3,0,0,
617,Shaun Smith,KAN,31,,8,0,,,,,,,,,,,,11,9,2,1,0,
618,Isaiah Trufant,NYJ,30,db,9,1,0,0,0,0,2,,,,,,,10,9,1,2,1,
619,Josh Victorian,PIT,24,rcb,4,1,0,0,0,0,3,,,,,,,9,9,0,0,0,
620,Chris White,BUF,23,,15,0,,,,,,,,,,,,11,9,2,0,0,
621,Chris Wilson,WAS,30,,16,0,,,,,,,,,,,0.5,12,9,3,0,2,
622,Al Afalava,TEN,25,ss,12,2,1,0,0,0,1,,,,,,,15,8,7,0,0,
623,Robert Ayers,DEN,27,,15,0,,,,,,,,,,,2.0,16,8,8,5,7,
624,Jackie Battle,SDG,29,rb,16,5,,,,,,,,,,,,11,8,3,1,0,
625,Nick Bellore,NYJ,23,,16,0,,,,,,0,1,1,0,0,,10,8,2,0,0,
626,Roc Carmichael,HOU,24,,6,0,0,0,0,0,1,,,,,,,9,8,1,0,0,
627,Josh Cribbs,CLE,29,wr,16,2,,,,,,0,6,2,-18,0,,9,8,1,0,0,
628,Vinny Curry,PHI,24,,6,0,,,,,,,,,,,,9,8,1,1,0,
629,L.J. Fort,CLE,22,lb,16,1,1,10,0,10,3,,,,,,1.0,13,8,5,1,2,
630,Chris Gamble,CAR,29,lcb,4,4,0,0,0,0,2,,,,,,,15,8,7,0,0,
631,Kedric Golston,WAS,29,,16,0,,,,,,,,,,,,16,8,8,3,1,
632,David Jones,WAS,27,,5,0,,,,,,,,,,,,8,8,0,0,0,
633,Frank Kearse,CAR,24,dt/nt,8,4,,,,,,,,,,,1.0,13,8,5,1,1,
634,Mike Neal,GNB,25,de,11,1,,,,,,,,,,,4.5,11,8,3,6,6,
635,Montell Owens,JAX,28,fb/rb,13,4,,,,,,,,,,,,8,8,0,0,0,
636,Darrelle Revis,NYJ,27,cb,2,2,1,1,0,1,3,0,0,1,0,0,,11,8,3,0,0,
637,Courtney Roby,NOR,29,,13,0,,,,,,,,,,,,10,8,2,0,0,
638,Emmanuel Stephens,CLE,25,,8,0,,,,,,1,0,0,0,0,1.0,9,8,1,0,1,
639,Trevin Wade,CLE,23,,13,0,0,0,0,0,1,,,,,,,11,8,3,0,0,
640,Anthony Walters,CHI,24,fs,16,1,,,,,,0,0,1,0,0,,8,8,0,2,0,
641,Antwan Barnes,SDG,28,,11,0,,,,,,1,0,2,1,0,3.0,9,7,2,4,4,
642,Sergio Brown,IND,24,,16,0,0,0,0,0,1,,,,,,,11,7,4,0,0,
643,David Carter,ARI,25,de/dt/nt,16,4,0,0,0,0,1,,,,,,,12,7,5,1,0,
644,Sean Considine,BAL,31,,16,0,,,,,,,,,,,,9,7,2,0,0,
645,Zach Diles,TEN,27,mlb,6,1,,,,,,,,,,,,11,7,4,0,0,
646,Ron Edwards,CAR,33,NT,11,11,,,,,,,,,,,1.0,14,7,7,1,1,
647,Antonio Garay,SDG,33,,8,0,,,,,,,,,,,1.0,16,7,9,1,3,
648,Justin Hickman,IND,27,,12,0,,,,,,,,,,,,12,7,5,2,1,
649,Phillip Hunt,PHI,26,,13,0,,,,,,,,,,,1.0,7,7,0,1,1,
650,Chris Johnson,BAL,33,cb,5,1,,,,,,1,0,0,0,0,,7,7,0,0,0,
651,Jeron Johnson,SEA,24,,16,0,,,,,,1,0,0,0,0,2.0,12,7,5,2,6,
652,Jason Jones,SEA,26,,12,0,0,0,0,0,4,0,0,1,3,0,3.0,10,7,3,2,5,
653,Emmanuel Lamur,CIN,23,,9,0,0,0,0,0,1,,,,,,,11,7,4,1,0,
654,Ricardo Mathews,IND,25,de/dt,16,5,0,0,0,0,1,,,,,,,13,7,6,0,1,
655,Joe Mays,DEN,27,mlb,6,4,,,,,,,,,,,0.5,19,7,12,0,1,
656,Shea McClellin,CHI,23,,14,0,,,,,,,,,,,2.5,14,7,7,3,6,
657,Drake Nevis,IND,23,dt,9,3,,,,,,,,,,,1.0,16,7,9,2,2,
658,Kassim Osgood,DET,32,,16,0,,,,,,0,0,1,0,0,,7,7,0,0,0,
659,Charlie Peprah,DAL,29,ss,5,1,1,27,0,27,2,,,,,,,11,7,4,0,0,
660,Brady Poppinga,DAL,33,lb,4,1,0,0,0,0,1,,,,,,,12,7,5,0,0,
661,Michael Robinson,SEA,29,fb/wr,16,6,,,,,,1,0,0,0,0,,10,7,3,0,0,
662,Jordan Senn,CAR,28,,16,0,,,,,,,,,,,,9,7,2,0,0,
663,Derrick Shelby,MIA,23,,16,0,,,,,,,,,,,,8,7,1,0,3,
664,Marcus Sherels,MIN,25,,16,0,0,0,0,0,1,0,1,1,0,0,,9,7,2,0,0,
665,Anthony Sherman,ARI,24,fb,13,4,,,,,,1,0,1,11,0,,8,7,1,0,0,
666,Alphonso Smith,DET,27,,4,0,0,0,0,0,2,,,,,,,8,7,1,0,0,
667,Jason Snelling,ATL,29,fb,16,2,,,,,,0,1,0,0,0,,7,7,0,0,0,
668,Marcus Spears,DAL,29,dt,15,6,0,0,0,0,1,,,,,,1.0,25,7,18,2,1,
669,Martin Tevaseu,IND,25,nt,13,2,,,,,,,,,,,,12,7,5,3,4,
670,Tracy White,NWE,31,lb,11,1,,,,,,,,,,,,11,7,4,0,1,
671,Matt Willis,DEN,28,,15,0,,,,,,,,,,,,7,7,0,0,0,
672,Willie Young,DET,27,,16,0,0,0,0,0,1,,,,,,,11,7,4,1,4,
673,Patrick Bailey,TEN,27,,12,0,,,,,,,,,,,,8,6,2,0,0,
674,Nate Collins,CHI,25,,9,0,0,0,0,0,1,,,,,,,11,6,5,1,1,
675,Blake Costanzo,CHI,28,lb,14,1,,,,,,,,,,,,9,6,3,0,0,
676,Shaun Draughn,KAN,25,,16,0,,,,,,1,2,1,0,0,,6,6,0,0,0,
677,Nick Eason,ARI,32,dt,16,1,,,,,,,,,,,1.0,9,6,3,1,4,
678,Ray Edwards,ATL,27,de,9,4,,,,,,0,0,2,26,0,,9,6,3,2,2,
679,Justin Francis,NWE,23,,10,0,,,,,,,,,,,3.0,9,6,3,4,7,
680,Anthony Gaitor,TAM,24,cb/rcb,4,2,0,0,0,0,4,,,,,,,7,6,1,0,0,
681,Brent Grimes,ATL,29,cb,1,1,,,,,,,,,,,,6,6,0,0,0,
682,Stanley Havili,PHI,25,fb,15,2,,,,,,,,,,,,7,6,1,0,0,
683,Vonnie Holliday,ARI,37,de,16,1,,,,,,0,0,1,0,0,,14,6,8,1,2,
684,Ishmaa'ily Kitchen,CLE,24,,15,0,,,,,,,,,,,,17,6,11,1,1,
685,Jeremy Lane,SEA,22,rcb,13,3,,,,,,,,,,,,11,6,5,1,1,
686,Ruvell Martin,BUF,30,,14,0,,,,,,,,,,,,7,6,1,0,0,
687,Cliff Matthews,ATL,23,,10,0,,,,,,,,,,,,6,6,0,0,0,
688,Turk McBride,NOR,27,,7,0,0,0,0,0,1,,,,,,,6,6,0,0,5,
689,Tony McDaniel,MIA,27,,11,0,0,0,0,0,1,0,0,1,0,0,0.5,11,6,5,0,2,
690,Terrence McGee,BUF,32,,7,0,0,0,0,0,2,,,,,,,8,6,2,0,0,
691,Marlon Moore,MIA,25,wr,14,2,,,,,,,,,,,,7,6,1,0,0,
692,Mike Morgan,SEA,24,lb,16,1,,,,,,,,,,,,12,6,6,1,0,
693,Niles Paul,WAS,23,fb/te,16,4,,,,,,0,1,0,0,0,,9,6,3,0,0,
694,Kheeston Randall,MIA,23,,12,0,,,,,,,,,,,,8,6,2,0,0,
695,Mike Rivera,2TM,26,,11,1,,,,,,,,,,,,9,6,3,0,0,
696,David Sims,PHI,26,ss,15,1,0,0,0,0,1,,,,,,,8,6,2,1,0,
697,Darian Stewart,STL,24,,12,0,,,,,,,,,,,,6,6,0,0,0,
698,Ryan Taylor,GNB,25,te,16,1,,,,,,,,,,,,8,6,2,0,0,
699,Dave Tollefson,OAK,31,,15,0,,,,,,,,,,,0.5,8,6,2,3,2,
700,Reggie Wayne,IND,34,WR,16,15,,,,,,0,1,1,0,0,,6,6,0,0,0,
701,Jarius Wynn,TEN,26,,7,0,0,0,0,0,1,,,,,,2.0,6,6,0,4,2,
702,Marvin Austin,NYG,23,,8,0,,,,,,,,,,,,8,5,3,0,0,
703,Christo Bilukidi,OAK,23,,13,0,0,0,0,0,1,,,,,,,8,5,3,1,0,
704,Ras-I Dowling,NWE,24,,7,0,0,0,0,0,1,,,,,,,7,5,2,1,0,
705,Larry English,SDG,26,,14,0,,,,,,0,0,1,0,0,1.5,11,5,6,1,2,
706,Jonathan Freeny,MIA,23,,16,0,,,,,,,,,,,,7,5,2,0,0,
707,Sione Fua,CAR,24,nt,13,1,,,,,,1,0,0,0,0,,13,5,8,0,0,
708,Robert Golden,PIT,22,,15,0,,,,,,,,,,,,5,5,0,2,2,
709,Andrew Hawkins,CIN,26,wr,14,2,,,,,,0,1,0,0,0,,5,5,0,0,0,
710,Kellen Heard,2TM,27,,11,0,,,,,,,,,,,,6,5,1,3,1,
711,Doug Hogue,2TM,23,,14,0,,,,,,,,,,,,6,5,1,0,0,
712,LeQuan Lewis,2TM,23,,8,0,1,0,0,0,2,,,,,,,6,5,1,0,0,
713,Stefan Logan,DET,31,,16,0,,,,,,0,6,3,0,0,,5,5,0,1,0,
714,Chris Maragos,SEA,25,,16,0,,,,,,,,,,,,11,5,6,1,1,
715,Andre Neblett,CAR,24,dt/nt,11,2,,,,,,,,,,,0.5,7,5,2,0,2,
716,Brian Orakpo,WAS,26,rolb,2,2,0,0,0,0,3,1,0,0,0,0,1.0,5,5,0,0,1,
717,Jerrell Powe,KAN,25,,9,0,,,,,,,,,,,,6,5,1,1,0,
718,Bilal Powell,NYJ,24,rb,14,2,,,,,,0,0,1,0,0,,5,5,0,0,0,
719,Dante Rosario,SDG,28,te,13,2,,,,,,0,1,1,0,0,,5,5,0,0,0,
720,Tyler Sash,NYG,24,,7,0,,,,,,,,,,,,8,5,3,0,0,
721,Trevor Scott,NWE,28,de,14,2,,,,,,1,0,0,0,0,3.0,11,5,6,2,5,
722,Greg Scruggs,SEA,22,,11,0,0,0,0,0,1,,,,,,2.0,6,5,1,1,6,
723,D'Anthony Smith,JAX,24,lb,8,0,,,,,,,,,,,,9,5,4,0,1,
724,Daryl Smith,JAX,30,,2,2,,,,,,,,,,,,6,5,1,0,1,
725,Craig Steltz,CHI,26,,13,0,,,,,,1,0,0,0,0,,6,5,1,0,0,
726,Devon Still,CIN,23,,8,0,,,,,,1,0,0,0,0,0.5,14,5,9,1,1,
727,Ronald Talley,ARI,26,de,3,1,0,0,0,0,1,,,,,,1.0,8,5,3,1,1,
728,Adrian Tracy,NYG,25,,16,0,,,,,,1,0,0,0,0,1.0,7,5,2,1,1,
729,Justin Tryon,NYG,28,,16,0,,,,,,0,0,1,0,0,,6,5,1,0,0,
730,Delanie Walker,SFO,28,te,16,4,,,,,,0,1,0,0,0,,6,5,1,0,0,
731,Eric Weems,CHI,27,wr,16,1,,,,,,0,1,3,1,0,,8,5,3,0,0,
732,Corey Williams,DET,32,dt,7,5,,,,,,1,0,0,0,0,2.0,9,5,4,3,5,
733,Frank Zombo,GNB,25,,7,0,,,,,,,,,,,,8,5,3,0,0,
734,Mario Addison,3TM,25,,12,1,,,,,,1,0,0,0,0,1.0,4,4,0,0,1,
735,Miles Austin,DAL,28,WR,16,15,,,,,,0,1,0,0,0,,4,4,0,0,0,
736,Baron Batch,PIT,25,,12,0,,,,,,,,,,,,4,4,0,0,0,
737,Robert Blanton,MIN,23,,13,0,,,,,,,,,,,,5,4,1,0,0,
738,Omar Bolden,DEN,24,,16,0,0,0,0,0,1,0,1,0,0,0,,4,4,0,0,0,
739,Nate Chandler,CAR,23,,10,0,0,0,0,0,1,0,0,1,0,0,,6,4,2,0,2,
740,Scott Chandler,BUF,27,TE,15,13,,,,,,0,2,1,0,0,,4,4,0,0,0,
741,Chimdi Chekwa,OAK,24,,3,0,,,,,,1,0,0,0,0,,4,4,0,0,0,
742,Terrance Copper,KAN,30,,15,0,,,,,,1,0,0,0,0,,5,4,1,0,0,
743,Owen Daniels,HOU,30,TE,15,14,,,,,,,,,,,,4,4,0,0,0,
744,Antonio Dixon,2TM,27,,3,0,,,,,,,,,,,,6,4,2,0,0,
745,Glenn Dorsey,KAN,27,de,4,4,,,,,,,,,,,,7,4,3,1,0,
746,Brandon Hughes,PHI,26,,16,0,0,0,0,0,2,0,0,1,0,0,,5,4,1,0,0,
747,Brandon Johnson,PIT,29,,14,0,,,,,,,,,,,,10,4,6,0,0,
748,Karl Klug,TEN,24,dt,16,1,0,0,0,0,1,,,,,,3.5,7,4,3,3,6,
749,Markus Kuhn,NYG,26,rdt,10,1,0,0,0,0,4,,,,,,,8,4,4,0,0,
750,Greg Little,CLE,23,WR,16,16,,,,,,,,,,,,4,4,0,0,0,
751,Brandon Marshall,CHI,28,WR,16,16,,,,,,0,2,1,0,0,,4,4,0,0,0,
752,Derrick Martin,NWE,27,,5,0,,,,,,,,,,,1.0,5,4,1,1,1,
753,Steve McLendon,PIT,26,,16,0,,,,,,1,0,0,0,0,2.0,7,4,3,2,3,
754,Troy Nolan,3TM,26,,8,1,,,,,,,,,,,,5,4,1,0,0,
755,Jacques Reeves,KAN,30,lcb,2,1,,,,,,,,,,,,4,4,0,0,0,
756,Brian Rolle,PHI,24,,4,0,,,,,,,,,,,,4,4,0,0,0,
757,Neiko Thorpe,KAN,22,,9,0,,,,,,,,,,,,4,4,0,0,0,
758,Anthony Toribio,KAN,27,,11,0,,,,,,,,,,,,5,4,1,0,0,
759,Raymond Ventrone,CLE,26,,12,0,,,,,,,,,,,,6,4,2,0,0,
760,Armando Allen,CHI,23,,15,0,,,,,,,,,,,,5,3,2,0,0,
761,Jason Allen,CIN,29,,4,0,,,,,,,,,,,,3,3,0,0,0,
762,Matt Asiata,MIN,25,,16,0,,,,,,,,,,,,4,3,1,0,0,
763,David Ausberry,OAK,25,,16,0,,,,,,0,0,1,0,0,,6,3,3,1,0,
764,Jason Avant,PHI,29,wr,14,6,,,,,,0,1,0,0,0,,3,3,0,0,0,
765,Johnson Bademosi,CLE,22,,16,0,0,0,0,0,1,,,,,,,3,3,0,0,0,
766,Allen Bailey,KAN,23,de,10,1,,,,,,0,0,1,1,0,,5,3,2,0,0,
767,Cedric Benson,GNB,30,rb,5,5,,,,,,0,1,0,0,0,,3,3,0,0,0,
768,Bryan Braman,HOU,25,,14,0,,,,,,,,,,,,5,3,2,0,0,
769,Antonio Brown,PIT,24,WR,13,10,,,,,,0,4,2,0,0,,3,3,0,0,0,
770,Chris Carr,SDG,29,,9,0,,,,,,,,,,,,4,3,1,0,0,
771,Chris Carter,PIT,23,rolb,8,3,0,0,0,0,1,,,,,,,8,3,5,0,0,
772,Barry Church,DAL,24,ss,3,3,,,,,,0,0,1,6,0,,5,3,2,0,0,
773,Dallas Clark,TAM,33,te,16,7,,,,,,,,,,,,3,3,0,0,0,
774,Demarcus Dobbs,SFO,25,,12,0,,,,,,,,,,,,5,3,2,0,0,
775,Anthony Fasano,MIA,28,TE,16,16,,,,,,,,,,,,3,3,0,0,0,
776,Brandon Fields,MIA,28,P,16,0,,,,,,0,1,1,-10,0,,3,3,0,0,0,
777,Clifton Geathers,IND,25,,8,0,,,,,,,,,,,1.0,5,3,2,2,1,
