Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,Lng,R/G,Y/G,Fmb
25,LaMont Jordan,OAK,27,RB,14,14,103,70,68.0%,563,8.0,2,28,5.0,40.2,2
26,Keenan McCardell,SDG,35,WR,16,16,108,70,64.8%,917,13.1,9,54,4.4,57.3,0
27,Jimmy Smith,JAX,36,WR,16,16,128,70,54.7%,1023,14.6,6,45,4.4,63.9,0
28,Donte' Stallworth,NOR,25,WR,16,13,129,70,54.3%,945,13.5,7,43,4.4,59.1,1
29,Antonio Bryant,CLE,24,WR,16,15,123,69,56.1%,1009,14.6,4,54,4.3,63.1,1
30,Hines Ward,PIT,29,FL/wr,15,15,114,69,60.5%,975,14.1,11,85,4.6,65.0,1
31,Jermaine Wiggins,MIN,30,RB,16,8,92,69,75.0%,568,8.2,1,24,4.3,35.5,0
32,Eddie Kennison,KAN,32,WR,16,16,108,68,63.0%,1102,16.2,5,55,4.3,68.9,1
33,Bobby Engram,SEA,32,WR,13,13,97,67,69.1%,778,11.6,3,56,5.2,59.8,2
34,Jason Witten,DAL,23,TE,16,16,89,66,74.2%,757,11.5,6,34,4.1,47.3,0
35,Alge Crumpler,ATL,28,TE,16,16,118,65,55.1%,877,13.5,5,48,4.1,54.8,1
36,Jeremy Shockey,NYG,25,TE,15,15,121,65,53.7%,891,13.7,7,59,4.3,59.4,0
37,Muhsin Muhammad,CHI,32,WR,15,15,136,64,47.1%,750,11.7,4,33,4.3,50.0,0
38,Andre Johnson,HOU,24,WR,13,13,114,63,55.3%,688,10.9,2,53,4.8,52.9,1
39,Terry Glenn,DAL,31,WR,16,16,119,62,52.1%,1136,18.3,7,71,3.9,71.0,0
40,L.J. Smith,PHI,25,TE,16,16,107,61,57.0%,682,11.2,3,48,3.8,42.6,1
41,Brian Westbrook,PHI,26,RB,12,12,96,61,63.5%,616,10.1,4,62,5.1,51.3,0
42,Kevin Curtis,STL,27,WR,16,9,97,60,61.9%,801,13.4,6,83,3.8,50.1,2
43,Randy McMichael,MIA,26,TE,16,16,104,60,57.7%,582,9.7,5,30,3.8,36.4,1
44,Randy Moss,OAK,28,WR,16,15,123,60,48.8%,1005,16.8,8,79,3.8,62.8,0
45,Amani Toomer,NYG,31,WR,16,15,109,60,55.0%,684,11.4,7,37,3.8,42.8,0
46,David Givens,NWE,25,WR,13,10,96,59,61.5%,738,12.5,2,40,4.5,56.8,0
47,Drew Bennett,TEN,27,WR,13,10,109,58,53.2%,738,12.7,4,55,4.5,56.8,0
48,Eric Parker,SDG,26,WR,15,9,80,57,71.3%,725,12.7,3,49,3.8,48.3,2
49,Jabar Gaffney,HOU,25,fb/WR,16,13,90,55,61.1%,492,8.9,2,29,3.4,30.8,0
50,Joe Jurevicius,SEA,31,WR,16,12,84,55,65.5%,694,12.6,10,52,3.4,43.4,1
51,Erron Kinney,TEN,28,TE,14,14,72,55,76.4%,543,9.9,2,27,3.9,38.8,0
52,Ben Troupe,TEN,23,TE,15,11,80,55,68.8%,530,9.6,4,35,3.7,35.3,2
53,Tiki Barber,NYG,30,RB,16,16,70,54,77.1%,530,9.8,2,48,3.4,33.1,1
54,Chris Perry,CIN,24,rb,14,2,62,51,82.3%,328,6.4,2,28,3.6,23.4,2
55,LaDainian Tomlinson,SDG,26,RB,16,16,77,51,66.2%,370,7.3,2,41,3.2,23.1,3
56,Brian Finneran,ATL,29,wr,16,7,81,50,61.7%,611,12.2,2,53,3.1,38.2,0
57,Travis Taylor,MIN,26,WR,16,13,90,50,55.6%,604,12.1,4,31,3.1,37.8,1
58,Antonio Chatman,GNB,26,wr,16,3,86,49,57.0%,549,11.2,4,25,3.1,34.3,0
59,Joe Horn,NOR,33,WR,13,13,103,49,47.6%,654,13.3,1,30,3.8,50.3,2
60,Lee Evans,BUF,24,WR,16,15,92,48,52.2%,743,15.5,7,65,3.0,46.4,0
61,Tony Fisher,GNB,26,rb,14,4,65,48,73.8%,347,7.2,1,15,3.4,24.8,2
62,Greg Lewis,PHI,25,WR,16,16,105,48,45.7%,561,11.7,1,34,3.0,35.1,0
63,Brandon Lloyd,SFO,24,WR,16,15,109,48,44.0%,733,15.3,5,89,3.0,45.8,1
64,Terrell Owens,PHI,32,wr,7,7,92,47,51.1%,763,16.2,6,91,6.7,109.0,0
65,Shaun McDonald,STL,24,wr,16,2,74,46,62.2%,523,11.4,0,31,2.9,32.7,1
66,Marcus Pollard,DET,33,TE,16,16,79,46,58.2%,516,11.2,3,86,2.9,32.3,1
67,Jerramy Stevens,SEA,26,TE,16,11,68,45,66.2%,554,12.3,5,35,2.8,34.6,0
68,Roy Williams,DET,24,WR,13,12,94,45,47.9%,687,15.3,8,51,3.5,52.8,0
69,Mark Clayton,BAL,23,WR,14,10,87,44,50.6%,471,10.7,2,47,3.1,33.6,0
70,Marshall Faulk,STL,32,rb,16,1,58,44,75.9%,291,6.6,1,18,2.8,18.2,2
71,Edgerrin James,IND,27,RB,15,15,50,44,88.0%,337,7.7,1,20,2.9,22.5,2
72,Reggie Brown,PHI,24,WR,16,11,79,43,54.4%,571,13.3,4,56,2.7,35.7,1
73,Steve Heiden,CLE,29,TE,15,13,60,43,71.7%,401,9.3,3,62,2.9,26.7,0
74,Steven Jackson,STL,22,RB,15,15,55,43,78.2%,320,7.4,2,27,2.9,21.3,3
75,Justin McCareins,NYJ,27,FL/wr,16,16,102,43,42.2%,713,16.6,2,45,2.7,44.6,0
76,Ashley Lelie,DEN,25,WR,16,13,88,42,47.7%,770,18.3,1,56,2.6,48.1,0
77,Dennis Northcutt,CLE,28,wr,16,7,77,42,54.5%,441,10.5,2,58,2.6,27.6,0
78,Alex Smith,TAM,23,TE,16,10,61,41,67.2%,367,9.0,2,24,2.6,22.9,0
79,Brandon Stokley,IND,29,wr,15,4,67,41,61.2%,543,13.2,1,45,2.7,36.2,0
80,Chester Taylor,BAL,26,rb,15,1,53,41,77.4%,292,7.1,1,20,2.7,19.5,3
81,Ernest Wilford,JAX,26,WR,16,8,74,41,55.4%,681,16.6,7,39,2.6,42.6,0
82,Bryant Johnson,ARI,24,wr,14,4,72,40,55.6%,432,10.8,1,41,2.9,30.9,0
83,Scottie Vines,DET,26,WR,13,11,71,40,56.3%,417,10.4,0,40,3.1,32.1,0
84,Marty Booker,MIA,29,WR,15,12,86,39,45.3%,686,17.6,3,60,2.6,45.7,0
85,Troy Brown,NWE,34,wr,13,3,59,39,66.1%,466,11.9,2,71,3.0,35.8,0
86,Reuben Droughns,CLE,27,RB,16,16,56,39,69.6%,369,9.5,0,51,2.4,23.1,6
87,Heath Miller,PIT,23,TE,16,15,52,39,75.0%,459,11.8,6,50,2.4,28.7,0
88,Domanick Williams,HOU,25,RB,11,11,48,39,81.3%,337,8.6,4,33,3.5,30.6,2
89,Darrell Jackson,SEA,27,wr,6,6,55,38,69.1%,482,12.7,3,48,6.3,80.3,0
90,Shawn Bryson,DET,29,fb/rb,16,2,47,37,78.7%,284,7.7,0,63,2.3,17.8,1
91,Dallas Clark,IND,26,TE,15,14,52,37,71.2%,488,13.2,4,56,2.5,32.5,0
92,Doug Gabriel,OAK,25,wr,14,2,72,37,51.4%,554,15.0,3,38,2.6,39.6,0
93,Mewelde Moore,MIN,23,RB,16,8,49,37,75.5%,339,9.2,2,29,2.3,21.2,2
94,Jeb Putzier,DEN,26,te/wr,16,4,58,37,63.8%,481,13.0,0,32,2.3,30.1,1
95,Bo Scaife,TEN,24,te,16,5,56,37,66.1%,273,7.4,2,19,2.3,17.1,0
96,Isaac Bruce,STL,33,WR,11,10,71,36,50.7%,525,14.6,3,46,3.3,47.7,0
97,Michael Jenkins,ATL,23,WR,14,12,71,36,50.7%,508,14.1,3,58,2.6,36.3,1
98,Matt Jones,JAX,22,wr,16,1,69,36,52.2%,432,12.0,5,42,2.3,27.0,2
99,Samie Parker,KAN,24,WR,12,9,58,36,62.1%,533,14.8,3,49,3.0,44.4,2
100,Michael Pittman,TAM,30,rb,16,4,46,36,78.3%,300,8.3,1,41,2.3,18.8,1
101,Ike Hilliard,TAM,29,wr,16,2,53,35,66.0%,282,8.1,1,22,2.2,17.6,0
102,Zachary Hilton,NOR,25,te,15,6,56,35,62.5%,396,11.3,1,29,2.3,26.4,0
103,Julius Jones,DAL,24,RB,13,12,45,35,77.8%,218,6.2,0,26,2.7,16.8,4
104,Antwaan Randle El,PIT,26,SE/wr,16,15,69,35,50.7%,558,15.9,1,63,2.2,34.9,4
105,Marcel Shipp,ARI,27,RB,15,11,44,35,79.5%,255,7.3,0,28,2.3,17.0,4
106,Aaron Stecker,NOR,30,rb,15,4,48,35,72.9%,281,8.0,0,41,2.3,18.7,3
107,Reggie Williams,JAX,22,wr,16,7,63,35,55.6%,445,12.7,0,41,2.2,27.8,2
108,Obafemi Ayanbadejo,ARI,30,fb,16,2,45,34,75.6%,231,6.8,0,18,2.1,14.4,1
109,Corey Bradford,HOU,30,wr,16,6,66,34,51.5%,436,12.8,5,50,2.1,27.3,0
110,DeShaun Foster,CAR,25,fb/rb,15,5,48,34,70.8%,372,10.9,1,47,2.3,24.8,2
111,Az-Zahir Hakim,NOR,28,wr,12,2,58,34,58.6%,489,14.4,2,42,2.8,40.8,1
112,Dante Hall,KAN,27,wr,16,2,51,34,66.7%,436,12.8,3,52,2.1,27.3,5
113,Larry Johnson,KAN,26,RB,16,9,49,33,67.3%,343,10.4,1,36,2.1,21.4,5
114,Donald Lee,GNB,25,te,15,5,55,33,60.0%,294,8.9,2,27,2.2,19.6,0
115,Arnaz Battle,SFO,25,WR,10,8,54,32,59.3%,363,11.3,3,39,3.2,36.3,1
116,Ronnie Brown,MIA,24,RB,15,14,47,32,68.1%,232,7.3,1,38,2.1,15.5,4
117,Michael Clayton,TAM,23,WR,14,10,55,32,58.2%,372,11.6,0,41,2.3,26.6,1
118,Braylon Edwards,CLE,22,wr,10,7,59,32,54.2%,512,16.0,3,80,3.2,51.2,0
119,Jamal Lewis,BAL,26,RB,15,15,44,32,72.7%,191,6.0,1,15,2.1,12.7,5
120,Alvin Pearman,JAX,23,,16,0,36,32,88.9%,240,7.5,0,19,2.0,15.0,4
121,Josh Reed,BUF,25,wr,16,6,53,32,60.4%,449,14.0,2,51,2.0,28.1,0
122,Kevan Barlow,SFO,26,RB,12,12,42,31,73.8%,241,7.8,0,24,2.6,20.1,2
123,Justin Gage,CHI,24,WR,15,11,55,31,56.4%,346,11.2,2,25,2.1,23.1,0
124,Chris Henry,CIN,22,wr,14,5,50,31,62.0%,422,13.6,6,47,2.2,30.1,2
125,Marcus Robinson,MIN,30,WR,15,9,57,31,54.4%,515,16.6,5,68,2.1,34.3,0
126,Nate Burleson,MIN,24,WR,12,9,52,30,57.7%,328,10.9,1,20,2.5,27.3,0
127,William Henderson,GNB,34,FB,16,8,34,30,88.2%,264,8.8,0,32,1.9,16.5,1
128,Clinton Portis,WAS,24,RB,16,16,41,30,73.2%,216,7.2,0,23,1.9,13.5,3
129,Warrick Dunn,ATL,30,RB,16,16,37,29,78.4%,220,7.6,1,24,1.8,13.8,3
130,Kevin Faulk,NWE,29,rb,8,2,37,29,78.4%,260,9.0,0,23,3.6,32.5,3
131,Doug Jolley,NYJ,26,te,16,7,50,29,58.0%,324,11.2,1,60,1.8,20.3,1
132,Ben Watson,NWE,25,TE,15,9,54,29,53.7%,441,15.2,4,35,1.9,29.4,1
133,Wes Welker,MIA,24,wr,16,1,52,29,55.8%,434,15.0,0,47,1.8,27.1,5
134,Roddy White,ATL,24,WR,16,8,69,29,42.0%,446,15.4,3,54,1.8,27.9,1
135,Mike Williams,DET,21,wr,14,4,57,29,50.9%,350,12.1,1,49,2.1,25.0,2
136,Adam Bergen,ARI,22,TE,16,9,43,28,65.1%,270,9.6,1,32,1.8,16.9,0
137,Reche Caldwell,SDG,26,wr,16,2,43,28,65.1%,352,12.6,1,43,1.8,22.0,2
138,D.J. Hackett,SEA,24,wr,13,3,43,28,65.1%,400,14.3,2,47,2.2,30.8,0
139,Willis McGahee,BUF,24,RB,16,15,37,28,75.7%,178,6.4,0,19,1.8,11.1,1
140,Jerald Sowell,NYJ,31,FB,16,14,38,28,73.7%,155,5.5,2,28,1.8,9.7,1
141,Michael Bennett,MIN,27,rb,16,6,31,27,87.1%,124,4.6,2,20,1.7,7.8,5
142,Robert Ferguson,GNB,26,wr,11,7,57,27,47.4%,366,13.6,3,51,2.5,33.3,0
143,David Martin,GNB,26,TE,12,8,39,27,69.2%,224,8.3,3,21,2.3,18.7,0
144,Thomas Jones,CHI,27,RB,15,15,39,26,66.7%,143,5.5,0,41,1.7,9.5,2
145,Cedrick Wilson,PIT,27,fl,16,1,53,26,49.1%,451,17.3,0,46,1.6,28.2,1
146,Mike Alstott,TAM,32,fb,16,7,38,25,65.8%,222,8.9,1,24,1.6,13.9,0
147,J.J. Arrington,ARI,22,rb,15,5,34,25,73.5%,139,5.6,0,15,1.7,9.3,1
148,Chris Brown,TEN,24,RB,15,14,37,25,67.6%,327,13.1,2,57,1.7,21.8,4
149,Keary Colbert,CAR,23,WR,16,16,55,25,45.5%,282,11.3,2,42,1.6,17.6,1
150,Bubba Franks,GNB,27,TE,10,8,39,25,64.1%,207,8.3,1,24,2.5,20.7,0
151,Ricky Proehl,CAR,37,,16,0,50,25,50.0%,441,17.6,4,69,1.6,27.6,0
152,Courtney Anderson,OAK,25,TE,14,13,48,24,50.0%,303,12.6,3,36,1.7,21.6,1
153,Desmond Clark,CHI,28,TE,16,16,49,24,49.0%,229,9.5,2,31,1.5,14.3,0
154,Frisman Jackson,CLE,26,,12,0,41,24,58.5%,287,12.0,1,68,2.0,23.9,0
155,Curtis Martin,NYJ,32,RB,12,12,30,24,80.0%,118,4.9,0,14,2.0,9.8,2
156,Lorenzo Neal,SDG,35,FB,16,15,29,24,82.8%,145,6.0,1,21,1.5,9.1,0
157,Marcellus Rivers,HOU,27,te,16,5,35,24,68.6%,168,7.0,0,20,1.5,10.5,0
158,Troy Williamson,MIN,22,wr,14,3,52,24,46.2%,372,15.5,2,56,1.7,26.6,0
159,Rudi Johnson,CIN,26,RB,16,14,30,23,76.7%,90,3.9,0,15,1.4,5.6,1
160,Brandon Jones,TEN,23,WR,10,8,47,23,48.9%,299,13.0,2,38,2.3,29.9,0
161,Dane Looker,STL,29,,16,0,27,23,85.2%,237,10.3,0,23,1.4,14.8,0
162,Kris Mangum,CAR,32,TE,14,9,35,23,65.7%,202,8.8,2,24,1.6,14.4,0
163,Tyrone Calico,TEN,25,wr,12,6,42,22,52.4%,191,8.7,0,18,1.8,15.9,1
164,Patrick Crayton,DAL,26,,11,0,35,22,62.9%,341,15.5,2,63,2.0,31.0,3
165,Corey Dillon,NWE,31,RB,12,10,26,22,84.6%,181,8.2,1,25,1.8,15.1,1
166,Devery Henderson,NOR,23,wr,15,3,50,22,44.0%,343,15.6,3,66,1.5,22.9,0
167,Jim Kleinsasser,MIN,28,TE,16,16,28,22,78.6%,171,7.8,0,15,1.4,10.7,1
168,Patrick Pass,NWE,28,fb/rb,12,4,30,22,73.3%,227,10.3,0,39,1.8,18.9,2
169,David Patten,WAS,31,wr,9,7,53,22,41.5%,217,9.9,0,32,2.4,24.1,0
170,Koren Robinson,MIN,25,wr,14,5,37,22,59.5%,347,15.8,1,80,1.6,24.8,2
171,Mack Strong,SEA,34,fb,16,6,27,22,81.5%,166,7.5,0,27,1.4,10.4,0
172,Jonathan Wells,HOU,26,fb/rb,15,6,27,22,81.5%,179,8.1,0,20,1.5,11.9,1
173,Charlie Adams,DEN,26,wr,16,2,36,21,58.3%,203,9.7,0,21,1.3,12.7,4
174,Stephen Alexander,DEN,30,TE,16,15,36,21,58.3%,170,8.1,1,15,1.3,10.6,0
175,Justin Griffith,ATL,25,FB,16,15,34,21,61.8%,111,5.3,3,17,1.3,6.9,1
176,Priest Holmes,KAN,32,rb,7,7,32,21,65.6%,197,9.4,1,60,3.0,28.1,1
177,Johnnie Morton,SFO,34,WR,13,10,44,21,47.7%,288,13.7,0,30,1.6,22.2,0
178,Artose Pinner,DET,27,rb,16,2,25,21,84.0%,181,8.6,0,24,1.3,11.3,0
179,Courtney Roby,TEN,22,wr,13,6,43,21,48.8%,289,13.8,1,32,1.6,22.2,1
180,Roydell Williams,TEN,24,wr,10,2,39,21,53.8%,299,14.2,2,50,2.1,29.9,0
181,Kevin Jones,DET,23,RB,13,13,28,20,71.4%,109,5.5,0,28,1.5,8.4,2
182,Daniel Wilcox,BAL,28,te,13,3,28,20,71.4%,154,7.7,1,17,1.5,11.8,0
183,Cadillac Williams,TAM,23,RB,14,14,25,20,80.0%,81,4.1,0,15,1.4,5.8,3
184,Mark Campbell,BUF,30,TE,14,10,29,19,65.5%,139,7.3,0,27,1.4,9.9,0
185,Jerricho Cotchery,NYJ,23,wr,16,1,32,19,59.4%,251,13.2,0,45,1.2,15.7,2
186,Tim Dwight,NWE,30,wr,16,1,34,19,55.9%,332,17.5,3,59,1.2,20.8,1
187,Ahman Green,GNB,28,rb,5,5,27,19,70.4%,147,7.7,0,20,3.8,29.4,1
188,Kevin Walter,CIN,24,wr,16,2,29,19,65.5%,211,11.1,1,33,1.2,13.2,0
189,Mike Anderson,DEN,32,,15,15,21,18,85.7%,212,11.8,1,66,1.2,14.1,2
190,Chris Baker,NYJ,26,TE,8,8,25,18,72.0%,269,14.9,1,47,2.3,33.6,1
191,Marion Barber,DAL,22,rb,13,2,25,18,72.0%,115,6.4,0,21,1.4,8.8,3
192,Tatum Bell,DEN,24,rb,15,1,28,18,64.3%,104,5.8,0,14,1.2,6.9,3
193,Mark Bradley,CHI,23,wr,7,4,36,18,50.0%,230,12.8,0,54,2.6,32.9,1
194,Kyle Brady,JAX,33,TE,16,14,26,18,69.2%,157,8.7,1,33,1.1,9.8,3
195,Bryan Fletcher,IND,26,TE/wr,16,12,27,18,66.7%,202,11.2,3,23,1.1,12.6,0
196,Chris Horn,KAN,28,wr,14,3,31,18,58.1%,187,10.4,0,50,1.3,13.4,0
197,LeRon McCoy,ARI,23,wr,10,4,30,18,60.0%,191,10.6,1,24,1.8,19.1,0
198,Billy McMullen,PHI,25,,16,0,38,18,47.4%,268,14.9,1,38,1.1,16.8,1
199,Willie Parker,PIT,25,RB,15,15,24,18,75.0%,218,12.1,1,48,1.2,14.5,4
200,Robert Royal,WAS,26,TE,15,14,35,18,51.4%,131,7.3,1,29,1.2,8.7,0
201,Matt Schobel,CIN,27,te,16,1,25,18,72.0%,193,10.7,1,28,1.1,12.1,1
202,Aaron Shea,CLE,29,te,12,4,32,18,56.3%,153,8.5,1,27,1.5,12.8,0
203,Kevin Johnson,DET,29,wr,6,2,31,17,54.8%,133,7.8,0,25,2.8,22.2,0
204,Kyle Johnson,DEN,27,FB,16,14,31,17,54.8%,160,9.4,5,33,1.1,10.0,0
205,Deuce McAllister,NOR,27,rb,5,5,18,17,94.4%,117,6.9,0,22,3.4,23.4,0
206,Ricky Williams,MIA,28,rb,12,3,20,17,85.0%,93,5.5,0,19,1.4,7.8,1
207,Shaud Williams,BUF,25,,16,0,23,17,73.9%,118,6.9,0,23,1.1,7.4,0
208,Anthony Becht,TAM,28,TE,16,16,25,16,64.0%,112,7.0,0,17,1.0,7.0,0
209,Daniel Graham,NWE,27,TE,11,9,25,16,64.0%,235,14.7,3,45,1.5,21.4,1
210,Shaun Alexander,SEA,28,RB,16,16,29,15,51.7%,78,5.2,1,9,0.9,4.9,5
211,Wayne Chrebet,NYJ,32,,8,0,23,15,65.2%,153,10.2,0,20,1.9,19.1,0
212,Frank Gore,SFO,22,rb,14,1,22,15,68.2%,131,8.7,0,47,1.1,9.4,2
213,Reggie Kelly,CIN,28,TE,15,14,18,15,83.3%,90,6.0,1,16,1.0,6.0,1
214,Roscoe Parrish,BUF,23,wr,10,1,25,15,60.0%,148,9.9,1,28,1.5,14.8,2
215,Heath Evans,2TM,27,,12,3,17,14,82.4%,105,7.5,0,19,1.2,8.8,0
216,Nick Goings,CAR,27,fb,16,1,20,14,70.0%,151,10.8,0,30,0.9,9.4,1
217,Brad Hoover,CAR,29,FB/rb,15,15,21,14,66.7%,87,6.2,0,12,0.9,5.8,0
218,Charles Rogers,DET,24,wr,9,3,31,14,45.2%,197,14.1,1,35,1.6,21.9,0
219,James Thrash,WAS,30,rb/wr,12,2,30,14,46.7%,194,13.9,0,41,1.2,16.2,1
220,Bobby Wade,2TM,24,,14,1,29,14,48.3%,120,8.6,0,17,1.0,8.6,10
221,Troy Walters,IND,29,wr,16,1,19,14,73.7%,152,10.9,3,39,0.9,9.5,0
222,Alvis Whitted,OAK,31,,16,0,26,14,53.8%,183,13.1,0,26,0.9,11.4,0
223,Bernard Berrian,CHI,25,wr,11,2,25,13,52.0%,246,18.9,0,54,1.2,22.4,1
224,Ernie Conwell,NOR,33,TE,8,8,29,13,44.8%,165,12.7,1,31,1.6,20.6,1
225,Zack Crockett,OAK,33,fb/rb,16,10,18,13,72.2%,111,8.5,0,23,0.8,6.9,1
226,Jim Finn,NYG,29,FB/te,16,13,24,13,54.2%,98,7.5,0,15,0.8,6.1,1
227,Rod Gardner,2TM,28,,13,1,26,13,50.0%,151,11.6,1,33,1.0,11.6,0
228,Ryan Hannam,SEA,25,fb/te,16,5,21,13,61.9%,89,6.8,1,20,0.8,5.6,0
229,Travis Henry,TEN,27,rb,10,1,20,13,65.0%,117,9.0,0,42,1.3,11.7,2
230,Brandon Manumaleuna,STL,25,fb/TE,14,14,20,13,65.0%,129,9.9,1,33,0.9,9.2,2
231,Josh Parry,PHI,27,FB,16,11,16,13,81.3%,89,6.8,0,13,0.8,5.6,0
232,Daimon Shelton,BUF,33,FB,16,11,21,13,61.9%,98,7.5,1,21,0.8,6.1,1
233,Fred Taylor,JAX,29,RB,11,11,18,13,72.2%,83,6.4,0,13,1.2,7.5,0
234,Randal Williams,OAK,27,,16,4,26,13,50.0%,164,12.6,0,34,0.8,10.3,0
235,George Wrighster,JAX,24,te,16,6,23,13,56.5%,120,9.2,2,27,0.8,7.5,0
236,Eric Edwards,ARI,25,TE/wr,16,9,17,12,70.6%,133,11.1,1,63,0.8,8.3,0
237,Michael Gaines,CAR,25,te,11,6,16,12,75.0%,155,12.9,2,38,1.1,14.1,0
238,Maurice Hicks,SFO,27,rb,14,3,16,12,75.0%,47,3.9,0,11,0.9,3.4,0
239,Jeremi Johnson,CIN,25,FB,16,11,19,12,63.2%,65,5.4,3,27,0.8,4.1,2
240,Reno Mahe,PHI,25,,15,0,20,12,60.0%,68,5.7,0,12,0.8,4.5,2
241,Dominic Rhodes,IND,26,rb,13,1,16,12,75.0%,88,7.3,0,15,0.9,6.8,2
242,Mike Sellers,WAS,30,rb/wr,15,6,16,12,75.0%,72,6.0,7,19,0.8,4.8,0
243,Antowain Smith,NOR,33,rb,16,7,15,12,80.0%,46,3.8,0,8,0.8,2.9,2
244,Terrelle Smith,CLE,27,FB,16,15,16,12,75.0%,58,4.8,1,9,0.8,3.6,0
245,Lamar Gordon,PHI,25,rb,14,4,17,11,64.7%,79,7.2,0,18,0.8,5.6,3
246,Verron Haynes,PIT,26,,14,0,17,11,64.7%,113,10.3,0,18,0.8,8.1,2
247,Randy Hymes,BAL,26,wr,16,3,31,11,35.5%,132,12.0,2,21,0.7,8.3,0
248,Taylor Jacobs,WAS,24,wr,15,3,25,11,44.0%,100,9.1,0,24,0.7,6.7,0
249,Charles Lee,ARI,28,,6,0,18,11,61.1%,152,13.8,0,49,1.8,25.3,0
250,Justin Peelle,SDG,26,te,16,4,20,11,55.0%,38,3.5,1,11,0.7,2.4,0
251,Peter Warrick,SEA,28,wr,13,5,23,11,47.8%,180,16.4,0,42,0.8,13.8,0
252,Ladell Betts,WAS,26,,12,0,17,10,58.8%,78,7.8,1,26,0.8,6.5,3
253,Tim Carter,NYG,26,wr,15,1,25,10,40.0%,186,18.6,0,44,0.7,12.4,0
254,Marc Edwards,CHI,31,fb,8,5,13,10,76.9%,66,6.6,2,13,1.3,8.3,0
255,Casey Fitzsimmons,DET,25,te,14,2,17,10,58.8%,45,4.5,1,11,0.7,3.2,0
256,Troy Fleming,TEN,25,fb,13,2,15,10,66.7%,69,6.9,1,18,0.8,5.3,0
257,Samkon Gado,GNB,23,rb,8,5,12,10,83.3%,77,7.7,1,30,1.3,9.6,4
258,Terry Jackson,SFO,29,,16,0,18,10,55.6%,67,6.7,0,12,0.6,4.2,0
259,Greg Jones,JAX,24,FB/rb,14,13,15,10,66.7%,65,6.5,0,10,0.7,4.6,0
260,Mike Karney,NOR,24,FB,16,14,13,10,76.9%,61,6.1,0,10,0.6,3.8,0
261,Vernand Morency,HOU,25,rb,12,1,15,10,66.7%,87,8.7,0,16,0.8,7.3,1
262,Kelley Washington,CIN,26,,7,0,19,10,52.6%,101,10.1,1,18,1.4,14.4,0
263,Derick Armstrong,HOU,26,wr,13,3,12,9,75.0%,115,12.8,0,28,0.7,8.8,0
264,Andre' Davis,NWE,26,wr,9,4,24,9,37.5%,190,21.1,1,60,1.0,21.1,0
